cluster_size, probability, probability_err
1.000000000000000000e+00,7.259825390965023439e-01,1.874357577199257897e-03
2.000000000000000000e+00,1.747394490994984562e-01,2.155667707733840283e-03
3.000000000000000000e+00,4.801244733894763361e-02,6.017929846785280337e-04
4.000000000000000000e+00,2.136233396494019096e-02,4.051694674009347248e-04
5.000000000000000000e+00,9.379189013385668891e-03,2.546386163581396066e-05
6.000000000000000000e+00,5.040462127802950408e-03,3.738167065969655225e-04
7.000000000000000000e+00,2.622072442113605739e-03,5.096000013662247059e-05
8.000000000000000000e+00,1.631364916467077956e-03,1.538179645793140947e-04
9.000000000000000000e+00,8.950887930984221608e-04,9.140488777914362319e-05
1.000000000000000000e+01,6.652144172922556725e-04,6.235457759203209761e-05
1.100000000000000000e+01,3.836927499630460770e-04,6.361625646736849659e-05
1.200000000000000000e+01,2.233431706406189372e-04,2.497685815657553086e-05
1.300000000000000000e+01,2.371749893824298954e-04,6.517618414288941402e-05
1.400000000000000000e+01,8.574024768598323030e-05,4.050576714982624118e-05
1.500000000000000000e+01,7.122029479680755610e-05,4.983689903940898149e-05
1.600000000000000000e+01,5.935087377279444037e-05,3.049702000534005919e-05
1.800000000000000000e+01,2.812141000749721957e-05,1.484842697922260082e-05
1.900000000000000000e+01,3.220580971455115366e-05,1.819703914130810316e-05
2.300000000000000000e+01,2.204585537918871401e-05,2.204585537918871401e-05
2.400000000000000000e+01,8.779322938608333072e-06,8.779322938608334766e-06
7.758000000000000000e+03,6.484075111526092505e-06,6.484075111526092505e-06
7.764000000000000000e+03,1.009733834161315268e-05,1.009733834161315268e-05
7.767000000000000000e+03,8.215846725163494462e-06,8.215846725163496156e-06
7.771000000000000000e+03,8.533879501621436533e-06,8.533879501621438227e-06
7.772000000000000000e+03,8.937508937508938157e-06,8.937508937508939852e-06
7.774000000000000000e+03,9.448223733938019563e-06,9.448223733938019563e-06
7.775000000000000000e+03,7.241339358127679487e-06,7.241339358127680334e-06
7.778000000000000000e+03,1.025388622287847183e-05,1.025388622287847183e-05
7.781000000000000000e+03,1.824484583105272708e-05,1.824484583105273047e-05
7.782000000000000000e+03,2.976340041016658082e-05,1.709821011009611503e-05
7.783000000000000000e+03,3.748740135022141741e-05,1.286849705146399799e-05
7.785000000000000000e+03,7.459124000477383643e-06,7.459124000477383643e-06
7.786000000000000000e+03,6.937506937506937501e-06,6.937506937506937501e-06
7.787000000000000000e+03,6.479182560696924813e-05,2.295379541888763848e-05
7.788000000000000000e+03,1.679684219366759146e-05,8.593004925540070440e-06
7.789000000000000000e+03,4.155059883943903543e-05,1.165225757152930215e-05
7.792000000000000000e+03,7.573003756209864089e-06,7.573003756209864089e-06
7.793000000000000000e+03,1.009733834161315268e-05,1.009733834161315268e-05
7.794000000000000000e+03,9.044803416020099306e-05,4.402173627506844475e-05
7.795000000000000000e+03,3.581480025738011715e-05,1.109595137148743192e-05
7.796000000000000000e+03,2.508798418889224757e-05,1.303494015673096561e-05
7.797000000000000000e+03,4.010368205027023755e-05,4.010368205027024433e-05
7.798000000000000000e+03,8.608638695406787059e-05,2.301194471457376832e-05
7.799000000000000000e+03,7.112150224948479845e-05,2.507596154455594200e-05
7.800000000000000000e+03,5.727095993047628611e-05,4.653283645640282721e-05
7.801000000000000000e+03,7.516982725653269693e-05,2.611109523190597366e-05
7.802000000000000000e+03,7.804837669883208924e-05,2.862713140397273728e-05
7.803000000000000000e+03,3.231382422279321383e-05,1.926658017889363775e-05
7.804000000000000000e+03,3.521227084590751786e-05,1.830941006061346282e-05
7.805000000000000000e+03,5.567411103616388149e-05,4.322321938934160302e-06
7.806000000000000000e+03,1.019952618846765575e-04,6.125050224331938706e-05
7.807000000000000000e+03,3.585291791119743797e-05,2.128066180988903231e-05
7.808000000000000000e+03,6.460846343812790915e-05,1.221655211639245705e-05
7.809000000000000000e+03,1.312077061915070382e-04,7.532942814197133533e-05
7.810000000000000000e+03,7.778601242337099719e-05,3.245284171063381640e-05
7.811000000000000000e+03,5.095435342718262806e-05,3.526090561678931428e-05
7.812000000000000000e+03,1.079795570873170362e-04,1.120639264468558505e-05
7.813000000000000000e+03,1.332372619706434730e-04,6.587442670727574847e-06
7.814000000000000000e+03,1.329466778832297984e-04,6.412475860290840735e-05
7.815000000000000000e+03,8.544695577129001482e-05,1.019883345351874139e-05
7.816000000000000000e+03,1.049979380294196535e-04,2.766238778445426398e-05
7.817000000000000000e+03,1.598843221251096565e-04,2.925299565117727183e-05
7.818000000000000000e+03,8.356982025248714736e-05,1.801001816636921529e-05
7.819000000000000000e+03,6.193443763035294319e-05,2.116859783154688209e-05
7.820000000000000000e+03,1.176017644026977296e-04,3.878700411336847946e-05
7.821000000000000000e+03,1.397478270386760845e-04,2.168708329749371701e-05
7.822000000000000000e+03,2.446925398761116651e-04,4.759963801995387503e-05
7.823000000000000000e+03,1.405802306936798293e-04,3.053601688063586656e-05
7.824000000000000000e+03,1.556511569015335994e-04,2.995370926296502291e-05
7.825000000000000000e+03,1.087485133464474052e-04,6.154573669644288413e-06
7.826000000000000000e+03,1.104301427449722126e-04,5.915781693598179652e-05
7.827000000000000000e+03,1.531527850141778076e-04,2.132871085011287624e-05
7.828000000000000000e+03,9.933847755850434152e-05,1.821227614074391553e-05
7.829000000000000000e+03,1.904814249554777838e-04,2.474579256900495762e-05
7.830000000000000000e+03,1.651739283251945061e-04,3.396161442981295253e-05
7.831000000000000000e+03,1.811833800150178427e-04,4.957587721439884971e-05
7.832000000000000000e+03,1.459147578165972340e-04,5.482003688918257262e-05
7.833000000000000000e+03,1.828852370941194379e-04,9.363131401080639635e-05
7.834000000000000000e+03,1.520703310282722298e-04,2.517028963554993022e-05
7.835000000000000000e+03,1.555867105917483500e-04,2.507876502038052286e-05
7.836000000000000000e+03,2.609897447987499547e-04,7.097904066541119606e-05
7.837000000000000000e+03,1.786700301092194207e-04,1.395533802607607426e-05
7.838000000000000000e+03,1.515900186862826954e-04,3.892108953768591583e-05
7.839000000000000000e+03,2.617627678952416073e-04,1.060707042546920990e-05
7.840000000000000000e+03,2.149754364126194289e-04,6.839518952299348858e-05
7.841000000000000000e+03,1.236677282513305709e-04,4.404086187947745375e-05
7.842000000000000000e+03,1.563444568345333295e-04,4.275705523531244214e-05
7.843000000000000000e+03,1.913584150253696550e-04,1.882057953079941691e-05
7.844000000000000000e+03,1.704450861791277432e-04,5.591321418558178325e-06
7.845000000000000000e+03,1.193492992426555422e-04,6.292689420126034675e-05
7.846000000000000000e+03,8.418899146258610399e-05,6.819846364496360842e-05
7.847000000000000000e+03,8.976003562815555801e-05,3.170570128941778827e-05
7.848000000000000000e+03,1.217288743444416670e-04,1.088588985671494565e-05
7.849000000000000000e+03,1.986007279486611237e-04,1.298861428946718027e-05
7.850000000000000000e+03,8.165628066157777849e-05,2.651956078033728829e-05
7.851000000000000000e+03,1.776584778506527633e-04,2.325662690056901893e-05
7.852000000000000000e+03,1.023790018184361252e-04,3.852672869262145817e-05
7.853000000000000000e+03,9.742060197340555658e-05,1.195061275764749315e-05
7.854000000000000000e+03,9.232578380952221827e-05,4.846015940587561843e-05
7.855000000000000000e+03,8.101153068659166340e-05,1.646589499844265268e-05
7.856000000000000000e+03,7.384813627936945063e-05,2.547936676459892395e-05
7.857000000000000000e+03,6.459998122310555725e-05,3.455909839792079176e-05
7.858000000000000000e+03,5.122855419052221984e-05,2.568748495752996107e-05
7.859000000000000000e+03,4.482634758043055697e-05,2.311828112181696818e-05
7.860000000000000000e+03,9.242181095749721494e-05,1.029154004658399730e-05
7.861000000000000000e+03,3.017801710570833411e-05,3.017801710570833072e-05
7.862000000000000000e+03,1.949908010221666619e-05,1.949908010221666619e-05
7.863000000000000000e+03,2.086127496298888987e-05,1.059447229422898650e-05
7.864000000000000000e+03,3.308665629753611395e-05,1.751187003189299827e-05
7.865000000000000000e+03,7.351916824345832108e-05,2.434927506631633963e-05
7.866000000000000000e+03,1.012309685778333230e-05,1.012309685778333399e-05
7.867000000000000000e+03,3.216177216103611265e-05,1.747275189761092348e-05
7.868000000000000000e+03,2.687520736199999663e-05,2.687520736199999663e-05
7.869000000000000000e+03,2.425769284321388370e-05,1.252091823828274652e-05
7.870000000000000000e+03,2.394023607771110897e-05,1.225895872261322035e-05
7.871000000000000000e+03,1.349746247704444307e-05,1.349746247704444307e-05
7.872000000000000000e+03,4.149635565221110870e-05,2.362658529117545714e-05
7.873000000000000000e+03,1.044277360066666590e-05,1.044277360066666760e-05
7.876000000000000000e+03,1.469723691945555577e-05,1.469723691945555577e-05
7.877000000000000000e+03,2.844626500540000440e-05,2.844626500540000779e-05
7.878000000000000000e+03,1.271876271875555568e-05,1.271876271875555737e-05
7.879000000000000000e+03,1.033399470899166588e-05,1.033399470899166757e-05
7.881000000000000000e+03,1.453572882143333343e-05,1.453572882143333174e-05
7.883000000000000000e+03,1.240079365079166703e-05,1.240079365079166534e-05
7.885000000000000000e+03,1.437773176903333154e-05,1.437773176903333323e-05
