t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,4.929137916666666008e-01,1.401846440625415056e-03,4.922522083333332188e-01,6.929995358399478490e-04
8.000000000000000444e-01,3.575012916666666096e-01,7.028839681520640103e-04,3.571661874999999542e-01,3.500479451425689498e-04
1.199999999999999956e+00,3.166153472222222875e-01,4.706262965950922124e-04,3.164061944444444552e-01,2.380782382195361312e-04
1.600000000000000089e+00,2.958773020833332934e-01,3.565120551933249719e-04,2.957406041666666430e-01,1.793409882205983978e-04
2.000000000000000000e+00,2.829386833333333851e-01,2.896181777064864662e-04,2.828360166666666897e-01,1.460239187451133611e-04
2.399999999999999911e+00,2.740056388888889027e-01,2.436205166353720176e-04,2.739227222222222480e-01,1.221758903133852460e-04
2.799999999999999822e+00,2.674528690476191128e-01,2.109304175835716860e-04,2.673851666666666738e-01,1.058237629659032988e-04
3.200000000000000178e+00,2.624414635416666419e-01,1.890139879555694327e-04,2.623806458333332037e-01,9.699057012658440237e-05
3.600000000000000089e+00,2.584896759259259214e-01,1.728493099622541987e-04,2.584355740740740814e-01,9.150886082095628367e-05
4.000000000000000000e+00,2.552985541666666913e-01,1.600579798316630335e-04,2.552491416666666235e-01,8.740971536991586825e-05
4.400000000000000355e+00,2.526652234848484335e-01,1.496878874208243165e-04,2.526232727272726963e-01,8.455926616394159620e-05
4.799999999999999822e+00,2.504585555555555731e-01,1.402861784895948405e-04,2.504221493055555636e-01,8.209955378610777883e-05
5.200000000000000178e+00,2.485821282051282055e-01,1.321152515823677091e-04,2.485511666666666564e-01,7.970202334676251517e-05
5.599999999999999645e+00,2.469695922619047912e-01,1.257987814919639868e-04,2.469412321428571810e-01,7.727581853706893015e-05
6.000000000000000000e+00,2.455671111111110694e-01,1.217596379377295762e-04,2.455399500000000068e-01,7.558588101023381699e-05
6.400000000000000355e+00,2.443348880208332796e-01,1.181765571715120950e-04,2.443078281249999595e-01,7.528601166322492128e-05
6.799999999999999822e+00,2.432431348039215957e-01,1.150015366089886270e-04,2.432174803921568762e-01,7.560414775471898557e-05
7.200000000000000178e+00,2.422683101851851595e-01,1.129361562611462657e-04,2.422456249999999645e-01,7.590066773799329105e-05
7.599999999999999645e+00,2.413953728070175886e-01,1.112104119693632328e-04,2.413753070175438664e-01,7.648031127947670863e-05
8.000000000000000000e+00,2.406093541666666502e-01,1.097759338031840411e-04,2.405893749999999665e-01,7.716752784296946244e-05
8.400000000000000355e+00,2.398970634920634670e-01,1.082012150553200719e-04,2.398773809523809253e-01,7.762273987387940380e-05
8.800000000000000711e+00,2.392493181818181325e-01,1.070239931090707637e-04,2.392300378787878545e-01,7.838744028418597473e-05
9.199999999999999289e+00,2.386578260869565149e-01,1.053935443477395850e-04,2.386366666666666636e-01,7.864685337359123929e-05
9.599999999999999645e+00,2.381161284722222715e-01,1.039105662567720083e-04,2.380932812500000106e-01,7.864553546430745959e-05
1.000000000000000000e+01,2.376157666666666723e-01,1.027045450807668705e-04,2.375934666666666695e-01,7.847219685348556936e-05
1.040000000000000036e+01,2.371542147435897196e-01,1.018456743993851845e-04,2.371312019230769064e-01,7.753934293340483555e-05
1.080000000000000071e+01,2.367264506172839233e-01,1.013131386521043891e-04,2.367023148148147682e-01,7.691386854891277757e-05
1.119999999999999929e+01,2.363293452380952342e-01,1.006553451534871081e-04,2.363046726190476399e-01,7.621998436518301703e-05
1.159999999999999964e+01,2.359600574712643617e-01,1.000217878966922354e-04,2.359354597701149581e-01,7.564594392835625309e-05
1.200000000000000000e+01,2.356152361111111537e-01,9.894839304634526914e-05,2.355898333333333317e-01,7.445558811932368576e-05
1.240000000000000036e+01,2.352916397849462160e-01,9.812841145049820398e-05,2.352657661290322721e-01,7.339450624190127287e-05
1.280000000000000071e+01,2.349885546874999620e-01,9.729477166996602520e-05,2.349621223958333061e-01,7.243835309715068000e-05
1.319999999999999929e+01,2.347041414141414484e-01,9.647110591485153364e-05,2.346760353535354005e-01,7.151343400972978454e-05
1.359999999999999964e+01,2.344350000000000322e-01,9.566611681179587438e-05,2.344082965686274667e-01,7.076832578408873608e-05
1.400000000000000000e+01,2.341814642857142914e-01,9.527791834410512283e-05,2.341540000000000288e-01,7.022822368079798374e-05
1.440000000000000036e+01,2.339415624999999499e-01,9.537566478484825092e-05,2.339137615740741194e-01,6.945356046562664121e-05
1.480000000000000071e+01,2.337164977477477201e-01,9.562161042531485344e-05,2.336869256756756719e-01,6.855059318693923780e-05
1.519999999999999929e+01,2.335034978070175404e-01,9.570223128699255506e-05,2.334714912280702048e-01,6.769091301103968015e-05
1.559999999999999964e+01,2.333020299145299181e-01,9.613206068494369039e-05,2.332676282051281968e-01,6.706332923379985499e-05
