r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,8.483116140087222873e-05,7.266609520348278597e-06
9.499999999999999556e-01,2.053649784543535028e-01,2.738905473679197023e-04
1.050000000000000044e+00,1.298475685080912045e+00,7.390283053058146730e-04
1.150000000000000133e+00,1.502125601198180505e+00,9.147412234007420810e-04
1.250000000000000000e+00,1.321531820270554158e+00,4.589462326242860516e-04
1.350000000000000089e+00,1.184408560990402703e+00,5.067171669442555731e-04
1.450000000000000178e+00,1.081040020829583614e+00,5.031283476615735053e-04
1.550000000000000044e+00,1.008531431699589476e+00,3.360443780107865959e-04
1.650000000000000133e+00,9.618175553573656833e-01,4.524513083045315172e-04
1.750000000000000000e+00,9.374710131431720495e-01,4.824761864703279684e-04
1.850000000000000089e+00,9.351456634095253184e-01,4.817627643030578544e-04
1.950000000000000178e+00,9.528705503360562767e-01,3.696368490684248448e-04
2.049999999999999822e+00,9.812415674026624401e-01,2.768165150194864090e-04
2.150000000000000355e+00,1.005267439787279837e+00,2.786282711392090152e-04
2.250000000000000000e+00,1.016350681978110737e+00,2.892289020320655134e-04
2.350000000000000533e+00,1.017227130574191118e+00,2.428712645655939329e-04
2.450000000000000178e+00,1.013197633784760354e+00,3.103319638464579490e-04
2.549999999999999822e+00,1.007360917217355434e+00,2.505713279814606722e-04
2.650000000000000355e+00,1.002079722696581188e+00,2.637012299343057821e-04
2.750000000000000000e+00,9.981330316927744528e-01,3.115171917482373299e-04
2.850000000000000533e+00,9.955471991255547826e-01,3.018781923185356614e-04
2.950000000000000178e+00,9.957392017651315319e-01,2.754497073642112439e-04
3.049999999999999822e+00,9.965372885930051661e-01,1.917618059221437544e-04
3.150000000000000355e+00,9.984904517087462850e-01,1.849478953090311528e-04
3.250000000000000000e+00,9.994862170975737925e-01,2.190165164375908440e-04
3.350000000000000533e+00,1.000979599687725319e+00,2.192505148868501323e-04
3.450000000000000178e+00,1.001058544292758867e+00,1.803920341285707141e-04
3.549999999999999822e+00,1.000946670179627684e+00,1.935184095629078119e-04
3.650000000000000355e+00,1.000204751769745659e+00,2.512030845889989730e-04
3.750000000000000000e+00,1.000550551743051964e+00,1.675778283621312200e-04
3.850000000000000533e+00,9.996722886826416854e-01,2.412048225248807152e-04
3.950000000000000178e+00,9.997231771987824533e-01,1.668307808990728632e-04
4.050000000000000711e+00,9.998834312917180833e-01,2.077499713519108176e-04
4.150000000000000355e+00,9.995791988916746806e-01,1.448721278431627779e-04
4.250000000000000000e+00,9.996650116617444848e-01,1.371053606259580197e-04
4.349999999999999645e+00,9.997405018448454195e-01,1.340816777364275047e-04
4.450000000000000178e+00,9.999240168721718058e-01,1.326702667672133968e-04
4.550000000000000711e+00,9.997283980677705850e-01,8.907808138556373755e-05
4.650000000000000355e+00,1.000131937045214858e+00,1.438657384460825675e-04
4.750000000000000000e+00,9.999780254024086545e-01,1.718142094208882696e-04
4.850000000000000533e+00,9.999767550241994707e-01,1.089066534251109929e-04
4.950000000000000178e+00,9.998875061339160819e-01,1.138117848541126889e-04
5.050000000000000711e+00,9.996914712778265377e-01,1.094634911088367357e-04
5.150000000000000355e+00,1.000116660876648522e+00,1.010412831401909098e-04
5.250000000000000000e+00,1.000045070406928360e+00,1.059580961782847824e-04
5.350000000000000533e+00,9.998109609991168156e-01,7.107336134668983607e-05
5.450000000000000178e+00,9.999031900765142922e-01,1.121292348602010266e-04
5.550000000000000711e+00,9.998460703276574879e-01,9.401003497401707991e-05
5.650000000000000355e+00,9.999187173119805649e-01,1.185414874133519506e-04
5.750000000000000000e+00,9.995951640358577972e-01,5.354418584848543973e-05
5.850000000000000533e+00,9.998181106081684977e-01,1.010302187984844709e-04
5.950000000000000178e+00,9.998608675372044896e-01,1.008857244333421382e-04
6.050000000000000711e+00,9.998645287459732023e-01,1.268220647661133841e-04
6.150000000000000355e+00,9.999478149006491012e-01,9.303515174951081774e-05
6.250000000000000000e+00,1.000049706778043168e+00,1.411421752817192587e-04
6.350000000000000533e+00,1.000019532249677878e+00,1.111477725843587096e-04
6.450000000000000178e+00,9.999659937934177734e-01,5.069979253986299831e-05
6.550000000000000711e+00,9.999359553928300892e-01,1.359007794816086774e-04
6.650000000000000355e+00,9.997620623111306282e-01,1.241229366848108800e-04
6.750000000000000000e+00,9.998834434863692611e-01,9.183492316830128616e-05
6.850000000000000533e+00,9.998326612203948249e-01,7.993417277529234785e-05
6.950000000000000178e+00,1.000045924730350588e+00,9.388021500297461419e-05
7.050000000000000711e+00,9.998342931304688985e-01,9.359540725973812764e-05
7.150000000000000355e+00,9.997637322331829335e-01,9.648917252697612149e-05
7.250000000000000000e+00,1.000024114356901528e+00,1.239876509309375597e-04
7.350000000000000533e+00,9.999163883207196069e-01,1.031315219450538539e-04
7.450000000000000178e+00,9.999805828361590931e-01,1.284583670904931711e-04
7.550000000000000711e+00,1.000133865006344713e+00,5.494373062292053420e-05
7.650000000000000355e+00,9.998809206844573305e-01,9.110914216791793894e-05
7.750000000000000000e+00,9.996494752938274164e-01,7.463139755034179203e-05
7.850000000000000533e+00,1.000049338036595792e+00,6.722280100649526439e-05
7.950000000000000178e+00,9.998512497670762889e-01,9.088682903100154609e-05
8.050000000000000711e+00,9.998154031549079113e-01,7.635883407671207874e-05
8.150000000000000355e+00,9.998418650200283642e-01,7.352754106869679367e-05
8.250000000000000000e+00,9.998628860974539956e-01,6.302221200894937128e-05
8.350000000000001421e+00,1.000059132548970275e+00,6.753046183132932229e-05
8.449999999999999289e+00,9.998134391983242164e-01,5.943325261714207388e-05
8.550000000000000711e+00,9.998812751276633382e-01,7.280038210746633538e-05
8.650000000000000355e+00,9.998814908399416002e-01,8.254086413653989097e-05
8.750000000000000000e+00,1.000021932503957878e+00,5.146056643614744272e-05
8.850000000000001421e+00,9.999556106521737542e-01,6.424998508524502525e-05
8.949999999999999289e+00,9.999858105508483419e-01,7.196765389060578934e-05
9.050000000000000711e+00,9.997687910768850994e-01,9.170011923020751404e-05
9.150000000000000355e+00,9.998381438897971929e-01,5.691820626351088910e-05
9.250000000000000000e+00,9.998052401554143875e-01,7.800356602586436792e-05
9.350000000000001421e+00,9.999359969394197023e-01,5.480761719302823097e-05
9.449999999999999289e+00,9.999486592280841801e-01,7.934142918625281947e-05
9.550000000000000711e+00,9.998431030783244688e-01,9.674719292912761673e-05
9.650000000000002132e+00,9.998651073980070469e-01,4.814262360588560645e-05
9.750000000000000000e+00,9.999933117720269937e-01,6.039581471071528006e-05
9.850000000000001421e+00,9.999633648522211482e-01,5.484040372308839740e-05
9.949999999999999289e+00,9.998721132865984185e-01,9.308730873699885529e-05
