r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,7.209678587281572511e-05,6.517625494548277243e-06
9.499999999999999556e-01,2.051254775849344347e-01,2.861838041575596818e-04
1.050000000000000044e+00,1.297389454212319659e+00,3.658372883813094880e-04
1.150000000000000133e+00,1.500352590555324550e+00,6.462005407756541689e-04
1.250000000000000000e+00,1.321190063057113395e+00,3.951448431676116819e-04
1.350000000000000089e+00,1.184013580741801075e+00,1.796553590755018087e-04
1.450000000000000178e+00,1.081146185740648358e+00,4.566725969044053328e-04
1.550000000000000044e+00,1.007399657377844759e+00,3.897371789087924836e-04
1.650000000000000133e+00,9.618048832456569386e-01,3.712433289055994210e-04
1.750000000000000000e+00,9.368645044290930812e-01,2.719698140422740162e-04
1.850000000000000089e+00,9.360973068296354338e-01,2.639622472141288519e-04
1.950000000000000178e+00,9.531548422519250385e-01,2.356870924905622418e-04
2.049999999999999822e+00,9.817727668565545684e-01,2.223438571752436898e-04
2.150000000000000355e+00,1.005218462748633135e+00,2.427980274813091818e-04
2.250000000000000000e+00,1.015805859730781968e+00,2.061488723006925535e-04
2.350000000000000533e+00,1.017401506549818091e+00,2.202971257266756204e-04
2.450000000000000178e+00,1.013729033407387847e+00,1.792798912694217527e-04
2.549999999999999822e+00,1.007754441620001051e+00,2.015074178426376266e-04
2.650000000000000355e+00,1.002202057026922999e+00,1.837235469479660060e-04
2.750000000000000000e+00,9.978609815033617769e-01,1.943013981765132135e-04
2.850000000000000533e+00,9.954621711879712009e-01,2.003180234071487258e-04
2.950000000000000178e+00,9.956999843511905590e-01,1.765932997203818224e-04
3.049999999999999822e+00,9.967558239925869978e-01,1.707666500075095256e-04
3.150000000000000355e+00,9.982114431719859571e-01,1.462344383587375158e-04
3.250000000000000000e+00,1.000145498619298357e+00,1.121120235338462584e-04
3.350000000000000533e+00,1.000775984027588494e+00,1.479014257534452814e-04
3.450000000000000178e+00,1.001240571438085203e+00,1.991499776597039262e-04
3.549999999999999822e+00,1.000968506729015939e+00,1.723900238360514267e-04
3.650000000000000355e+00,1.000800773008517108e+00,1.545853068313040419e-04
3.750000000000000000e+00,1.000142732171972249e+00,1.720108033724373695e-04
3.850000000000000533e+00,9.998410232852215085e-01,8.885096465294567620e-05
3.950000000000000178e+00,9.994573705018199306e-01,1.259182421746514631e-04
4.050000000000000711e+00,9.994178102851816181e-01,1.369718329790071412e-04
4.150000000000000355e+00,9.998792384754153773e-01,1.130077284406363805e-04
4.250000000000000000e+00,9.997551807075627517e-01,1.414824508150558163e-04
4.349999999999999645e+00,1.000215719125826741e+00,1.313708756741322565e-04
4.450000000000000178e+00,9.999665126617192090e-01,1.142241733260273954e-04
4.550000000000000711e+00,1.000027930823813138e+00,1.009860590209179528e-04
4.650000000000000355e+00,1.000091352421532243e+00,1.161641709425596352e-04
4.750000000000000000e+00,9.999565095967373196e-01,1.093555488267451578e-04
4.850000000000000533e+00,9.999957492822026950e-01,1.375073132917510588e-04
4.950000000000000178e+00,1.000047154327610377e+00,5.469203897748433030e-05
5.050000000000000711e+00,9.997942057608121269e-01,1.074629516536193470e-04
5.150000000000000355e+00,9.999258540531563710e-01,1.389208719723578219e-04
5.250000000000000000e+00,9.999732462542356703e-01,1.242586007617537411e-04
5.350000000000000533e+00,9.998026539422364412e-01,9.626621110461169970e-05
5.450000000000000178e+00,1.000031923644386644e+00,1.122628194114489618e-04
5.550000000000000711e+00,9.999899438250434702e-01,9.231609497836561467e-05
5.650000000000000355e+00,1.000124365113313374e+00,9.710932326318513579e-05
5.750000000000000000e+00,9.997827885161255645e-01,1.171069507574892983e-04
5.850000000000000533e+00,9.998973071466421558e-01,6.420359155799643038e-05
5.950000000000000178e+00,1.000073506456014893e+00,8.355856793252861719e-05
6.050000000000000711e+00,9.999918909919885968e-01,9.531799389728716672e-05
6.150000000000000355e+00,9.999889199256959404e-01,8.043408102052643834e-05
6.250000000000000000e+00,1.000087916371831920e+00,5.663721821969743903e-05
6.350000000000000533e+00,9.998224460329672159e-01,1.069177771418319996e-04
6.450000000000000178e+00,1.000003295685298887e+00,1.024823732508718460e-04
6.550000000000000711e+00,9.998902258487168959e-01,7.588656386760649487e-05
6.650000000000000355e+00,1.000044903436652310e+00,8.081881968316178395e-05
6.750000000000000000e+00,9.999527469806960278e-01,7.487421645479354392e-05
6.850000000000000533e+00,9.999238884871612942e-01,5.862050520749704369e-05
6.950000000000000178e+00,9.998501217629316429e-01,4.598291774755127522e-05
7.050000000000000711e+00,1.000097661906976354e+00,5.554982965929105638e-05
7.150000000000000355e+00,9.998809209285403066e-01,2.588094567292770808e-05
7.250000000000000000e+00,1.000089579228774506e+00,9.555203919518634481e-05
7.350000000000000533e+00,9.999072543779650157e-01,5.919590584065621272e-05
7.450000000000000178e+00,1.000024945155274736e+00,6.451652224895136362e-05
7.550000000000000711e+00,9.999304340983157235e-01,6.897899258426693815e-05
7.650000000000000355e+00,9.997686908520512228e-01,5.237919342116940875e-05
7.750000000000000000e+00,9.999572779550899293e-01,4.547073622041589950e-05
7.850000000000000533e+00,9.999701819685929971e-01,5.032847913787723157e-05
7.950000000000000178e+00,1.000115980047766140e+00,4.868762713926319920e-05
8.050000000000000711e+00,9.998481643446529565e-01,6.640343491766258785e-05
8.150000000000000355e+00,1.000070267975791793e+00,7.290417366273073982e-05
8.250000000000000000e+00,9.999684646460889059e-01,2.699216098345298318e-05
8.350000000000001421e+00,9.999807924710635287e-01,5.609887275002375045e-05
8.449999999999999289e+00,1.000048344936158795e+00,5.029378563040104054e-05
8.550000000000000711e+00,9.999517953728149777e-01,5.061209708495752110e-05
8.650000000000000355e+00,9.999076237997066574e-01,6.267231086898583930e-05
8.750000000000000000e+00,9.998376528635747329e-01,6.004041571055158185e-05
8.850000000000001421e+00,9.999188018189792970e-01,7.914267832203822350e-05
8.949999999999999289e+00,9.999709228826596519e-01,5.993247608998336970e-05
9.050000000000000711e+00,1.000028759059267136e+00,6.928183579766115897e-05
9.150000000000000355e+00,9.998996684421260772e-01,5.869615442420303419e-05
9.250000000000000000e+00,9.999952459943136640e-01,6.173796489301472607e-05
9.350000000000001421e+00,1.000024005413956640e+00,6.571982103920375915e-05
9.449999999999999289e+00,9.998820671150495665e-01,4.852439676596923945e-05
9.550000000000000711e+00,9.999074941696122210e-01,5.822385233200693582e-05
9.650000000000002132e+00,9.999682790239905472e-01,6.195900938074953498e-05
9.750000000000000000e+00,9.999601004072523613e-01,4.243350298202513526e-05
9.850000000000001421e+00,1.000057801217854925e+00,3.676666537360024517e-05
9.949999999999999289e+00,9.998564535678335918e-01,2.899441262865438317e-05
