r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,7.533309835194149161e-05,7.652749102545274116e-06
9.499999999999999556e-01,2.052462425247675026e-01,1.846279656298557045e-04
1.050000000000000044e+00,1.300352946901681461e+00,4.438902393139302792e-04
1.150000000000000133e+00,1.502514671252108469e+00,4.657764194046073373e-04
1.250000000000000000e+00,1.322378144519934962e+00,4.936894341982409019e-04
1.350000000000000089e+00,1.183333825086165803e+00,4.957637587403056949e-04
1.450000000000000178e+00,1.082256452815366199e+00,3.616162401920113424e-04
1.550000000000000044e+00,1.008706816911353110e+00,3.869643707087870761e-04
1.650000000000000133e+00,9.622922829266444822e-01,2.898466318866434492e-04
1.750000000000000000e+00,9.382353043308004903e-01,1.866625595239411592e-04
1.850000000000000089e+00,9.358070274405958511e-01,2.327690644870413785e-04
1.950000000000000178e+00,9.523272150351912435e-01,3.180851612229008214e-04
2.049999999999999822e+00,9.819346826689734353e-01,2.386690917539800120e-04
2.150000000000000355e+00,1.005840504129057900e+00,2.776954155879929505e-04
2.250000000000000000e+00,1.016465876731412532e+00,1.971744639950722018e-04
2.350000000000000533e+00,1.017212402704889218e+00,1.973290580144264274e-04
2.450000000000000178e+00,1.013203540814974435e+00,1.139524791016684766e-04
2.549999999999999822e+00,1.007986836959127164e+00,2.260022187059485021e-04
2.650000000000000355e+00,1.002090680728230820e+00,2.203653587030762566e-04
2.750000000000000000e+00,9.977820069558281935e-01,2.109830433132968332e-04
2.850000000000000533e+00,9.960063445787735725e-01,1.007020691600550420e-04
2.950000000000000178e+00,9.957162627317407422e-01,1.105832535098231410e-04
3.049999999999999822e+00,9.967160505283552130e-01,1.253747260274208912e-04
3.150000000000000355e+00,9.984353120272257964e-01,1.240216589171618108e-04
3.250000000000000000e+00,9.998461905402494798e-01,1.306585047747532951e-04
3.350000000000000533e+00,1.000687447353067361e+00,1.407936491162097633e-04
3.450000000000000178e+00,1.000940337774286260e+00,2.130735431532228220e-04
3.549999999999999822e+00,1.001132533573006356e+00,1.834428654161076688e-04
3.650000000000000355e+00,1.000688234993357240e+00,1.016800064412374925e-04
3.750000000000000000e+00,1.000528867610540384e+00,5.866149561312498218e-05
3.850000000000000533e+00,9.998503597292008882e-01,1.394859908009699523e-04
3.950000000000000178e+00,9.996258369979308389e-01,1.532307517674924634e-04
4.050000000000000711e+00,9.994045675433058662e-01,1.381962978418970769e-04
4.150000000000000355e+00,9.998757166962898291e-01,8.367454408753418075e-05
4.250000000000000000e+00,9.996581231964800640e-01,7.616861163915661966e-05
4.349999999999999645e+00,1.000046312736428744e+00,7.444230143118691246e-05
4.450000000000000178e+00,9.998358776840039486e-01,1.086003577778639999e-04
4.550000000000000711e+00,1.000039943829433176e+00,1.497758268949057057e-04
4.650000000000000355e+00,1.000250249788024570e+00,1.554597797776283900e-04
4.750000000000000000e+00,9.999358924783688929e-01,6.329697405201084126e-05
4.850000000000000533e+00,1.000169904522452358e+00,6.297699121351182439e-05
4.950000000000000178e+00,9.998934106784551634e-01,1.168500315008019882e-04
5.050000000000000711e+00,9.997978395056552614e-01,1.349748973536095767e-04
5.150000000000000355e+00,9.998087000007778169e-01,4.759526402915165161e-05
5.250000000000000000e+00,9.999900200443072595e-01,3.682009231860725691e-05
5.350000000000000533e+00,9.999408112052463604e-01,1.087790974061813974e-04
5.450000000000000178e+00,1.000014005728885325e+00,9.981690718425915857e-05
5.550000000000000711e+00,1.000005772152691375e+00,6.131028906117539409e-05
5.650000000000000355e+00,9.999668038550207916e-01,1.189620043529079170e-04
5.750000000000000000e+00,9.998419496083166269e-01,1.268648983665069687e-04
5.850000000000000533e+00,9.999734541164502222e-01,9.614957923599989388e-05
5.950000000000000178e+00,1.000085851633541578e+00,8.497002300159935833e-05
6.050000000000000711e+00,9.999512375734619374e-01,5.298941020648908736e-05
6.150000000000000355e+00,9.998793472984282005e-01,1.005374650344227432e-04
6.250000000000000000e+00,9.998462831517300753e-01,9.855770370188774788e-05
6.350000000000000533e+00,9.999532056654970580e-01,7.088163912665633090e-05
6.450000000000000178e+00,1.000055807130825203e+00,7.170129420945274968e-05
6.550000000000000711e+00,9.999199829195323241e-01,7.652250890867516673e-05
6.650000000000000355e+00,1.000005312957939374e+00,9.368230127490762482e-05
6.750000000000000000e+00,9.998888501823813835e-01,6.137848394108409971e-05
6.850000000000000533e+00,9.999788082078626683e-01,7.968999977497167513e-05
6.950000000000000178e+00,1.000031706116803365e+00,9.764332307655614930e-05
7.050000000000000711e+00,9.999807926815165171e-01,6.534537937669537431e-05
7.150000000000000355e+00,9.999647148547030628e-01,6.854358758386675952e-05
7.250000000000000000e+00,9.998759948424897903e-01,8.745068698823010845e-05
7.350000000000000533e+00,9.999640193990082526e-01,5.486674721566359023e-05
7.450000000000000178e+00,9.999148353430135083e-01,8.072054007962360103e-05
7.550000000000000711e+00,9.999894379027253200e-01,9.416957072112027826e-05
7.650000000000000355e+00,9.999329294959394820e-01,6.754844044890702620e-05
7.750000000000000000e+00,9.999160018629558166e-01,3.485999802743421419e-05
7.850000000000000533e+00,9.999970389230334877e-01,6.439476446075982489e-05
7.950000000000000178e+00,9.999310582012947979e-01,8.207379196210815551e-05
8.050000000000000711e+00,9.999751718913234555e-01,5.274459809631317994e-05
8.150000000000000355e+00,9.999468774827644513e-01,6.402076013253166665e-05
8.250000000000000000e+00,9.999605459966696142e-01,4.986534010528995739e-05
8.350000000000001421e+00,1.000010850647176985e+00,8.182643710610582608e-05
8.449999999999999289e+00,9.998020837216661239e-01,8.096536676236207970e-05
8.550000000000000711e+00,1.000008535765469997e+00,5.314842863240778597e-05
8.650000000000000355e+00,9.999152786926550629e-01,6.788817405798557893e-05
8.750000000000000000e+00,9.999561142262702873e-01,9.239274418560530268e-05
8.850000000000001421e+00,9.999146205766422657e-01,6.994729987104475672e-05
8.949999999999999289e+00,1.000000086397478949e+00,4.055059173197853728e-05
9.050000000000000711e+00,1.000040686821255020e+00,5.306190195239082568e-05
9.150000000000000355e+00,9.999394934929636269e-01,4.303056148403111043e-05
9.250000000000000000e+00,9.998947769108175176e-01,7.132058397389428098e-05
9.350000000000001421e+00,9.998378950935604692e-01,5.856871996187015648e-05
9.449999999999999289e+00,1.000018381267736789e+00,3.809924881823718878e-05
9.550000000000000711e+00,9.999517946383384981e-01,3.594889195402957253e-05
9.650000000000002132e+00,9.999556882490757692e-01,3.534883906723502517e-05
9.750000000000000000e+00,9.999429045155926454e-01,7.192555051065388136e-05
9.850000000000001421e+00,1.000024728263471108e+00,3.555380812390561960e-05
9.949999999999999289e+00,9.999868711569555035e-01,5.989290881854304727e-05
