r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,8.361630160280363847e-05,9.344865900070018771e-06
9.499999999999999556e-01,2.148405265044236734e-01,4.271592668990292795e-04
1.050000000000000044e+00,1.353376682213537796e+00,6.009118931766474232e-04
1.150000000000000133e+00,1.552608166141539403e+00,3.590385226198581432e-04
1.250000000000000000e+00,1.357315439466906026e+00,4.265783645495169782e-04
1.350000000000000089e+00,1.208727705787370210e+00,5.557618181177463937e-04
1.450000000000000178e+00,1.098143994090932551e+00,4.271257021939300512e-04
1.550000000000000044e+00,1.018090545417946968e+00,4.264208135686491357e-04
1.650000000000000133e+00,9.668154759000555654e-01,5.045040749491079210e-04
1.750000000000000000e+00,9.411546727000310586e-01,4.666473322679842240e-04
1.850000000000000089e+00,9.362653899867595664e-01,3.316355059377123983e-04
1.950000000000000178e+00,9.539806577580943747e-01,3.138394103022901921e-04
2.049999999999999822e+00,9.836940430735063856e-01,3.659734527453457854e-04
2.150000000000000355e+00,1.007267927637985672e+00,2.069883734548164328e-04
2.250000000000000000e+00,1.017658322694345197e+00,2.079705684487420192e-04
2.350000000000000533e+00,1.018092646222473530e+00,4.287856149174239955e-04
2.450000000000000178e+00,1.013801174279821415e+00,3.045158345872496725e-04
2.549999999999999822e+00,1.007510886560940122e+00,3.068911366766992549e-04
2.650000000000000355e+00,1.001685731689106795e+00,2.666550078612627754e-04
2.750000000000000000e+00,9.973627201023166355e-01,2.552288155201390255e-04
2.850000000000000533e+00,9.952448635710589020e-01,3.024395142070921035e-04
2.950000000000000178e+00,9.951906989637352430e-01,2.939781539590559769e-04
3.049999999999999822e+00,9.966217476525274233e-01,1.736017102471603540e-04
3.150000000000000355e+00,9.988032013062783099e-01,2.269939541527253221e-04
3.250000000000000000e+00,1.000070633701024114e+00,2.738518555921719039e-04
3.350000000000000533e+00,1.001086401663687564e+00,1.559555486485986056e-04
3.450000000000000178e+00,1.001330980490254374e+00,2.308081705688466343e-04
3.549999999999999822e+00,1.001179072631065425e+00,2.021244477384442797e-04
3.650000000000000355e+00,1.000988885172839904e+00,2.601869358623507011e-04
3.750000000000000000e+00,9.999927368755436863e-01,1.661527873858355459e-04
3.850000000000000533e+00,9.997748586183894393e-01,1.525375642622620845e-04
3.950000000000000178e+00,9.993604921454103396e-01,8.851995415008614098e-05
4.050000000000000711e+00,9.993059565396448241e-01,1.537475611022185655e-04
4.150000000000000355e+00,9.996385851494216102e-01,2.039595584447397004e-04
4.250000000000000000e+00,9.997630080565933497e-01,1.424807625175336840e-04
4.349999999999999645e+00,1.000132666776392787e+00,1.860213343408835649e-04
4.450000000000000178e+00,9.999148300518203580e-01,1.452271763838378169e-04
4.550000000000000711e+00,1.000196941723612953e+00,1.560560031538100426e-04
4.650000000000000355e+00,1.000027195665207369e+00,1.314124772765380830e-04
4.750000000000000000e+00,9.999384608746494374e-01,1.000760233940702049e-04
4.850000000000000533e+00,9.998786951028728609e-01,8.039004392340948668e-05
4.950000000000000178e+00,9.997416737167436063e-01,1.487110028532165980e-04
5.050000000000000711e+00,1.000038919755187106e+00,1.484672722327315560e-04
5.150000000000000355e+00,9.998589595990962087e-01,1.194108039806676956e-04
5.250000000000000000e+00,9.997393081985833652e-01,1.117399697423009547e-04
5.350000000000000533e+00,9.997308363478275561e-01,9.117593560727056592e-05
5.450000000000000178e+00,9.996452833290628837e-01,1.085237888478121903e-04
5.550000000000000711e+00,9.997601978430508129e-01,1.418011423660011695e-04
5.650000000000000355e+00,9.998422684364159929e-01,6.696210299699438355e-05
5.750000000000000000e+00,9.999813457721469234e-01,1.029583907648645843e-04
5.850000000000000533e+00,9.999352078287173651e-01,1.065362678347479895e-04
5.950000000000000178e+00,9.995635896924858210e-01,8.203806506602701856e-05
6.050000000000000711e+00,9.998333801754309969e-01,1.423440882028108366e-04
6.150000000000000355e+00,9.999304556189720916e-01,5.947887174576877404e-05
6.250000000000000000e+00,1.000047107480586117e+00,1.016709080517980141e-04
6.350000000000000533e+00,9.996947334975537780e-01,1.252262897367522872e-04
6.450000000000000178e+00,1.000048969780088504e+00,1.553149599181523550e-04
6.550000000000000711e+00,9.997985033566708646e-01,1.121060349826406995e-04
6.650000000000000355e+00,1.000057020501487814e+00,8.441960801149125807e-05
6.750000000000000000e+00,9.997888817783158188e-01,8.125335232121551278e-05
6.850000000000000533e+00,9.999949776845346028e-01,9.534402602607146239e-05
6.950000000000000178e+00,9.998806571123207698e-01,1.078955525685892426e-04
7.050000000000000711e+00,9.997827225177180477e-01,1.070631765766399349e-04
7.150000000000000355e+00,9.998451148234634989e-01,6.602816099654203793e-05
7.250000000000000000e+00,9.998400483935580008e-01,7.964852803783986006e-05
7.350000000000000533e+00,9.998391874916403577e-01,7.727146818964129805e-05
7.450000000000000178e+00,9.998279896779423970e-01,9.072258960378687149e-05
7.550000000000000711e+00,9.997995832526559434e-01,1.038933980204956883e-04
7.650000000000000355e+00,9.999752224770748210e-01,1.083120582635334182e-04
7.750000000000000000e+00,9.998137899335219902e-01,9.664965887641829801e-05
7.850000000000000533e+00,9.999135143329738185e-01,6.864318908882555701e-05
7.950000000000000178e+00,1.000001394801895760e+00,1.064119067338798824e-04
8.050000000000000711e+00,9.998284698668490345e-01,8.170533832853572409e-05
8.150000000000000355e+00,9.999362389364735426e-01,6.468449097953005546e-05
8.250000000000000000e+00,9.997335781597648241e-01,6.369749127028032586e-05
8.350000000000001421e+00,9.997831680057899240e-01,9.393367418240836943e-05
8.449999999999999289e+00,9.998309844941465352e-01,9.678137720896811552e-05
8.550000000000000711e+00,9.998742318750402092e-01,9.378087536228409615e-05
8.650000000000000355e+00,9.998538031857702180e-01,1.123357743019177908e-04
8.750000000000000000e+00,9.999486621912534456e-01,5.649473017685203795e-05
8.850000000000001421e+00,9.999052374269812304e-01,6.457504594067134927e-05
8.949999999999999289e+00,9.997309798891913513e-01,6.431459000139041658e-05
9.050000000000000711e+00,9.999655168969582286e-01,8.850821311305910122e-05
9.150000000000000355e+00,9.999891806408797157e-01,1.126639659816324677e-04
9.250000000000000000e+00,9.999771807271660151e-01,7.890509801935946554e-05
9.350000000000001421e+00,9.998906357919465915e-01,8.284533469868068727e-05
9.449999999999999289e+00,9.998731428325859927e-01,7.718171091841337665e-05
9.550000000000000711e+00,9.998320043760757780e-01,7.918745174947819723e-05
9.650000000000002132e+00,9.998252595195692427e-01,6.675520077241993671e-05
9.750000000000000000e+00,9.999610997800851830e-01,7.444121430752325297e-05
9.850000000000001421e+00,9.999453909705797727e-01,8.081178706769726733e-05
9.949999999999999289e+00,9.998093909012688574e-01,8.206850619498596644e-05
