t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.751463875000000003e-01,4.878496726727688838e-04
8.000000000000000000e+00,1.290390208333333510e-01,2.455978419707916037e-04
1.200000000000000000e+01,1.138963013888888848e-01,1.695939791131002492e-04
1.600000000000000000e+01,1.063561875000000045e-01,1.137759943928292017e-04
2.000000000000000000e+01,1.018944333333333258e-01,9.234310501174369226e-05
2.400000000000000000e+01,9.887426388888889695e-02,7.452631924899117289e-05
2.800000000000000000e+01,9.672955952380953015e-02,6.704558509871942629e-05
3.200000000000000000e+01,9.512412500000000382e-02,6.409838171952984083e-05
3.600000000000000000e+01,9.389407870370369835e-02,5.689802821127317117e-05
4.000000000000000000e+01,9.288019583333333162e-02,5.067966567304428181e-05
4.400000000000000000e+01,9.206184090909090567e-02,4.721535870825453425e-05
4.800000000000000000e+01,9.137801736111110518e-02,4.820309877612369303e-05
5.200000000000000000e+01,9.081291346153845534e-02,3.937292644646155418e-05
5.600000000000000000e+01,9.030183035714287043e-02,3.984010762045517523e-05
6.000000000000000000e+01,8.988006111111110363e-02,3.710356566487944629e-05
6.400000000000000000e+01,8.949940624999999650e-02,3.474928888626151977e-05
6.800000000000000000e+01,8.917087009803921493e-02,3.763187795497214302e-05
7.200000000000000000e+01,8.887709722222221498e-02,3.705612390770813522e-05
7.600000000000000000e+01,8.860775438596490972e-02,3.470169325415368696e-05
8.000000000000000000e+01,8.836514166666667447e-02,3.531375131618866449e-05
8.400000000000000000e+01,8.815368650793650729e-02,3.651954860951891140e-05
8.800000000000000000e+01,8.796032007575757539e-02,3.409248575314937892e-05
9.200000000000000000e+01,8.778226811594203038e-02,3.226786664740522191e-05
9.600000000000000000e+01,8.761486111111109476e-02,3.303513788790758541e-05
1.000000000000000000e+02,8.747043166666665370e-02,3.228783028107107993e-05
1.040000000000000000e+02,8.733164743589742762e-02,3.288144930902608016e-05
1.080000000000000000e+02,8.720348919753087569e-02,3.385195208170979473e-05
1.120000000000000000e+02,8.708640178571427914e-02,3.381242184685750892e-05
1.160000000000000000e+02,8.697645545977010506e-02,3.484990620696841755e-05
1.200000000000000000e+02,8.687283472222220859e-02,3.280053486854916142e-05
1.240000000000000000e+02,8.677396102150537749e-02,3.324522695430160888e-05
1.280000000000000000e+02,8.668232291666665146e-02,3.389160252113538571e-05
1.320000000000000000e+02,8.659628156565656043e-02,3.248371325357129753e-05
1.360000000000000000e+02,8.651561397058823988e-02,3.470098752118069694e-05
1.400000000000000000e+02,8.643822738095237324e-02,3.602122908058397627e-05
1.440000000000000000e+02,8.636447222222222442e-02,3.496007283290702723e-05
1.480000000000000000e+02,8.629760247747748914e-02,3.513034341643642578e-05
1.520000000000000000e+02,8.623197587719298729e-02,3.499815058784117337e-05
1.560000000000000000e+02,8.616914316239317195e-02,3.517734594234358397e-05
1.600000000000000000e+02,8.611009895833332539e-02,3.644844803981325175e-05
1.640000000000000000e+02,8.605438313008129114e-02,3.666185899055267897e-05
1.680000000000000000e+02,8.599517063492062574e-02,3.755122450887772275e-05
1.720000000000000000e+02,8.594359399224806018e-02,3.742237781756965813e-05
1.760000000000000000e+02,8.589678030303030121e-02,3.888255446266744797e-05
1.800000000000000000e+02,8.585230462962964437e-02,3.867052091346892263e-05
1.840000000000000000e+02,8.580888315217391482e-02,3.813117303438260340e-05
1.880000000000000000e+02,8.576530141843970168e-02,3.854629541226366147e-05
1.920000000000000000e+02,8.572760850694444157e-02,3.895530192486239913e-05
1.960000000000000000e+02,8.568620748299318746e-02,3.953138282612482979e-05
2.000000000000000000e+02,8.564998333333333214e-02,3.868201084435715729e-05
2.040000000000000000e+02,8.561193627450978949e-02,4.077697679956471309e-05
2.080000000000000000e+02,8.557779647435896642e-02,4.011514812608217844e-05
2.120000000000000000e+02,8.554443396226414642e-02,4.010187135517287189e-05
2.160000000000000000e+02,8.551280864197531584e-02,4.018160158618080046e-05
2.200000000000000000e+02,8.548240151515151819e-02,4.096832295339593723e-05
2.240000000000000000e+02,8.545354910714283991e-02,4.156192257987222961e-05
