t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.834591333333333296e-01,2.627982673330832015e-04
8.000000000000000000e+00,1.354775791666666673e-01,1.534396916818148030e-04
1.200000000000000000e+01,1.197285055555555450e-01,1.052923998608156360e-04
1.600000000000000000e+01,1.118932187499999953e-01,8.370726932119333425e-05
2.000000000000000000e+01,1.071735833333333360e-01,7.228867028692596245e-05
2.400000000000000000e+01,1.040344444444444572e-01,4.805702738058762212e-05
2.800000000000000000e+01,1.017992321428571600e-01,4.582583121622283470e-05
3.200000000000000000e+01,1.001320260416666691e-01,4.141613224286639489e-05
3.600000000000000000e+01,9.883738425925926718e-02,4.229509137838452840e-05
4.000000000000000000e+01,9.779377083333332110e-02,4.211967639090654232e-05
4.400000000000000000e+01,9.695158712121210165e-02,4.090426826933007672e-05
4.800000000000000000e+01,9.622602777777777838e-02,4.239511107715357500e-05
5.200000000000000000e+01,9.563705448717949031e-02,4.194359034718272029e-05
5.600000000000000000e+01,9.511105357142857208e-02,4.250811825928515694e-05
6.000000000000000000e+01,9.467706111111111322e-02,4.331698504531077842e-05
6.400000000000000000e+01,9.428032812500000692e-02,3.954359245605577634e-05
6.800000000000000000e+01,9.394195098039216651e-02,4.292210582186332994e-05
7.200000000000000000e+01,9.363923379629630894e-02,4.037475191805999826e-05
7.600000000000000000e+01,9.336083333333332346e-02,4.040587985736292882e-05
8.000000000000000000e+01,9.311017083333332500e-02,4.310880542230619570e-05
8.400000000000000000e+01,9.289898809523809697e-02,4.217578186878897324e-05
8.800000000000000000e+01,9.269393750000001764e-02,4.114672226686431363e-05
9.200000000000000000e+01,9.250997101449273674e-02,3.844247122898432958e-05
9.600000000000000000e+01,9.234020833333334011e-02,4.139851365468079331e-05
1.000000000000000000e+02,9.218357666666666950e-02,4.013270349880977206e-05
1.040000000000000000e+02,9.204197756410256726e-02,4.069011259264667090e-05
1.080000000000000000e+02,9.190733641975309953e-02,4.157506138315673715e-05
1.120000000000000000e+02,9.178930654761904839e-02,4.309908269504214752e-05
