t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.596925892857143092e-01,3.454862665424293959e-04
8.000000000000000000e+00,1.175449553571428496e-01,1.776061355630606888e-04
1.200000000000000000e+01,1.036829702380952373e-01,1.399893281994808074e-04
1.600000000000000000e+01,9.677755357142857340e-02,1.009202421338016998e-04
2.000000000000000000e+01,9.266653571428572211e-02,7.868030815847199184e-05
2.400000000000000000e+01,8.994496031746032627e-02,7.084034852364553734e-05
2.800000000000000000e+01,8.799637755102041048e-02,5.427525873935163108e-05
3.200000000000000000e+01,8.651710565476189441e-02,4.456049446005877425e-05
3.600000000000000000e+01,8.537959656084656568e-02,4.764729697419489609e-05
4.000000000000000000e+01,8.447808928571429177e-02,4.427452148836241768e-05
4.400000000000000000e+01,8.372570887445887622e-02,3.551895345951448080e-05
4.800000000000000000e+01,8.310659226190476867e-02,3.321921726875619703e-05
5.200000000000000000e+01,8.257949175824176591e-02,3.154242925479219030e-05
5.600000000000000000e+01,8.212779761904762110e-02,3.353701852273898728e-05
6.000000000000000000e+01,8.173728174603175911e-02,2.852658343105809831e-05
6.400000000000000000e+01,8.139774925595237576e-02,2.887922534244801543e-05
6.800000000000000000e+01,8.109248949579832277e-02,2.786982103333210460e-05
7.200000000000000000e+01,8.082420965608465291e-02,2.547963490824872525e-05
7.600000000000000000e+01,8.058529448621554181e-02,2.427663032393840894e-05
8.000000000000000000e+01,8.037278571428572993e-02,2.360561694113417778e-05
8.400000000000000000e+01,8.016895975056689827e-02,2.215078759845550199e-05
8.800000000000000000e+01,7.999232413419912757e-02,2.171197470961316829e-05
9.200000000000000000e+01,7.983110248447204682e-02,2.127653348969505169e-05
9.600000000000000000e+01,7.968448660714286258e-02,2.087418141095164330e-05
1.000000000000000000e+02,7.954677380952381027e-02,2.053580105801906014e-05
1.040000000000000000e+02,7.941833791208789683e-02,1.807426131555677537e-05
1.080000000000000000e+02,7.929693121693122404e-02,1.831697518264223742e-05
1.120000000000000000e+02,7.918869260204082494e-02,1.827475800369312976e-05
1.160000000000000000e+02,7.908775862068964657e-02,1.679586844338650661e-05
1.200000000000000000e+02,7.899493650793651400e-02,1.708472589098317040e-05
1.240000000000000000e+02,7.890429531490016080e-02,1.680119248733861299e-05
1.280000000000000000e+02,7.882534412202379936e-02,1.597834036793743971e-05
1.320000000000000000e+02,7.874277417027417125e-02,1.608399448637141144e-05
1.360000000000000000e+02,7.867076155462185416e-02,1.625250976567781650e-05
1.400000000000000000e+02,7.859948129251700943e-02,1.778037710863962636e-05
1.440000000000000000e+02,7.853468253968252932e-02,1.763096507728727599e-05
1.480000000000000000e+02,7.847102477477475857e-02,1.822167736258761407e-05
1.520000000000000000e+02,7.841143640350876909e-02,1.798494949806610514e-05
1.560000000000000000e+02,7.835739316239316576e-02,1.811357729075912542e-05
1.600000000000000000e+02,7.830577678571429279e-02,1.815659090936632301e-05
1.640000000000000000e+02,7.825216753774680289e-02,1.915340031324811717e-05
1.680000000000000000e+02,7.820660714285714021e-02,2.000812096482227094e-05
1.720000000000000000e+02,7.816046373200442876e-02,1.947025129518294026e-05
1.760000000000000000e+02,7.811785308441557274e-02,2.058104382396833761e-05
1.800000000000000000e+02,7.807231084656084119e-02,1.965917430456758802e-05
1.840000000000000000e+02,7.803387551759834173e-02,2.114133663565711412e-05
1.880000000000000000e+02,7.799499746707193315e-02,2.104250557580711326e-05
1.920000000000000000e+02,7.795692088293651456e-02,2.257466248585534595e-05
1.960000000000000000e+02,7.792111273080661038e-02,2.118519693325372600e-05
2.000000000000000000e+02,7.788812857142857204e-02,2.294734626456455993e-05
2.040000000000000000e+02,7.785402661064425023e-02,2.307713731626789697e-05
2.080000000000000000e+02,7.782425137362637690e-02,2.410989969062563517e-05
2.120000000000000000e+02,7.779440588499550446e-02,2.349907605930057103e-05
2.160000000000000000e+02,7.776618165784832115e-02,2.403536091638719610e-05
2.200000000000000000e+02,7.773785714285715021e-02,2.471410334795524883e-05
2.240000000000000000e+02,7.771088435374150227e-02,2.432750037342242040e-05
2.280000000000000000e+02,7.768304093567250657e-02,2.414755108409425259e-05
2.320000000000000000e+02,7.765803571428571417e-02,2.344807289446629433e-05
2.360000000000000000e+02,7.763367635189669103e-02,2.383196148790744546e-05
2.400000000000000000e+02,7.761038690476189383e-02,2.448454436006396786e-05
2.440000000000000000e+02,7.758805620608899556e-02,2.429813123443231454e-05
2.480000000000000000e+02,7.756447772657450168e-02,2.471689887484094573e-05
2.520000000000000000e+02,7.754467120181406103e-02,2.469256654023102557e-05
