r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,2.011615359075818955e-04,8.498183676315321442e-06
9.499999999999999556e-01,4.085951658977722833e-01,3.420565766680449464e-04
1.050000000000000044e+00,2.204435428993373414e+00,3.476117303839183878e-04
1.150000000000000133e+00,2.143060094553809414e+00,4.508153462762098810e-04
1.250000000000000000e+00,1.415447537499735065e+00,2.279512678276656714e-04
1.350000000000000089e+00,9.815602504688539787e-01,3.040510155774831034e-04
1.450000000000000178e+00,7.757819188144154943e-01,2.443214408358742955e-04
1.550000000000000044e+00,7.012370653442194790e-01,2.110844980990278443e-04
1.650000000000000133e+00,7.154097674048828237e-01,2.368948699987395528e-04
1.750000000000000000e+00,8.026149785246774471e-01,2.233813938841459836e-04
1.850000000000000089e+00,9.404828225987745816e-01,1.958822781415044091e-04
1.950000000000000178e+00,1.082983566821102084e+00,2.286778785432672350e-04
2.049999999999999822e+00,1.180482622094807699e+00,2.188437589673084395e-04
2.150000000000000355e+00,1.178714083833724224e+00,2.033628019745413907e-04
2.250000000000000000e+00,1.095267401268988250e+00,1.733091293411911221e-04
2.350000000000000533e+00,9.986497205237088171e-01,1.183675373445906170e-04
2.450000000000000178e+00,9.307056095000010298e-01,1.370193135244256297e-04
2.549999999999999822e+00,9.056677204223422262e-01,6.309710400427164846e-05
2.650000000000000355e+00,9.195210695146105451e-01,9.714600627682191156e-05
2.750000000000000000e+00,9.588649570704570468e-01,1.065149238358629834e-04
2.850000000000000533e+00,1.005113684268816643e+00,1.255489953796153589e-04
2.950000000000000178e+00,1.039910326784912797e+00,1.571251351273114509e-04
3.049999999999999822e+00,1.052460831179458767e+00,1.487202922918136631e-04
3.150000000000000355e+00,1.042455694782632669e+00,1.118732372062717598e-04
3.250000000000000000e+00,1.019066340434896301e+00,1.233726098094135881e-04
3.350000000000000533e+00,9.929285424313192276e-01,7.569565828766023523e-05
3.450000000000000178e+00,9.750410552163101263e-01,1.120383636616649367e-04
3.549999999999999822e+00,9.700557746531111025e-01,1.458688852999728499e-04
3.650000000000000355e+00,9.775500892312234402e-01,1.195796302754392900e-04
3.750000000000000000e+00,9.919852829850231979e-01,9.982791816294063405e-05
3.850000000000000533e+00,1.006545569183606048e+00,9.480198730311451027e-05
3.950000000000000178e+00,1.015466839896104201e+00,1.056869585317605196e-04
4.050000000000000711e+00,1.016727977790328641e+00,8.668740418760613291e-05
4.150000000000000355e+00,1.011473295549121687e+00,1.313074682264577366e-04
4.250000000000000000e+00,1.003047091099191324e+00,9.586383094340238337e-05
4.349999999999999645e+00,9.950288761750144539e-01,9.493227822362872484e-05
4.450000000000000178e+00,9.904769944574336460e-01,7.872155461729247485e-05
4.550000000000000711e+00,9.903292258168088225e-01,8.364851043195949934e-05
4.650000000000000355e+00,9.939614069733859747e-01,4.335620905327912589e-05
4.750000000000000000e+00,9.992043992316457235e-01,7.100498515286068272e-05
4.850000000000000533e+00,1.003408456812024507e+00,6.697835809165456284e-05
4.950000000000000178e+00,1.005735264400020590e+00,5.862390991562411427e-05
5.050000000000000711e+00,1.005425820799671577e+00,5.977856168822554250e-05
5.150000000000000355e+00,1.003085754437804233e+00,7.546862422945816600e-05
5.250000000000000000e+00,9.998897828730518578e-01,6.739465223602053578e-05
5.350000000000000533e+00,9.975531966981924237e-01,7.122153672208271350e-05
5.450000000000000178e+00,9.962844526425369551e-01,7.409564854576400957e-05
5.550000000000000711e+00,9.968805536703442272e-01,6.220111593246329187e-05
5.650000000000000355e+00,9.984804585039297464e-01,7.416429062494774916e-05
5.750000000000000000e+00,1.000303221812627985e+00,4.868728893935044921e-05
5.850000000000000533e+00,1.001644458896926881e+00,8.402139455643809992e-05
5.950000000000000178e+00,1.002008136361485890e+00,9.418373457629737556e-05
6.050000000000000711e+00,1.001741093264054916e+00,5.970988020377505391e-05
6.150000000000000355e+00,1.000796556163247031e+00,6.770929366748095618e-05
6.250000000000000000e+00,9.996341842491448526e-01,3.921131821962984718e-05
6.350000000000000533e+00,9.988173985244284125e-01,9.911169903169363409e-05
6.450000000000000178e+00,9.986721510873147745e-01,3.833697937526429135e-05
6.550000000000000711e+00,9.989253528841188778e-01,6.161085073171135610e-05
6.650000000000000355e+00,9.996323693120359177e-01,5.174639753854934994e-05
6.750000000000000000e+00,1.000244427390260871e+00,4.408874904968179350e-05
6.850000000000000533e+00,1.000619741494105819e+00,6.528941155011762506e-05
6.950000000000000178e+00,1.000917361183108367e+00,5.081119999921602593e-05
7.050000000000000711e+00,1.000472054469349947e+00,6.274755220829067784e-05
7.150000000000000355e+00,1.000083995307314844e+00,7.903535647508587762e-05
7.250000000000000000e+00,9.996266564531268717e-01,3.403951579175430248e-05
7.350000000000000533e+00,9.995214411491348816e-01,2.600990104735921723e-05
7.450000000000000178e+00,9.994554660359705744e-01,5.016950833888959133e-05
7.550000000000000711e+00,9.997463048862315071e-01,2.850391758376334006e-05
7.650000000000000355e+00,9.999673105669982798e-01,7.204002066083128972e-05
7.750000000000000000e+00,1.000127553985802331e+00,4.375009256389497078e-05
7.850000000000000533e+00,1.000242381277923531e+00,7.027941341771687183e-05
7.950000000000000178e+00,1.000234588832244143e+00,3.971927827342841278e-05
8.050000000000000711e+00,1.000118874180772277e+00,6.621515082376195618e-05
8.150000000000000355e+00,9.998778945709378974e-01,5.342089209864366153e-05
8.250000000000000000e+00,9.997220842549306985e-01,5.826374205221799971e-05
8.350000000000001421e+00,9.998954876705765660e-01,6.302991821811220396e-05
8.449999999999999289e+00,9.997941429153544002e-01,4.734016429934870707e-05
8.550000000000000711e+00,9.999375001081235448e-01,3.750943485886092555e-05
8.650000000000000355e+00,9.999559809461958659e-01,3.333822820069407087e-05
8.750000000000000000e+00,1.000021964186243117e+00,3.601120134272675687e-05
8.850000000000001421e+00,1.000105506577437797e+00,2.995675945872300716e-05
8.949999999999999289e+00,1.000017175379799728e+00,4.263634971493204465e-05
9.050000000000000711e+00,1.000045505297815662e+00,3.113904672401261319e-05
9.150000000000000355e+00,9.999167380040951958e-01,4.982249713232229227e-05
9.250000000000000000e+00,9.998396826249530411e-01,4.487368229710814405e-05
9.350000000000001421e+00,9.998837080328479843e-01,3.688788891107968692e-05
9.449999999999999289e+00,9.998990603288213652e-01,4.470941012537030528e-05
9.550000000000000711e+00,9.999606030941967649e-01,3.109163326739279994e-05
9.650000000000002132e+00,1.000018515151684717e+00,3.889627239076340939e-05
9.750000000000000000e+00,1.000039959055945005e+00,3.358578763302160007e-05
9.850000000000001421e+00,9.992631520274131152e-01,3.897008437061666165e-05
9.949999999999999289e+00,9.795543344647448247e-01,5.624101647456759948e-05
