r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,2.031160786336443124e-04,7.187268247142635587e-06
9.499999999999999556e-01,4.087973822668199420e-01,1.991827162325986254e-04
1.050000000000000044e+00,2.203972023849161577e+00,4.529845573340641790e-04
1.150000000000000133e+00,2.143140038188568575e+00,3.790846909819881169e-04
1.250000000000000000e+00,1.415745868861389090e+00,2.868830394027671116e-04
1.350000000000000089e+00,9.813370317510511365e-01,3.415034335361329370e-04
1.450000000000000178e+00,7.759862760383297031e-01,2.058032376216603935e-04
1.550000000000000044e+00,7.013871719139106453e-01,2.977288544158303296e-04
1.650000000000000133e+00,7.155638934242867233e-01,1.995496368108609707e-04
1.750000000000000000e+00,8.023999478598501378e-01,2.111586556252013729e-04
1.850000000000000089e+00,9.403355455756898795e-01,1.480180870903086837e-04
1.950000000000000178e+00,1.083104153505214606e+00,2.512588769602098798e-04
2.049999999999999822e+00,1.180282542594211836e+00,2.211972816196981187e-04
2.150000000000000355e+00,1.178276982034119680e+00,1.853112145688586812e-04
2.250000000000000000e+00,1.095692803208446087e+00,1.814400602332262005e-04
2.350000000000000533e+00,9.990691809438274618e-01,1.335121793125513981e-04
2.450000000000000178e+00,9.306821406927735518e-01,1.613109528082020056e-04
2.549999999999999822e+00,9.059060362279618417e-01,1.456711880503872957e-04
2.650000000000000355e+00,9.196036294208065343e-01,1.657779006003101295e-04
2.750000000000000000e+00,9.586535321317839475e-01,1.311984733280326522e-04
2.850000000000000533e+00,1.004738343697684000e+00,1.160910936290910901e-04
2.950000000000000178e+00,1.039990053744351828e+00,1.169801187480619425e-04
3.049999999999999822e+00,1.052691141939774866e+00,1.351707144974332187e-04
3.150000000000000355e+00,1.042683147136441946e+00,1.245544916637705965e-04
3.250000000000000000e+00,1.018777528136239452e+00,9.940906834528542792e-05
3.350000000000000533e+00,9.928895674380300296e-01,8.040314961683230619e-05
3.450000000000000178e+00,9.749333404730073926e-01,1.364481605772584183e-04
3.549999999999999822e+00,9.703206596867426370e-01,8.700641943272448709e-05
3.650000000000000355e+00,9.776976760863375082e-01,6.600613037434534388e-05
3.750000000000000000e+00,9.920519978720996335e-01,1.119327773635764620e-04
3.850000000000000533e+00,1.006299001047064490e+00,1.150659500529995925e-04
3.950000000000000178e+00,1.015419586973002719e+00,9.001648982633678588e-05
4.050000000000000711e+00,1.016804434131270529e+00,8.541811392830030722e-05
4.150000000000000355e+00,1.011366417489797609e+00,1.052093720534820866e-04
4.250000000000000000e+00,1.003140504171341485e+00,5.551644423891408900e-05
4.349999999999999645e+00,9.949956141781340913e-01,1.227085270562469448e-04
4.450000000000000178e+00,9.904417293849390180e-01,9.175773854493882414e-05
4.550000000000000711e+00,9.906255354618338504e-01,8.085252337623779323e-05
4.650000000000000355e+00,9.939614682049950911e-01,7.982067704203599213e-05
4.750000000000000000e+00,9.989896090131230588e-01,6.833591160046605497e-05
4.850000000000000533e+00,1.003669107974837882e+00,6.825709929151640889e-05
4.950000000000000178e+00,1.005673104116121763e+00,2.681467127447991180e-05
5.050000000000000711e+00,1.005366150536983527e+00,4.985368535891680699e-05
5.150000000000000355e+00,1.003086039172479849e+00,8.206643282649615746e-05
5.250000000000000000e+00,1.000054699170790817e+00,8.205810814068057986e-05
5.350000000000000533e+00,9.974333341853783841e-01,4.779618869521362346e-05
5.450000000000000178e+00,9.963747909157456562e-01,9.377585397974797616e-05
5.550000000000000711e+00,9.968789456088860135e-01,5.389940166605683343e-05
5.650000000000000355e+00,9.984093301712745339e-01,5.441244077577080883e-05
5.750000000000000000e+00,1.000252598568528661e+00,5.487897230645733107e-05
5.850000000000000533e+00,1.001721081057836082e+00,5.647079136014130946e-05
5.950000000000000178e+00,1.002095018184101294e+00,7.319426872416232488e-05
6.050000000000000711e+00,1.001683947922753504e+00,6.385064607289156328e-05
6.150000000000000355e+00,1.000829691591113901e+00,5.545742414239294114e-05
6.250000000000000000e+00,9.995190908882143344e-01,7.077947732903490787e-05
6.350000000000000533e+00,9.988318789638647166e-01,5.775925286752715652e-05
6.450000000000000178e+00,9.986546130058832071e-01,8.899470242320903018e-05
6.550000000000000711e+00,9.989229403631900706e-01,7.080627264136579561e-05
6.650000000000000355e+00,9.996704282122340635e-01,4.975302823933932985e-05
6.750000000000000000e+00,1.000377964360468663e+00,6.115337965341294409e-05
6.850000000000000533e+00,1.000586808576424902e+00,5.966515821706210406e-05
6.950000000000000178e+00,1.000733439700645988e+00,6.575184683093502041e-05
7.050000000000000711e+00,1.000617901641015939e+00,4.613539024209697639e-05
7.150000000000000355e+00,1.000084304044653649e+00,6.087110883010856749e-05
7.250000000000000000e+00,9.997951693863008638e-01,5.509368221571694506e-05
7.350000000000000533e+00,9.994659099142426673e-01,3.545723824659354476e-05
7.450000000000000178e+00,9.993743680685243103e-01,4.167326578919671484e-05
7.550000000000000711e+00,9.997415570725092238e-01,5.120364139505732294e-05
7.650000000000000355e+00,9.998923283640112070e-01,2.901090769970381366e-05
7.750000000000000000e+00,1.000198633146871074e+00,4.030292730178341635e-05
7.850000000000000533e+00,1.000240560993642225e+00,6.166556816999850326e-05
7.950000000000000178e+00,1.000231994612418074e+00,3.259381169731101350e-05
8.050000000000000711e+00,1.000148630239601877e+00,4.858200145783292872e-05
8.150000000000000355e+00,9.999919419572333990e-01,3.977094022136371757e-05
8.250000000000000000e+00,9.998389645432459449e-01,4.546193310633995464e-05
8.350000000000001421e+00,9.997603241813670660e-01,4.211489067584976199e-05
8.449999999999999289e+00,9.997692851372173006e-01,4.858756020712593496e-05
8.550000000000000711e+00,9.999140938330171036e-01,7.683991029086047198e-05
8.650000000000000355e+00,9.999825788716636410e-01,4.432889447681780939e-05
8.750000000000000000e+00,1.000056619303949068e+00,4.833348103344668360e-05
8.850000000000001421e+00,1.000086507595497665e+00,3.701534125884667196e-05
8.949999999999999289e+00,1.000012085399730966e+00,3.614809110052324346e-05
9.050000000000000711e+00,1.000025408352659406e+00,5.077674026736431060e-05
9.150000000000000355e+00,9.999374793384007143e-01,6.808382198861014491e-05
9.250000000000000000e+00,9.999685744174449109e-01,4.399153827392898925e-05
9.350000000000001421e+00,9.999262564040941603e-01,3.920053909332234135e-05
9.449999999999999289e+00,9.998172411706560680e-01,4.283209529681777233e-05
9.550000000000000711e+00,9.999191180672347690e-01,3.448580671307059121e-05
9.650000000000002132e+00,9.999214251502822615e-01,2.533635007901737611e-05
9.750000000000000000e+00,9.870783962462361671e-01,1.013406045929979011e-04
9.850000000000001421e+00,9.571285574316827915e-01,9.385860175047966729e-05
9.949999999999999289e+00,9.274250609719203453e-01,9.014120139648170230e-05
