r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.852037686127386631e-04,5.172783701329302594e-06
9.499999999999999556e-01,4.085292569502085303e-01,2.781646999952584417e-04
1.050000000000000044e+00,2.205360138210352261e+00,3.143789238534837088e-04
1.150000000000000133e+00,2.142988315676132682e+00,2.935550018550704904e-04
1.250000000000000000e+00,1.416274557730615946e+00,3.288484405454301799e-04
1.350000000000000089e+00,9.816477323056135296e-01,2.976303751466246022e-04
1.450000000000000178e+00,7.756225999534975823e-01,3.306828820151709179e-04
1.550000000000000044e+00,7.008541887148791449e-01,1.905911293286771538e-04
1.650000000000000133e+00,7.155516402252295460e-01,2.028352639388142234e-04
1.750000000000000000e+00,8.028417650633923319e-01,2.394504042730352612e-04
1.850000000000000089e+00,9.402165318400921290e-01,2.258246647960175906e-04
1.950000000000000178e+00,1.083170179229774543e+00,2.205697132774922140e-04
2.049999999999999822e+00,1.180771724235881948e+00,3.115220190105360957e-04
2.150000000000000355e+00,1.178748339340665918e+00,1.847249946651993149e-04
2.250000000000000000e+00,1.095631476471856214e+00,1.599018758690433080e-04
2.350000000000000533e+00,9.983049708526652299e-01,1.751409628566189599e-04
2.450000000000000178e+00,9.305548622403636561e-01,1.103927949865891281e-04
2.549999999999999822e+00,9.054709084454147794e-01,2.227661471910077017e-04
2.650000000000000355e+00,9.196610060232925932e-01,1.709532108903302923e-04
2.750000000000000000e+00,9.582985345866340543e-01,1.465588723093979478e-04
2.850000000000000533e+00,1.005177626825627391e+00,1.008475480958416671e-04
2.950000000000000178e+00,1.040152700146133924e+00,1.271495394630773300e-04
3.049999999999999822e+00,1.052471831954966408e+00,1.756539472670125312e-04
3.150000000000000355e+00,1.042663514686941850e+00,1.185174377770537881e-04
3.250000000000000000e+00,1.018693792271025966e+00,1.255891835104719887e-04
3.350000000000000533e+00,9.927888705524848811e-01,1.586107225409907711e-04
3.450000000000000178e+00,9.749144002613940874e-01,1.449765733584901912e-04
3.549999999999999822e+00,9.700517724504340578e-01,9.903546939608136031e-05
3.650000000000000355e+00,9.775310167452776478e-01,1.220431420849566579e-04
3.750000000000000000e+00,9.920160651932679041e-01,9.435686108541042948e-05
3.850000000000000533e+00,1.006286877282402958e+00,9.660728953790532114e-05
3.950000000000000178e+00,1.015710319999769684e+00,9.361407726607061874e-05
4.050000000000000711e+00,1.016800993097108474e+00,7.567241294410869323e-05
4.150000000000000355e+00,1.011300746022542940e+00,1.490287996789637238e-04
4.250000000000000000e+00,1.003094038560721213e+00,1.249295480331660715e-04
4.349999999999999645e+00,9.949014832649479834e-01,9.815389877197887238e-05
4.450000000000000178e+00,9.904670621332067881e-01,1.025851567185097189e-04
4.550000000000000711e+00,9.904024261257531325e-01,9.902939268171013641e-05
4.650000000000000355e+00,9.939973177099130641e-01,5.592011042001893991e-05
4.750000000000000000e+00,9.989461103554824195e-01,8.008886259377591779e-05
4.850000000000000533e+00,1.003420968142177738e+00,1.272977756861420385e-04
4.950000000000000178e+00,1.005880853019424093e+00,9.576940562782457992e-05
5.050000000000000711e+00,1.005345653102707182e+00,9.818726108275685461e-05
5.150000000000000355e+00,1.003038327227549376e+00,6.175484326621550083e-05
5.250000000000000000e+00,9.999665938440841506e-01,8.536849184634541705e-05
5.350000000000000533e+00,9.972969105339541951e-01,8.781956247886282406e-05
5.450000000000000178e+00,9.964476008025622278e-01,7.813198441981451911e-05
5.550000000000000711e+00,9.969251957138183240e-01,7.443550730076826201e-05
5.650000000000000355e+00,9.981750577774631816e-01,7.260163031009080157e-05
5.750000000000000000e+00,1.000408524604340599e+00,7.882306401187357480e-05
5.850000000000000533e+00,1.001636579195000154e+00,7.532816326871305101e-05
5.950000000000000178e+00,1.002059332326579622e+00,9.394642830619087269e-05
6.050000000000000711e+00,1.001607657635166460e+00,1.045074743808378689e-04
6.150000000000000355e+00,1.000600460090611765e+00,8.770434658616937701e-05
6.250000000000000000e+00,9.995276152192570374e-01,7.881180673230000989e-05
6.350000000000000533e+00,9.989104125484304930e-01,7.475281033667541101e-05
6.450000000000000178e+00,9.986725866213458369e-01,6.173217255945520740e-05
6.550000000000000711e+00,9.989940703853239512e-01,7.837695775803790016e-05
6.650000000000000355e+00,9.995132750980790792e-01,7.344834446623772534e-05
6.750000000000000000e+00,1.000327123363874859e+00,7.722442324486660837e-05
6.850000000000000533e+00,1.000685255173353383e+00,7.696299596808685187e-05
6.950000000000000178e+00,1.000652683943687782e+00,5.426149645349121240e-05
7.050000000000000711e+00,1.000411400705344844e+00,8.289818258967291905e-05
7.150000000000000355e+00,1.000020657377782118e+00,7.257748256490507499e-05
7.250000000000000000e+00,9.997617635852151796e-01,4.087226153438668790e-05
7.350000000000000533e+00,9.994709388075770917e-01,4.756772547304829427e-05
7.450000000000000178e+00,9.995234373435083475e-01,7.990142086723836436e-05
7.550000000000000711e+00,9.995505668627358009e-01,7.016673527049824646e-05
7.650000000000000355e+00,9.998925728152062709e-01,5.580689387236135009e-05
7.750000000000000000e+00,1.000164139643450856e+00,6.871996814194198506e-05
7.850000000000000533e+00,1.000208285088004079e+00,5.522270379107880174e-05
7.950000000000000178e+00,1.000109540145986076e+00,7.095114183769004972e-05
8.050000000000000711e+00,1.000175570959233706e+00,4.440219609169168474e-05
8.150000000000000355e+00,9.999938214706916018e-01,3.820185137515095018e-05
8.250000000000000000e+00,9.998090665060119786e-01,4.226357923132609609e-05
8.350000000000001421e+00,9.996754263195152257e-01,5.353736539842899521e-05
8.449999999999999289e+00,9.998541667055116378e-01,3.023444277254127977e-05
8.550000000000000711e+00,9.997888556248654135e-01,3.875895029890928325e-05
8.650000000000000355e+00,9.998701199573364340e-01,5.258214797396092366e-05
8.750000000000000000e+00,1.000073581692086044e+00,5.937758355239623536e-05
8.850000000000001421e+00,1.000083116016956986e+00,4.034021132745616847e-05
8.949999999999999289e+00,1.000051381946363005e+00,3.829387593586439700e-05
9.050000000000000711e+00,9.999253470280475842e-01,6.287066194185903206e-05
9.150000000000000355e+00,9.998752007833727751e-01,3.003784222957362721e-05
9.250000000000000000e+00,9.998877332408941943e-01,3.899478251008904015e-05
9.350000000000001421e+00,9.998047723580150148e-01,3.001393825576168789e-05
9.449999999999999289e+00,9.998518666675078048e-01,3.023478591931038679e-05
9.550000000000000711e+00,9.999638591051093206e-01,4.650929194972262148e-05
9.650000000000002132e+00,9.998873004687564015e-01,2.398291173921774240e-05
9.750000000000000000e+00,1.000031658317669159e+00,3.570405164385131395e-05
9.850000000000001421e+00,1.000014770686366239e+00,5.341241552594382921e-05
9.949999999999999289e+00,9.999485184651734082e-01,3.497154725335949844e-05
