cluster_size, probability, probability_err
1.000000000000000000e+00,6.153424827243957340e-01,4.710190660621616930e-04
2.000000000000000000e+00,2.294917399970295702e-01,6.031954006820291689e-04
3.000000000000000000e+00,7.742642393096084430e-02,5.239073629983179246e-04
4.000000000000000000e+00,3.692736452714505402e-02,6.725848689642348202e-04
5.000000000000000000e+00,1.783832985989492262e-02,2.616003080841896320e-04
6.000000000000000000e+00,9.586747430757850894e-03,1.858826168926295153e-04
7.000000000000000000e+00,5.604154051286338971e-03,3.012936100395769356e-05
8.000000000000000000e+00,3.150068469516508363e-03,1.150535386996586092e-04
9.000000000000000000e+00,1.845610254868647153e-03,4.364602363953781858e-05
1.000000000000000000e+01,1.118002696343477773e-03,5.000243108536315948e-05
1.100000000000000000e+01,6.581903356149973938e-04,2.926045343564929587e-05
1.200000000000000000e+01,3.882873343389305824e-04,1.545467306832754484e-05
1.300000000000000000e+01,2.312942162847897182e-04,2.815949237703687738e-05
1.400000000000000000e+01,1.440746216367111041e-04,3.864100281701806235e-06
1.500000000000000000e+01,1.052297905789199476e-04,1.170541876295740458e-05
1.600000000000000000e+01,6.161870632830013445e-05,3.364991525097858177e-06
1.700000000000000000e+01,3.967135946280967021e-05,1.326653166359967067e-05
1.800000000000000000e+01,2.058359736618397019e-05,9.576641470145560715e-06
1.900000000000000000e+01,6.321237549386423504e-06,3.232180912859307674e-06
2.100000000000000000e+01,7.404381197145805790e-06,7.404381197145806637e-06
2.400000000000000000e+01,2.739605935082298175e-06,2.739605935082298175e-06
2.500000000000000000e+01,3.660871507070972942e-06,3.660871507070972942e-06
