cluster_size, probability, probability_err
1.000000000000000000e+00,6.808809779725591982e-01,2.554868618560867419e-04
2.000000000000000000e+00,2.222108366221041964e-01,3.910895835643627490e-04
3.000000000000000000e+00,5.787327482456700034e-02,3.168196189477760923e-04
4.000000000000000000e+00,2.319012088191250986e-02,9.531260309489703237e-05
5.000000000000000000e+00,8.914282898295681698e-03,1.354836002253624041e-04
6.000000000000000000e+00,4.083100851904085567e-03,1.254281105330392839e-04
7.000000000000000000e+00,1.575603398096483585e-03,1.541673701762584644e-04
8.000000000000000000e+00,6.761826704416693022e-04,5.958641694134538322e-05
9.000000000000000000e+00,2.972919827328222397e-04,3.326245156129024639e-05
1.000000000000000000e+01,1.656808842141266943e-04,2.037093049840451366e-05
1.100000000000000000e+01,6.794130610428275531e-05,2.145664994425048079e-05
1.200000000000000000e+01,3.348921922253095409e-05,2.100065919682623337e-05
1.300000000000000000e+01,2.116536233813593037e-05,1.064007645599211087e-05
1.400000000000000000e+01,5.056020709460826592e-06,5.056020709460826592e-06
1.500000000000000000e+01,4.995104797298647060e-06,4.995104797298647907e-06
