cluster_size, probability, probability_err
1.000000000000000000e+00,5.220165504914975330e-01,1.246046401303359686e-03
2.000000000000000000e+00,2.179175425334655414e-01,7.661064666621390665e-04
3.000000000000000000e+00,9.171110440079489889e-02,5.948964679478070542e-04
4.000000000000000000e+00,5.407166956464389690e-02,4.265089415580996927e-04
5.000000000000000000e+00,3.198953632175412926e-02,1.293404926840287521e-04
6.000000000000000000e+00,2.203719366216485079e-02,2.136484855946840767e-04
7.000000000000000000e+00,1.498437872947074555e-02,1.988335234763957606e-04
8.000000000000000000e+00,1.066002753029761906e-02,1.091910567276369704e-04
9.000000000000000000e+00,7.717504187959051132e-03,1.181234665106436940e-04
1.000000000000000000e+01,5.781168354876572296e-03,9.134625334216006491e-05
1.100000000000000000e+01,4.243509122609772505e-03,9.052086999591483520e-05
1.200000000000000000e+01,3.501474522048213332e-03,6.021717252355601827e-05
1.300000000000000000e+01,2.579291895405966869e-03,5.165379798782310640e-05
1.400000000000000000e+01,2.134829459092400360e-03,2.720220959443262469e-05
1.500000000000000000e+01,1.727828379136533412e-03,4.260586064807571815e-05
1.600000000000000000e+01,1.223497754953858365e-03,4.648815089013813860e-05
1.700000000000000000e+01,1.057135218113725060e-03,2.727478370003828917e-05
1.800000000000000000e+01,7.912140484995583639e-04,7.534798255817397859e-05
1.900000000000000000e+01,7.270414950552084093e-04,3.319369440123941625e-05
2.000000000000000000e+01,5.547018878269361014e-04,2.686302978343809927e-05
2.100000000000000000e+01,4.516195667170055180e-04,2.611476589633961298e-05
2.200000000000000000e+01,3.530426965330138553e-04,4.201762107670251267e-05
2.300000000000000000e+01,2.941643488372860677e-04,4.910009182046590262e-06
2.400000000000000000e+01,2.289041500879923164e-04,3.173777289911270332e-05
2.500000000000000000e+01,1.930328395214205798e-04,1.594327181485080555e-05
2.600000000000000000e+01,2.050209856783500153e-04,4.239462106043328484e-06
2.700000000000000000e+01,1.410264568461374322e-04,8.352125480596542581e-06
2.800000000000000000e+01,1.158890855145191731e-04,2.035283794512438433e-05
2.900000000000000000e+01,1.105946471039988358e-04,2.480265292383902271e-05
3.000000000000000000e+01,9.878164438664200221e-05,1.123900634613731868e-05
3.100000000000000000e+01,7.082269859809067888e-05,5.731979883010395111e-06
3.200000000000000000e+01,4.222253123080117309e-05,2.623841820082322133e-06
3.300000000000000000e+01,6.583235843068692113e-05,1.842060969441263219e-05
3.400000000000000000e+01,2.691323630939798477e-05,2.775042265035151030e-06
3.500000000000000000e+01,1.400861716224496130e-05,2.839903404092735045e-06
3.600000000000000000e+01,2.945871441055232401e-05,1.426860262782062369e-05
3.700000000000000000e+01,7.368261973311568630e-06,4.551792015579503230e-06
3.800000000000000000e+01,2.041218392481413728e-05,9.952150930532707346e-06
3.900000000000000000e+01,1.666024269814087412e-05,4.543451301393691647e-06
4.000000000000000000e+01,1.934834142966076378e-05,2.457560108866597833e-06
4.100000000000000000e+01,5.126400739976534107e-06,2.563237108548606524e-06
4.200000000000000000e+01,7.365543477478229816e-06,4.714161916811999694e-06
4.300000000000000000e+01,7.434425347907895722e-06,7.840114321804487199e-07
4.400000000000000000e+01,1.668132505840499261e-05,4.476630406892284857e-06
4.500000000000000000e+01,4.507621612824425523e-06,2.337462769368209888e-06
4.600000000000000000e+01,1.024375216237224046e-05,7.335077871483935506e-06
4.700000000000000000e+01,2.587168163343449631e-06,2.587168163343449631e-06
4.800000000000000000e+01,2.670490809505879101e-06,2.670490809505878678e-06
4.900000000000000000e+01,2.012590767843630073e-06,2.012590767843630073e-06
5.100000000000000000e+01,1.916457772769434897e-06,1.916457772769434473e-06
5.200000000000000000e+01,2.535741273246408058e-06,2.535741273246408058e-06
5.500000000000000000e+01,1.983701905147310236e-06,1.983701905147309813e-06
5.600000000000000000e+01,2.611613846776615868e-06,2.611613846776615868e-06
