timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,8.517019999999998481e-01,3.042753325526082256e-03
4.000000000000000222e-01,7.307225999999998889e-01,5.241475475474426972e-03
5.999999999999999778e-01,6.535922000000000676e-01,5.238905920132567659e-03
8.000000000000000444e-01,5.993035999999999364e-01,2.841022361756421599e-03
1.000000000000000000e+00,5.581735999999999365e-01,3.119279621964030601e-03
1.199999999999999956e+00,5.164651999999999576e-01,3.187421785707065993e-03
1.399999999999999911e+00,4.832341999999999471e-01,3.370292411646206698e-03
1.600000000000000089e+00,4.517222000000000182e-01,5.676772863167946909e-03
1.800000000000000044e+00,4.279312000000000116e-01,6.057403976952500935e-03
2.000000000000000000e+00,3.995685999999999960e-01,5.559509956821735363e-03
2.200000000000000178e+00,3.750976000000000310e-01,4.678731843138694488e-03
2.399999999999999911e+00,3.504673999999999845e-01,4.866940574940276966e-03
2.600000000000000089e+00,3.351446000000000147e-01,2.092344536638260193e-03
2.799999999999999822e+00,3.193362000000000145e-01,3.498581275317178951e-03
3.000000000000000000e+00,3.061363999999999752e-01,4.171118957785790483e-03
3.200000000000000178e+00,2.928359999999999852e-01,5.384989377891104441e-03
3.399999999999999911e+00,2.772393999999999692e-01,3.054799774125952112e-03
3.600000000000000089e+00,2.587302000000000213e-01,2.550368549837457588e-03
3.799999999999999822e+00,2.483023999999999787e-01,3.246029060251928548e-03
4.000000000000000000e+00,2.369943999999999940e-01,3.190352607471468125e-03
4.200000000000000178e+00,2.252939999999999665e-01,3.407977229970880415e-03
4.400000000000000355e+00,2.156080000000000219e-01,2.859879665300623687e-03
4.599999999999999645e+00,2.096220000000000305e-01,3.637809395776530567e-03
4.799999999999999822e+00,2.027347999999999928e-01,4.612391217145395822e-03
5.000000000000000000e+00,1.927855999999999737e-01,4.994749899644624139e-03
5.200000000000000178e+00,1.839560000000000084e-01,4.491782430171790269e-03
5.400000000000000355e+00,1.768851999999999924e-01,2.593261487008202779e-03
5.599999999999999645e+00,1.684983999999999926e-01,4.250804107460138398e-03
5.799999999999999822e+00,1.596912000000000054e-01,2.941505998634036650e-03
6.000000000000000000e+00,1.530292000000000041e-01,4.143692935052021090e-03
6.200000000000000178e+00,1.475713999999999915e-01,4.228145818204474653e-03
6.400000000000000355e+00,1.427718000000000043e-01,3.326786157840627700e-03
6.599999999999999645e+00,1.361622000000000110e-01,2.492236894839649098e-03
6.799999999999999822e+00,1.329059999999999964e-01,2.676578693033327110e-03
7.000000000000000000e+00,1.252951999999999955e-01,3.784551735674914364e-03
7.200000000000000178e+00,1.203721999999999986e-01,2.795357032652535240e-03
7.400000000000000355e+00,1.161223999999999867e-01,2.377684979134115500e-03
7.599999999999999645e+00,1.145491999999999899e-01,2.788566861310661383e-03
7.799999999999999822e+00,1.099915999999999949e-01,2.926878210653801639e-03
8.000000000000000000e+00,1.069541999999999993e-01,2.828572031962418073e-03
8.199999999999999289e+00,1.041430000000000133e-01,2.892040196816081463e-03
8.400000000000000355e+00,1.018597999999999865e-01,2.092882686631048796e-03
