timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,8.833921999999999608e-01,1.778385334903545903e-02
4.000000000000000222e-01,7.913965999999998946e-01,2.704459871138781973e-02
5.999999999999999778e-01,7.151518000000000042e-01,2.156207419150578744e-02
8.000000000000000444e-01,6.722852000000000272e-01,1.527810767536345350e-02
1.000000000000000000e+00,6.420296000000000891e-01,8.483885587394487254e-03
1.199999999999999956e+00,5.997090000000000476e-01,1.486343436423764180e-02
1.399999999999999911e+00,5.628265999999999547e-01,1.285542796876089355e-02
1.600000000000000089e+00,5.291520000000000667e-01,2.042763619462614061e-02
1.800000000000000044e+00,5.217644000000000171e-01,1.584461575614884085e-02
2.000000000000000000e+00,4.882308000000000203e-01,1.033536808439834524e-02
2.200000000000000178e+00,4.734113999999999822e-01,6.250282798402009669e-03
2.399999999999999911e+00,4.616775999999999658e-01,1.049527530653674920e-02
2.600000000000000089e+00,4.438425999999999760e-01,1.611041993431579916e-02
2.799999999999999822e+00,4.220124000000000097e-01,1.517209443880441697e-02
3.000000000000000000e+00,4.042852000000000112e-01,1.690415281935181424e-02
3.200000000000000178e+00,3.911080000000000112e-01,1.268946043376156275e-02
3.399999999999999911e+00,3.629671999999999898e-01,1.208774994529585728e-02
3.600000000000000089e+00,3.638043999999999722e-01,1.146470070956935074e-02
3.799999999999999822e+00,3.395316000000000445e-01,1.211108506947251688e-02
4.000000000000000000e+00,3.342842000000000313e-01,8.113485153742501510e-03
4.200000000000000178e+00,3.147971999999999992e-01,1.148175262492621106e-02
4.400000000000000355e+00,3.147790000000000310e-01,1.149841112936913351e-02
4.599999999999999645e+00,3.076646000000000103e-01,1.217757111496376929e-02
4.799999999999999822e+00,3.024595999999999951e-01,1.259355848281175881e-02
5.000000000000000000e+00,2.914704000000000184e-01,1.234463774519122675e-02
5.200000000000000178e+00,2.957810000000000161e-01,7.933852828229169193e-03
5.400000000000000355e+00,2.829398000000000191e-01,8.683287363665902550e-03
