r*,g_CA_avg,g_CA_err
0.05,0.0,0.0
0.15000000000000002,0.0,0.0
0.25,0.0,0.0
0.35000000000000003,0.0,0.0
0.45,0.0,0.0
0.55,0.0,0.0
0.6500000000000001,0.0,0.0
0.75,0.0,0.0
0.8500000000000001,7.336323809715557e-05,7.336323809715555e-05
0.95,0.22005777015089167,0.003851353366217092
1.05,1.4664994348701377,0.007364086550592961
1.1500000000000001,1.789155485987963,0.007207664137500764
1.25,1.6710382730870172,0.007575707001629315
1.35,1.571958796882004,0.008826663145587546
1.4500000000000002,1.4920986249666002,0.005905891942192521
1.55,1.4438682993701255,0.006896330745405001
1.6500000000000001,1.3806402879479556,0.007323630984443553
1.75,1.3343201966862983,0.005790427615161313
1.85,1.3021236843793875,0.005612591351767808
1.9500000000000002,1.2718696536926046,0.0035729858570064488
2.05,1.241152804301007,0.003981392504257302
2.1500000000000004,1.2231634766856447,0.0041211138651094485
2.25,1.197130838806792,0.0053515223345732155
2.3500000000000005,1.1820348235086635,0.0051633325959265786
2.45,1.1614752576272622,0.003423170086380407
2.55,1.1502500267889895,0.0032640951646856404
2.6500000000000004,1.1325741140615575,0.003591083504143919
2.75,1.1234104566604755,0.0024738593642745577
2.8500000000000005,1.113165999974917,0.002408023069412055
2.95,1.100650566217457,0.0038282971329220814
3.05,1.0961348340857333,0.002827972734860846
3.1500000000000004,1.085157573024888,0.003066273661337195
3.25,1.0834974038053227,0.0027055299026215564
3.3500000000000005,1.0713090288342766,0.0020544458489593887
3.45,1.0726688242991151,0.00228980347200056
3.55,1.0625565851005014,0.0031652862227840224
3.6500000000000004,1.057586838370742,0.0022983605128555204
3.75,1.056889066240469,0.0016990644214983884
3.8500000000000005,1.052390849806077,0.002085299458240291
3.95,1.0451715578727991,0.0017504043253576853
4.050000000000001,1.0431867378683592,0.001522286668248127
4.15,1.0405592935375603,0.0017941808647956845
4.25,1.0367891006414816,0.0018299906313699948
4.35,1.032575906849122,0.0015414525187173868
4.45,1.0311334257054554,0.0019340568596680112
4.550000000000001,1.0293545619042042,0.0020537669609697294
4.65,1.0265279333422863,0.0014429975130429314
4.75,1.0257572842568645,0.0014210327848704757
4.8500000000000005,1.0210861915295926,0.0021676243062035195
4.95,1.0215822322198471,0.0015018628653249608
5.050000000000001,1.01943877635148,0.0017890766225859317
5.15,1.01833645604338,0.0015559119801190177
5.25,1.0166680995615365,0.0014637944036198463
5.3500000000000005,1.0131140065150308,0.001471217187008727
5.45,1.0132482083062966,0.0022410800056688195
5.550000000000001,1.0111456158467922,0.001463950012376567
5.65,1.0116675781451465,0.001673104561352564
5.75,1.0088904737075708,0.0010736773968530687
5.8500000000000005,1.0088968595593713,0.0017513247725814425
5.95,1.0080046195577181,0.0018436195040374588
6.050000000000001,1.0064210049943987,0.001540062968517338
6.15,1.0080262791791355,0.0011898679960725704
6.25,1.0056032638561856,0.0017088386832245976
6.3500000000000005,1.004772823580205,0.0018776836434835416
6.45,1.0038659302213628,0.0014122166514717103
6.550000000000001,1.002858536125452,0.0013226420685397689
6.65,1.0053259418201035,0.0013292051807513303
6.75,1.0043417688345935,0.001197389227114081
6.8500000000000005,1.0043206220799985,0.001048245497177633
6.95,1.003898019026453,0.001200166215945095
7.050000000000001,1.0014711917462011,0.0010110396729708104
7.15,1.0023166853643914,0.0016426345242128498
7.25,0.9991528654903297,0.0011512567789807371
7.3500000000000005,0.9989627331053181,0.00184011466361936
7.45,1.000506022974607,0.0007337650584782168
7.550000000000001,0.9997510857385269,0.0007212160076957444
7.65,0.9991649572060505,0.0010415192603253716
7.75,0.9995446947926059,0.0009081325317869955
7.8500000000000005,0.9995361457505887,0.0007668579955057781
7.95,0.999620618699055,0.0010228416196550944
8.05,0.9983352648912869,0.0010545284243948462
8.15,0.9981641731381938,0.001082255499406139
8.25,0.9998684019839159,0.0006668196897053806
8.350000000000001,0.997873085932859,0.0007202108527862216
8.45,0.9962096024090611,0.0007719993262159185
8.55,0.9968287229281302,0.001533737168105899
8.65,0.9983559304634049,0.0006985271996318004
8.75,0.9964842807661756,0.0009776996482759623
8.850000000000001,0.99698456880427,0.0012139097860016993
8.95,0.9982717880349709,0.0008276460819344507
9.05,0.9976281823975487,0.0008270933985419546
9.15,0.9967100728200858,0.0008066619366199
9.25,0.9974216372665797,0.0007944096784050579
9.350000000000001,0.99758839969004,0.0009494943729636558
9.45,0.9967498959198,0.0010468289214487555
9.55,0.9977040898396983,0.000586685369533762
9.650000000000002,0.9959778865977796,0.0005554929673698014
9.75,0.9964880114636191,0.0009458023026905474
9.850000000000001,0.9964670257646471,0.0010664060323578117
9.95,0.9962997118286088,0.0006198725884970289
