r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,7.270619152834219539e-05,5.378875314914190268e-06
9.499999999999999556e-01,2.064317771821140290e-01,1.686318052836291187e-04
1.050000000000000044e+00,1.306602348100876387e+00,6.192234757325405098e-04
1.150000000000000133e+00,1.508940607509709153e+00,3.519751601149029752e-04
1.250000000000000000e+00,1.328094115708761569e+00,3.806370682021223569e-04
1.350000000000000089e+00,1.187284574037525298e+00,4.845565565002770943e-04
1.450000000000000178e+00,1.084002849113671729e+00,3.641623920128142598e-04
1.550000000000000044e+00,1.010244969986802355e+00,2.322982785968714882e-04
1.650000000000000133e+00,9.624698462369494223e-01,2.160427340180548093e-04
1.750000000000000000e+00,9.385555557652424108e-01,3.657219190071762439e-04
1.850000000000000089e+00,9.364827149153350794e-01,2.174526295443061756e-04
1.950000000000000178e+00,9.529140615393225655e-01,2.714863713147986062e-04
2.049999999999999822e+00,9.821295714175068969e-01,2.732450355488873239e-04
2.150000000000000355e+00,1.006280714708308821e+00,1.215041091679377452e-04
2.250000000000000000e+00,1.016640283541592193e+00,2.396040767487821123e-04
2.350000000000000533e+00,1.017911406970657406e+00,2.314492368506429118e-04
2.450000000000000178e+00,1.013604613199400539e+00,1.813192956520677317e-04
2.549999999999999822e+00,1.007910985410255922e+00,1.672177210126326501e-04
2.650000000000000355e+00,1.001758846491561883e+00,2.380073296602014127e-04
2.750000000000000000e+00,9.976984654835572286e-01,2.154856564498822331e-04
2.850000000000000533e+00,9.960354535236974893e-01,2.170285467491601841e-04
2.950000000000000178e+00,9.955754626115520534e-01,1.214724122403986557e-04
3.049999999999999822e+00,9.967669317364459269e-01,1.561631257334153671e-04
3.150000000000000355e+00,9.986372663589317966e-01,1.313712550171716048e-04
3.250000000000000000e+00,1.000040735700409744e+00,1.350745245975518421e-04
3.350000000000000533e+00,1.000855343204346770e+00,1.596967074958524277e-04
3.450000000000000178e+00,1.001103295557003836e+00,1.539081166760207238e-04
3.549999999999999822e+00,1.000905005666854919e+00,1.372109419992661571e-04
3.650000000000000355e+00,1.000515291471212542e+00,1.105636683930003353e-04
3.750000000000000000e+00,1.000258113104068203e+00,1.757296037472855211e-04
3.850000000000000533e+00,1.000030409023939360e+00,1.960924777432968057e-04
3.950000000000000178e+00,9.996319021919713999e-01,1.287207579168613252e-04
4.050000000000000711e+00,9.994450710587111653e-01,1.168542452543207613e-04
4.150000000000000355e+00,9.995840681850302056e-01,1.808675697445908900e-04
4.250000000000000000e+00,9.999562702886241050e-01,1.886024847426960777e-04
4.349999999999999645e+00,1.000060284903246499e+00,8.464116417450655468e-05
4.450000000000000178e+00,9.998746428532122588e-01,1.020912395518778685e-04
4.550000000000000711e+00,1.000038410831221691e+00,9.701312607023017051e-05
4.650000000000000355e+00,9.999523182178180480e-01,1.305129360802483626e-04
4.750000000000000000e+00,1.000012694220319798e+00,1.245206620638744069e-04
4.850000000000000533e+00,1.000017417162802236e+00,6.740430066744158052e-05
4.950000000000000178e+00,1.000015472917973769e+00,1.488459053823941534e-04
5.050000000000000711e+00,1.000028940715453674e+00,6.210057350015068091e-05
5.150000000000000355e+00,9.998921320591225292e-01,5.627197502539073846e-05
5.250000000000000000e+00,9.997836693499264626e-01,9.569342088978315651e-05
5.350000000000000533e+00,9.999302076057394739e-01,8.278454560029942211e-05
5.450000000000000178e+00,9.999185016783451729e-01,1.437126416685931198e-04
5.550000000000000711e+00,9.998014522642865165e-01,8.715205478924216214e-05
5.650000000000000355e+00,9.999714174972156311e-01,7.701622841616609068e-05
5.750000000000000000e+00,1.000097704306200486e+00,1.133851472763458220e-04
5.850000000000000533e+00,1.000043926528710880e+00,1.032084560599366604e-04
5.950000000000000178e+00,1.000016807075474468e+00,1.378755645320230204e-04
6.050000000000000711e+00,9.998416529604053915e-01,6.060476574926581303e-05
6.150000000000000355e+00,9.998972750295221923e-01,7.740958125083971324e-05
6.250000000000000000e+00,9.997567840970106312e-01,1.062109656651452470e-04
6.350000000000000533e+00,1.000006656817638895e+00,6.305067712780808959e-05
6.450000000000000178e+00,9.998961678865819769e-01,6.188787500272176668e-05
6.550000000000000711e+00,9.999753350438467248e-01,9.173403321647529199e-05
6.650000000000000355e+00,1.000022904505129429e+00,8.408735993100501383e-05
6.750000000000000000e+00,9.998940685407898821e-01,7.858772069773879037e-05
6.850000000000000533e+00,9.999105873900955288e-01,9.884359646110747646e-05
6.950000000000000178e+00,1.000096792767772858e+00,8.777603409267699950e-05
7.050000000000000711e+00,9.999898309614936309e-01,7.124078395024315718e-05
7.150000000000000355e+00,9.998670210628930466e-01,1.045192098373853758e-04
7.250000000000000000e+00,9.997677575027399399e-01,9.232718819394215891e-05
7.350000000000000533e+00,9.998888312649064636e-01,6.698186686636201906e-05
7.450000000000000178e+00,1.000063722457119164e+00,5.781681676073418353e-05
7.550000000000000711e+00,9.999573192985827808e-01,5.351097610752339652e-05
7.650000000000000355e+00,9.998598184374655196e-01,6.174381275324187276e-05
7.750000000000000000e+00,9.999231069600197364e-01,4.594123540604739717e-05
7.850000000000000533e+00,1.000004506700326923e+00,7.152390188646561486e-05
7.950000000000000178e+00,9.998826528978043138e-01,6.599300925247362777e-05
8.050000000000000711e+00,1.000001869752302541e+00,7.834447895220402228e-05
8.150000000000000355e+00,1.000038411352105472e+00,4.636528911993612279e-05
8.250000000000000000e+00,9.999666318203717097e-01,5.623618491427167447e-05
8.350000000000001421e+00,9.998623019739267814e-01,6.789784641321897703e-05
8.449999999999999289e+00,9.998855751591435581e-01,7.379918193244961767e-05
8.550000000000000711e+00,9.999003494084115484e-01,5.327646063570493659e-05
8.650000000000000355e+00,9.999806114644022026e-01,7.434694470035296159e-05
8.750000000000000000e+00,9.999467751270610938e-01,6.486057996501427207e-05
8.850000000000001421e+00,1.000016118198696402e+00,5.566023231268510629e-05
8.949999999999999289e+00,9.999318844370547188e-01,8.041366876087991636e-05
9.050000000000000711e+00,9.998884160661836162e-01,4.335620195151828254e-05
9.150000000000000355e+00,9.997464398035196265e-01,2.958125553924380465e-05
9.250000000000000000e+00,1.000118935259016517e+00,7.053780028426803229e-05
9.350000000000001421e+00,9.999386635358801234e-01,6.208911619539054345e-05
9.449999999999999289e+00,9.999226968468765131e-01,5.791314120050484679e-05
9.550000000000000711e+00,1.000025685860565838e+00,7.055042182646391639e-05
9.650000000000002132e+00,9.999390188632434340e-01,5.723819103431450984e-05
9.750000000000000000e+00,9.999723524985638656e-01,7.121225346662162859e-05
9.850000000000001421e+00,1.000055198288516412e+00,4.077953383873278507e-05
9.949999999999999289e+00,9.997909811633391985e-01,8.533413083737957921e-05
