timestep,H(t)_mean,H(t)_err
4.000000000000000222e-01,6.748579999999999579e-01,1.814467470085925861e-03
8.000000000000000444e-01,5.007865999999999707e-01,1.140948316094994933e-03
1.199999999999999956e+00,4.062502000000000058e-01,8.515360473873134339e-04
1.600000000000000089e+00,3.450290000000000301e-01,1.400414617175927334e-03
2.000000000000000000e+00,2.966541999999999790e-01,1.251830795275460286e-03
2.399999999999999911e+00,2.577793999999999919e-01,5.959897314551656448e-04
2.799999999999999822e+00,2.271415999999999991e-01,1.314700026622041187e-03
3.200000000000000178e+00,2.016719999999999902e-01,1.191692284106933130e-03
3.600000000000000089e+00,1.807443999999999995e-01,1.440885859462849887e-03
4.000000000000000000e+00,1.649271999999999960e-01,1.545367283204868592e-03
4.400000000000000355e+00,1.504435999999999829e-01,9.866527555325644346e-04
4.799999999999999822e+00,1.385028000000000092e-01,1.343501075548509055e-03
5.200000000000000178e+00,1.269213999999999898e-01,1.515401649728547861e-03
5.599999999999999645e+00,1.175734000000000085e-01,1.583081728780923484e-03
6.000000000000000000e+00,1.075560000000000127e-01,1.423906141569731372e-03
6.400000000000000355e+00,1.001206000000000040e-01,1.264877211432002086e-03
6.799999999999999822e+00,9.395800000000001373e-02,1.054033396055363862e-03
7.200000000000000178e+00,8.732979999999998522e-02,6.749226177866614546e-04
7.599999999999999645e+00,8.146899999999999975e-02,1.162120905930186980e-03
8.000000000000000000e+00,7.535300000000000331e-02,9.170541423492953748e-04
8.400000000000000355e+00,7.066820000000000046e-02,1.116293482915673568e-03
8.800000000000000711e+00,6.679779999999999052e-02,7.855691821857577585e-04
9.199999999999999289e+00,6.253559999999999675e-02,4.074587831916259470e-04
9.599999999999999645e+00,5.814339999999999786e-02,9.211404127493266671e-04
1.000000000000000000e+01,5.572219999999999951e-02,4.792211806671320233e-04
1.040000000000000036e+01,5.356179999999999275e-02,5.797868918835609236e-04
1.080000000000000071e+01,5.079720000000000069e-02,1.002022674394146846e-03
1.119999999999999929e+01,4.740899999999999281e-02,1.111863705676195474e-03
1.159999999999999964e+01,4.533900000000000430e-02,8.403971680104585160e-04
1.200000000000000000e+01,4.371279999999999610e-02,6.395160983118410025e-04
1.240000000000000036e+01,4.187979999999999481e-02,1.143940400545413651e-03
1.280000000000000071e+01,4.006019999999999720e-02,1.021080966427246120e-03
1.319999999999999929e+01,3.868560000000000054e-02,6.001655271672980390e-04
1.359999999999999964e+01,3.698059999999999542e-02,6.729591815258935926e-04
1.400000000000000000e+01,3.577339999999999687e-02,6.435172569558642724e-04
1.440000000000000036e+01,3.429880000000000428e-02,5.826701811488208546e-04
1.480000000000000071e+01,3.310240000000000404e-02,8.043761309238357761e-04
1.519999999999999929e+01,3.103260000000000046e-02,7.443633924367847304e-04
1.559999999999999964e+01,2.995640000000000108e-02,4.872861171837345276e-04
1.600000000000000000e+01,2.828339999999999674e-02,3.559561208913254791e-04
1.639999999999999858e+01,2.787660000000000138e-02,6.551193479054028511e-04
1.680000000000000071e+01,2.721379999999999980e-02,2.424721427298401322e-04
1.719999999999999929e+01,2.598600000000000215e-02,2.042567012364588101e-04
1.760000000000000142e+01,2.429339999999999972e-02,3.218261331837426174e-04
1.800000000000000000e+01,2.314580000000000110e-02,4.765444785117125366e-04
1.839999999999999858e+01,2.226780000000000079e-02,4.333364051173174453e-04
1.880000000000000071e+01,2.147160000000000041e-02,5.162203599239380530e-04
1.919999999999999929e+01,2.150539999999999743e-02,6.234101057891181571e-04
1.960000000000000142e+01,2.052860000000000101e-02,9.956831122400332679e-04
2.000000000000000000e+01,2.087980000000000044e-02,9.581054430489369502e-04
2.039999999999999858e+01,2.025460000000000108e-02,9.774274704549691488e-04
2.080000000000000071e+01,1.967680000000000123e-02,9.950886593665909333e-04
2.119999999999999929e+01,1.897459999999999772e-02,8.103082499888545221e-04
2.160000000000000142e+01,1.867900000000000116e-02,9.175709781809795063e-04
2.200000000000000000e+01,1.764059999999999934e-02,3.924457414726273299e-04
2.239999999999999858e+01,1.693560000000000204e-02,5.077671316656879067e-04
2.280000000000000071e+01,1.625140000000000265e-02,5.061569519427744010e-04
2.319999999999999929e+01,1.597780000000000034e-02,2.843331496677795295e-04
2.360000000000000142e+01,1.484040000000000012e-02,1.492543466703732664e-04
2.400000000000000000e+01,1.471680000000000210e-02,2.111462526307295961e-04
2.439999999999999858e+01,1.426139999999999873e-02,2.031845466564817710e-04
2.480000000000000071e+01,1.424979999999999823e-02,3.297634606805308391e-04
2.519999999999999929e+01,1.451060000000000197e-02,3.813851858685649867e-04
2.560000000000000142e+01,1.402059999999999938e-02,5.452525653309666948e-04
2.600000000000000000e+01,1.372599999999999862e-02,3.533970854435560167e-04
2.639999999999999858e+01,1.296440000000000092e-02,1.866835825668663985e-04
2.680000000000000071e+01,1.262220000000000009e-02,1.946205025170781643e-04
2.719999999999999929e+01,1.268120000000000011e-02,2.074647921937599227e-04
2.760000000000000142e+01,1.259019999999999931e-02,2.336710080433600516e-04
2.800000000000000000e+01,1.181619999999999893e-02,2.136018258348930951e-04
2.839999999999999858e+01,1.162279999999999910e-02,7.533684357603522279e-05
2.880000000000000071e+01,1.173680000000000036e-02,3.925024076359278106e-04
2.919999999999999929e+01,1.143060000000000083e-02,4.203144775046418124e-04
2.960000000000000142e+01,1.108999999999999916e-02,4.414989241209993625e-04
3.000000000000000000e+01,1.094280000000000079e-02,4.705842538802162945e-04
3.039999999999999858e+01,1.064520000000000050e-02,3.014218638387069593e-04
3.080000000000000071e+01,1.011079999999999965e-02,2.430436997743407111e-04
3.119999999999999929e+01,9.974800000000000680e-03,3.160427819140947722e-04
3.160000000000000142e+01,9.849600000000000022e-03,1.645535171304460308e-04
3.200000000000000000e+01,9.631799999999999390e-03,1.488520742213555602e-04
3.239999999999999858e+01,9.600199999999999706e-03,3.683289833830620617e-04
3.279999999999999716e+01,9.348399999999999765e-03,1.376021802152858789e-04
3.320000000000000284e+01,9.131400000000001321e-03,2.762539773469335942e-04
3.360000000000000142e+01,9.109599999999998948e-03,2.951415931379378120e-04
3.400000000000000000e+01,8.678800000000000403e-03,3.038243571539319277e-04
3.439999999999999858e+01,7.938799999999999329e-03,2.001258104293396844e-04
3.479999999999999716e+01,7.712000000000000972e-03,3.227999380421252827e-04
3.520000000000000284e+01,7.768399999999999958e-03,2.593489155558587316e-04
3.560000000000000142e+01,7.698999999999999247e-03,2.298849712356160169e-04
3.600000000000000000e+01,7.641799999999999808e-03,2.794176801850591671e-04
3.639999999999999858e+01,7.824199999999999905e-03,2.850107717262628467e-04
3.679999999999999716e+01,7.870199999999999071e-03,2.102920350369933788e-04
3.720000000000000284e+01,7.414799999999999169e-03,1.620701699881875327e-04
3.760000000000000142e+01,7.072799999999999747e-03,3.007684158950203854e-04
3.800000000000000000e+01,7.039199999999999798e-03,3.488452952241150365e-04
3.839999999999999858e+01,6.847000000000000655e-03,3.343655185571623128e-04
3.879999999999999716e+01,6.822999999999998337e-03,2.003040189312236933e-04
3.920000000000000284e+01,6.868399999999999332e-03,9.348775320864234249e-05
3.960000000000000142e+01,6.743599999999999768e-03,2.923057645685422402e-04
4.000000000000000000e+01,6.583400000000000536e-03,3.023237668460750961e-04
4.039999999999999858e+01,6.448399999999999965e-03,2.131969981026937255e-04
4.079999999999999716e+01,6.541400000000000166e-03,2.373273267030157822e-04
4.120000000000000284e+01,6.413399999999999657e-03,1.349817024637043933e-04
4.160000000000000142e+01,6.565200000000000202e-03,1.738425724614082806e-04
4.200000000000000000e+01,6.192600000000001229e-03,1.658838750451652579e-04
4.239999999999999858e+01,6.100200000000000067e-03,3.355016244372000119e-04
4.279999999999999716e+01,6.636400000000000632e-03,2.594491472331332126e-04
4.320000000000000284e+01,6.519800000000000942e-03,2.390822870896127154e-04
4.360000000000000142e+01,6.263599999999999376e-03,2.921449297865701513e-04
4.400000000000000000e+01,6.438799999999999732e-03,2.518399094663115721e-04
4.439999999999999858e+01,6.367999999999998662e-03,1.927529506907741514e-04
4.479999999999999716e+01,5.971999999999999878e-03,2.033019921200970382e-04
4.520000000000000284e+01,6.134800000000001016e-03,1.458078873038081954e-04
4.560000000000000142e+01,6.029799999999999223e-03,8.978830658833036773e-05
4.600000000000000000e+01,6.169400000000000231e-03,1.310105339276197896e-04
4.639999999999999858e+01,6.309800000000001692e-03,2.182666717572795769e-04
4.679999999999999716e+01,6.239599999999999660e-03,1.160166367380126935e-04
4.720000000000000284e+01,6.075800000000000992e-03,2.118073180983130711e-04
4.760000000000000142e+01,5.772999999999999486e-03,2.264687616427483964e-04
4.800000000000000000e+01,5.795799999999999390e-03,1.462906012018542882e-04
4.839999999999999858e+01,5.691599999999999784e-03,1.664189292117935744e-04
4.879999999999999716e+01,5.412400000000000370e-03,3.343585799706656086e-04
4.920000000000000284e+01,5.260200000000000466e-03,1.593902129994184539e-04
4.960000000000000142e+01,4.967599999999999967e-03,2.189021699298570364e-04
5.000000000000000000e+01,4.978399999999999145e-03,3.205569528180600728e-04
5.039999999999999858e+01,5.271200000000000191e-03,2.605162950757591530e-04
5.079999999999999716e+01,5.048599999999999442e-03,2.900583734354172396e-04
5.120000000000000284e+01,5.106799999999999881e-03,2.307919842628854894e-04
