r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,6.662433056729615628e-05,4.268482910215961140e-06
9.499999999999999556e-01,2.023695842363745501e-01,3.439370097897851363e-04
1.050000000000000044e+00,1.329793041356180039e+00,8.931884814172869492e-04
1.150000000000000133e+00,1.606149878300271450e+00,1.107922021571122392e-03
1.250000000000000000e+00,1.482828111927881221e+00,1.202817812581763067e-03
1.350000000000000089e+00,1.385193779648695056e+00,8.748070421087015235e-04
1.450000000000000178e+00,1.307425920006725750e+00,6.725645363451537894e-04
1.550000000000000044e+00,1.242933903150305053e+00,7.315473868811127930e-04
1.650000000000000133e+00,1.193635284963960874e+00,7.721869071644618318e-04
1.750000000000000000e+00,1.153969257622463163e+00,7.607246488510169182e-04
1.850000000000000089e+00,1.122304482722585428e+00,5.482312102516802592e-04
1.950000000000000178e+00,1.100604810896329777e+00,5.254393805446209292e-04
2.049999999999999822e+00,1.082606596334975579e+00,6.337747090008219539e-04
2.150000000000000355e+00,1.071355001565057474e+00,6.597589469015274375e-04
2.250000000000000000e+00,1.059131393698274248e+00,4.931714728294176939e-04
2.350000000000000533e+00,1.049777060378867422e+00,4.002982413727239949e-04
2.450000000000000178e+00,1.041415881767297158e+00,3.835792354482334414e-04
2.549999999999999822e+00,1.035785315268686446e+00,5.107327561139656706e-04
2.650000000000000355e+00,1.029376841339284754e+00,4.375426421603410897e-04
2.750000000000000000e+00,1.024788819955470665e+00,2.878606622212880853e-04
2.850000000000000533e+00,1.019987443593218801e+00,3.959759952548222027e-04
2.950000000000000178e+00,1.017909564065715866e+00,3.674930657447453546e-04
3.049999999999999822e+00,1.015033813790254147e+00,3.792279286224014613e-04
3.150000000000000355e+00,1.012617008760658965e+00,4.267391578728449864e-04
3.250000000000000000e+00,1.010161330543240421e+00,3.847349971102782622e-04
3.350000000000000533e+00,1.008111127385820094e+00,4.244900136571377273e-04
3.450000000000000178e+00,1.007103272732896126e+00,3.320440365495438083e-04
3.549999999999999822e+00,1.006015120597162804e+00,3.929115379908708935e-04
3.650000000000000355e+00,1.005636871847329639e+00,3.796306678382783267e-04
3.750000000000000000e+00,1.003997535836039789e+00,2.241123535958299147e-04
3.850000000000000533e+00,1.003687933596467907e+00,2.972493248900530925e-04
3.950000000000000178e+00,1.002469279966629045e+00,2.749445942335087558e-04
4.050000000000000711e+00,1.002559052304640819e+00,3.107835376877450995e-04
4.150000000000000355e+00,1.001429582505031002e+00,3.582224119165324590e-04
4.250000000000000000e+00,1.001662601159325483e+00,1.910413636126227072e-04
4.349999999999999645e+00,1.001026972173481244e+00,2.897268051301602116e-04
4.450000000000000178e+00,1.001119797003970024e+00,3.359097468941091812e-04
4.550000000000000711e+00,1.000867605844620201e+00,2.771022910786138395e-04
4.650000000000000355e+00,1.000897822616442223e+00,3.633391677130067975e-04
4.750000000000000000e+00,1.000600656925767051e+00,2.033774281088151907e-04
4.850000000000000533e+00,1.000292734382824733e+00,1.789159986486816569e-04
4.950000000000000178e+00,1.000259858968697291e+00,2.055950103041442423e-04
5.050000000000000711e+00,1.000233691431937855e+00,2.586422602631192782e-04
5.150000000000000355e+00,9.997654987069390931e-01,1.917487960343750486e-04
5.250000000000000000e+00,9.997449857709060916e-01,3.319726826667998110e-04
5.350000000000000533e+00,9.997312310024882853e-01,1.720399120378836625e-04
5.450000000000000178e+00,9.999456929531691518e-01,1.742338598196117329e-04
5.550000000000000711e+00,9.999078041668880701e-01,1.670807258677683776e-04
5.650000000000000355e+00,9.992241625058504439e-01,2.115923078330872030e-04
5.750000000000000000e+00,9.997338401240570827e-01,2.095542569227751620e-04
5.850000000000000533e+00,9.995704490666957875e-01,1.570291136302324380e-04
5.950000000000000178e+00,9.996074946281723328e-01,2.117966228932045348e-04
6.050000000000000711e+00,9.996045368325381375e-01,1.414565781409090164e-04
6.150000000000000355e+00,9.997364933327561598e-01,1.581229532125646682e-04
6.250000000000000000e+00,9.993763895533813724e-01,2.448493590494107541e-04
6.350000000000000533e+00,9.997038964942650541e-01,1.438020600557766797e-04
6.450000000000000178e+00,9.996761232881201664e-01,1.777273808332924471e-04
6.550000000000000711e+00,9.994083576052643636e-01,1.110604409029066294e-04
6.650000000000000355e+00,9.997420313958762517e-01,1.493203716328451980e-04
6.750000000000000000e+00,9.995122655559101066e-01,1.657823444504540056e-04
6.850000000000000533e+00,9.995462876173573097e-01,1.871621265930733667e-04
6.950000000000000178e+00,9.994298535685223195e-01,1.538105482444606460e-04
7.050000000000000711e+00,9.996385537333617455e-01,1.162234608892691339e-04
7.150000000000000355e+00,9.995825298057428032e-01,1.798132853783132330e-04
7.250000000000000000e+00,9.993214717246230450e-01,1.451319233810553235e-04
7.350000000000000533e+00,9.993274247655212772e-01,1.871053800290233514e-04
7.450000000000000178e+00,9.993385691883910349e-01,1.336804266534734093e-04
7.550000000000000711e+00,9.996196818505401760e-01,1.392651474603036680e-04
7.650000000000000355e+00,9.994845816311220821e-01,1.385401921998924879e-04
7.750000000000000000e+00,9.994623200928989259e-01,1.216138337540421412e-04
7.850000000000000533e+00,9.996932747391549245e-01,1.195337521579864027e-04
7.950000000000000178e+00,9.993711827428273242e-01,1.438046250305655062e-04
8.050000000000000711e+00,9.996017690575808023e-01,8.035646100030025842e-05
8.150000000000000355e+00,9.995134737971642647e-01,1.599702516148392086e-04
8.250000000000000000e+00,9.995304132662414798e-01,6.066623122036690722e-05
8.350000000000001421e+00,9.995348274520958753e-01,1.397798247505464267e-04
8.449999999999999289e+00,9.994275003918857703e-01,1.305780522257194993e-04
8.550000000000000711e+00,9.997578985446364808e-01,9.402134031520727523e-05
8.650000000000000355e+00,9.996254976064923303e-01,1.435350708109050459e-04
8.750000000000000000e+00,9.993548621602403870e-01,8.881842247495729621e-05
8.850000000000001421e+00,9.994708907503710993e-01,1.322567363046713430e-04
8.949999999999999289e+00,9.993354158045375524e-01,1.674762872468809650e-04
9.050000000000000711e+00,9.997230467524131914e-01,1.142256780948729751e-04
9.150000000000000355e+00,9.993371831086947932e-01,1.092040007085493149e-04
9.250000000000000000e+00,9.993007315504778276e-01,1.186841895073227344e-04
9.350000000000001421e+00,9.995809660951981979e-01,8.644245164274087605e-05
9.449999999999999289e+00,9.994896002341795427e-01,1.103292655285877718e-04
9.550000000000000711e+00,9.995383640027342143e-01,9.031131863322166490e-05
9.650000000000002132e+00,9.996222417549155415e-01,1.321699928828195961e-04
9.750000000000000000e+00,9.995922746885324006e-01,9.076803476470242426e-05
9.850000000000001421e+00,9.993714890378455618e-01,1.032280926461887570e-04
9.949999999999999289e+00,9.995571584990561309e-01,9.254563650197679219e-05
