r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,8.492633889323410624e-05,2.751575043944854920e-06
9.499999999999999556e-01,2.298031841100812156e-01,9.985261427427278354e-05
1.050000000000000044e+00,1.450886074505783885e+00,2.208631456569968426e-04
1.150000000000000133e+00,1.682989514260400110e+00,2.069949749324297671e-04
1.250000000000000000e+00,1.493963921991681154e+00,2.626315856094172817e-04
1.350000000000000089e+00,1.348914982294143972e+00,1.531219638016495597e-04
1.450000000000000178e+00,1.237785447362887981e+00,1.940682843905318074e-04
1.550000000000000044e+00,1.154427094262800102e+00,2.001787914324261257e-04
1.650000000000000133e+00,1.092640202094342428e+00,1.639682995603556736e-04
1.750000000000000000e+00,1.049433253979323188e+00,1.745484150414882481e-04
1.850000000000000089e+00,1.022467224547381592e+00,1.191428721976843887e-04
1.950000000000000178e+00,1.009796231075602346e+00,1.205998992372544988e-04
2.049999999999999822e+00,1.007740393631493703e+00,1.328591796421831105e-04
2.150000000000000355e+00,1.009033424343649843e+00,1.482983170652555835e-04
2.250000000000000000e+00,1.009096751088684352e+00,1.265316700745722570e-04
2.350000000000000533e+00,1.007846967266244009e+00,1.411813604933141980e-04
2.450000000000000178e+00,1.006078185149415383e+00,9.077451858655371305e-05
2.549999999999999822e+00,1.003665694525032182e+00,1.696222308121180314e-04
2.650000000000000355e+00,1.001656779789609875e+00,8.968492075539692557e-05
2.750000000000000000e+00,9.998870946897250311e-01,1.436998957846825496e-04
2.850000000000000533e+00,9.987265124830395635e-01,1.078334664945657909e-04
2.950000000000000178e+00,9.982066425690234723e-01,6.394728955182347953e-05
3.049999999999999822e+00,9.981035852782934592e-01,7.231862671739028585e-05
3.150000000000000355e+00,9.984942597687220811e-01,8.562240006137191654e-05
3.250000000000000000e+00,9.987082960100277518e-01,8.191423843816249978e-05
3.350000000000000533e+00,9.991066076286744257e-01,5.773998011120786171e-05
3.450000000000000178e+00,9.993197563930718008e-01,1.083214341164741952e-04
3.549999999999999822e+00,9.995349931388701759e-01,1.012663355579829732e-04
3.650000000000000355e+00,9.997983392863039054e-01,9.430958446620025821e-05
3.750000000000000000e+00,9.999182359747675886e-01,1.039866307274613653e-04
3.850000000000000533e+00,9.997742659391460895e-01,7.127735221661756827e-05
3.950000000000000178e+00,9.999135471093824057e-01,8.115475502558240877e-05
4.050000000000000711e+00,9.997841717150703911e-01,5.836070312978442783e-05
4.150000000000000355e+00,9.999193469925158340e-01,4.667724078951139755e-05
4.250000000000000000e+00,9.997971370751891351e-01,6.178113943384922911e-05
4.349999999999999645e+00,9.999022953673938341e-01,4.934648677999399708e-05
4.450000000000000178e+00,9.998485608436373795e-01,5.408112114430749592e-05
4.550000000000000711e+00,9.999264648951704526e-01,7.034579190119744010e-05
4.650000000000000355e+00,9.998935755102810186e-01,7.061942616247414786e-05
4.750000000000000000e+00,9.999140295825726943e-01,7.219252203619484667e-05
4.850000000000000533e+00,1.000063053318410722e+00,5.197498446514942284e-05
4.950000000000000178e+00,9.998991631110690781e-01,4.618882902923227251e-05
5.050000000000000711e+00,9.999107694579503214e-01,4.766596960302303232e-05
5.150000000000000355e+00,1.000077192069011023e+00,5.585193982568497907e-05
5.250000000000000000e+00,9.999876475519853258e-01,4.278823302157044108e-05
5.350000000000000533e+00,1.000004479978218175e+00,4.099491338092890220e-05
5.450000000000000178e+00,9.999643165689990898e-01,3.000467689409990361e-05
5.550000000000000711e+00,9.999320787379508690e-01,3.749726017735025571e-05
5.650000000000000355e+00,9.999528030312591076e-01,4.940888618370337625e-05
5.750000000000000000e+00,9.999023021943285183e-01,5.899709974221717564e-05
5.850000000000000533e+00,9.999335996334295373e-01,4.123424346580345848e-05
5.950000000000000178e+00,1.000018609442083095e+00,5.368734517046260224e-05
6.050000000000000711e+00,9.999757082071931702e-01,5.810353545835147542e-05
6.150000000000000355e+00,9.999954307708136536e-01,4.289134448592653965e-05
6.250000000000000000e+00,9.999394785628876736e-01,4.243503061114227236e-05
6.350000000000000533e+00,9.999091536448233564e-01,3.523079587534970713e-05
6.450000000000000178e+00,9.999309889759222525e-01,3.561939353774987870e-05
6.550000000000000711e+00,9.999104686023108091e-01,3.255176619464788255e-05
6.650000000000000355e+00,9.999211549583465475e-01,3.983926617227714028e-05
6.750000000000000000e+00,9.999763799419923993e-01,4.025708587034776984e-05
6.850000000000000533e+00,9.999697356701023887e-01,3.871708652365716478e-05
6.950000000000000178e+00,9.999317844069957051e-01,3.447396066194152297e-05
7.050000000000000711e+00,1.000022135055832262e+00,3.600716797042167273e-05
7.150000000000000355e+00,9.999280103714565104e-01,3.324410722013467596e-05
7.250000000000000000e+00,9.999647820066591697e-01,3.537495936532108223e-05
7.350000000000000533e+00,9.999477603490186661e-01,1.907090001198482907e-05
7.450000000000000178e+00,1.000004608318917354e+00,3.407796707693608161e-05
7.550000000000000711e+00,9.998924061982956690e-01,3.279529614557668963e-05
7.650000000000000355e+00,9.999205500567592830e-01,2.948322736912068156e-05
7.750000000000000000e+00,9.999321683653598081e-01,2.856581588673925095e-05
7.850000000000000533e+00,1.000044848948622001e+00,2.232677617794468709e-05
7.950000000000000178e+00,9.999184022741645084e-01,3.951158894055362131e-05
8.050000000000000711e+00,1.000010083146202877e+00,2.314492737975458396e-05
8.150000000000000355e+00,9.999499054348947036e-01,3.729066011680763490e-05
8.250000000000000000e+00,9.999571696873212900e-01,3.441570550313388795e-05
8.350000000000001421e+00,9.999878795996994807e-01,3.024522290539479114e-05
8.449999999999999289e+00,9.999327968128859379e-01,3.352815234919230455e-05
8.550000000000000711e+00,9.999065292388795712e-01,2.917304537203642314e-05
8.650000000000000355e+00,9.999321716788639458e-01,1.737007413536954334e-05
8.750000000000000000e+00,9.999049453716513103e-01,2.051637178016010903e-05
8.850000000000001421e+00,9.999658987999782145e-01,2.478507062717308308e-05
8.949999999999999289e+00,9.999139305384725507e-01,2.829006106503922704e-05
9.050000000000000711e+00,9.999558511702095753e-01,2.609100931075428691e-05
9.150000000000000355e+00,1.000005295095424573e+00,1.789350663181598738e-05
9.250000000000000000e+00,9.999683452658532090e-01,2.709088716571530071e-05
9.350000000000001421e+00,9.999179921539405047e-01,3.249801962808663793e-05
9.449999999999999289e+00,9.999247272298864564e-01,3.630350692045814604e-05
9.550000000000000711e+00,9.999430307898876658e-01,2.505761623291972789e-05
9.650000000000002132e+00,9.999284593283975786e-01,1.578950764874456820e-05
9.750000000000000000e+00,9.999873595315620367e-01,4.036106308489771351e-05
9.850000000000001421e+00,9.999674567401097836e-01,2.853460610847308491e-05
9.949999999999999289e+00,9.999510701372761323e-01,1.549909173214195811e-05
