r,gZZ_mean,gZZ_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,-5.849900207394988227e-02,7.235384571499944677e-03
9.428571428571428381e-01,-5.265044060338119891e+00,4.633422861553206790e-02
1.000000000000000000e+00,-2.623002263432315573e+01,1.533442024733022158e-01
1.057142857142856940e+00,-3.774110087121012214e+01,1.445086581523750413e-01
1.114285714285714324e+00,-3.057840608606208122e+01,1.044435615619717095e-01
1.171428571428571264e+00,-2.059346938314168796e+01,8.715615649017378896e-02
1.228571428571428648e+00,-1.307064294951444694e+01,5.210571705505417234e-02
1.285714285714285587e+00,-8.600354153344792252e+00,4.636458613037248294e-02
1.342857142857142971e+00,-6.013984144919243491e+00,6.102142909898605749e-02
1.399999999999999911e+00,-4.384394828725204363e+00,4.633020548926403137e-02
1.457142857142857295e+00,-3.318556058302291945e+00,3.694728911258287479e-02
1.514285714285714235e+00,-2.771400778048762614e+00,3.422667861134550543e-02
1.571428571428571175e+00,-2.235038445162174092e+00,2.673434301135016802e-02
1.628571428571428559e+00,-1.922530296328560651e+00,1.830763950900873502e-02
1.685714285714285499e+00,-1.674672873893177982e+00,3.550313352687332197e-02
1.742857142857142883e+00,-1.592452925337703329e+00,3.010848758385844051e-02
1.799999999999999822e+00,-1.500604438944299179e+00,3.765160573273324679e-02
1.857142857142857206e+00,-1.431130366297554968e+00,2.245401321626294688e-02
1.914285714285714146e+00,-1.342042951365961301e+00,1.717636338051576131e-02
1.971428571428571530e+00,-1.235576788543638393e+00,2.339836016646640662e-02
2.028571428571428470e+00,-1.146382136112902073e+00,3.721638533970014762e-02
2.085714285714285410e+00,-1.101912987070266636e+00,8.107977055840426620e-03
2.142857142857142794e+00,-9.634090620593767085e-01,2.854628033988562338e-02
2.200000000000000178e+00,-8.805011773978190792e-01,2.374459612739897654e-02
2.257142857142857117e+00,-8.511630717697254989e-01,3.122043121903324628e-02
2.314285714285714057e+00,-6.814693847198520782e-01,8.067406179473586222e-03
2.371428571428571441e+00,-6.114004914342315855e-01,1.772497266004778582e-02
2.428571428571428381e+00,-5.565754641734272923e-01,1.967187623905299748e-02
2.485714285714285765e+00,-4.972415184225836837e-01,1.289457487746118770e-02
2.542857142857142705e+00,-4.322676366577457574e-01,1.888605929640053624e-02
2.599999999999999645e+00,-4.285171490805194106e-01,2.034935144091113216e-02
2.657142857142857029e+00,-3.783505339643599696e-01,1.663106875844434437e-02
2.714285714285714413e+00,-3.584499882006941252e-01,2.033002137575902826e-02
2.771428571428571352e+00,-3.581057988871429454e-01,1.845170155803744008e-02
2.828571428571428292e+00,-3.325146234013832691e-01,2.422261375641336298e-02
2.885714285714285676e+00,-3.204975847687293045e-01,1.842549692181543255e-02
2.942857142857143060e+00,-2.959134090436134068e-01,1.711901021998532210e-02
3.000000000000000000e+00,-3.271382816341472655e-01,1.192949008847112198e-02
3.057142857142856940e+00,-2.593046319671409305e-01,2.238399591199132996e-02
3.114285714285713880e+00,-2.406326086154949029e-01,1.572335517988521919e-02
3.171428571428571264e+00,-2.544909911834140614e-01,1.146415080238160668e-02
3.228571428571428648e+00,-1.979691465259704741e-01,1.499102755441846305e-02
3.285714285714285587e+00,-1.787647298669075291e-01,9.473710163953310767e-03
3.342857142857142527e+00,-1.813094068552857929e-01,1.003837424166507952e-02
3.399999999999999911e+00,-1.762292962331911961e-01,1.047729206243090162e-02
3.457142857142857295e+00,-1.411097555101388790e-01,1.733188213229331850e-02
3.514285714285714235e+00,-1.461061311565878262e-01,1.329682097311066930e-02
3.571428571428571175e+00,-1.129801467736042675e-01,1.190747806061798544e-02
3.628571428571428559e+00,-1.254583628088523362e-01,1.247396915027362309e-02
3.685714285714285499e+00,-1.228541289468462472e-01,1.114055558777455289e-02
3.742857142857142883e+00,-1.575821112309337413e-01,1.026490638731865183e-02
3.799999999999999822e+00,-1.070468996434648379e-01,1.196699103202668833e-02
3.857142857142856762e+00,-9.095950631032731493e-02,9.076180915384254172e-03
3.914285714285714146e+00,-9.272464552358297696e-02,1.944654377969926365e-02
3.971428571428571530e+00,-8.297121868380293030e-02,1.501625312365109308e-02
4.028571428571428470e+00,-9.157579500187125465e-02,1.143043738699676092e-02
4.085714285714285410e+00,-8.513116069589614365e-02,1.305208645958149186e-02
4.142857142857142350e+00,-8.729745558034744668e-02,8.784402603099102091e-03
4.200000000000000178e+00,-7.544670864777772157e-02,9.537115063176688362e-03
4.257142857142857117e+00,-6.458173113286871936e-02,3.776061668626084014e-03
4.314285714285714057e+00,-6.520640462593770004e-02,7.134208175143419255e-03
4.371428571428570997e+00,-7.436515424816218800e-02,1.123497218667917665e-02
4.428571428571428825e+00,-4.562281133002665801e-02,1.016261385913239286e-02
4.485714285714285765e+00,-3.599587146753029099e-02,1.144317349586538787e-02
4.542857142857142705e+00,-4.619034888870707928e-02,9.166926699425431355e-03
4.599999999999999645e+00,-6.497642949554760516e-02,7.410989036691150757e-03
4.657142857142856585e+00,-4.146833576315735875e-02,1.290658804885282465e-02
4.714285714285714413e+00,-4.849306246133529286e-02,8.418818595126088822e-03
4.771428571428571352e+00,-4.267080149350377383e-02,9.252183695892148355e-03
4.828571428571428292e+00,-4.423456877822495859e-02,8.308198764373221981e-03
4.885714285714285232e+00,-2.638955799974633878e-02,9.583986636202223783e-03
4.942857142857143060e+00,-2.957074566040527458e-02,1.026672964419315243e-02
5.000000000000000000e+00,-3.181663412766060073e-02,9.721387071796495569e-03
5.057142857142856940e+00,-4.257232599970495190e-02,1.124674066712533053e-02
5.114285714285713880e+00,-2.020979528498330000e-02,5.866224657913946157e-03
5.171428571428570820e+00,-9.308564722576817899e-03,9.908744697173565985e-03
5.228571428571428648e+00,-4.382580376495479740e-02,8.185770926439770584e-03
5.285714285714285587e+00,-1.113108274967014068e-02,9.542959298487214276e-03
5.342857142857142527e+00,-1.828307942713489759e-02,8.417323092860442418e-03
5.400000000000000355e+00,-2.168260333594214037e-02,8.980279156637072102e-03
5.457142857142857295e+00,-2.137442520168111176e-02,8.442015751919626151e-03
5.514285714285714235e+00,-1.031844543510382871e-02,8.825762237549928529e-03
5.571428571428571175e+00,-2.330697058338868782e-02,8.885834690336642458e-03
5.628571428571428115e+00,-3.915961157464531786e-03,6.363216802191766670e-03
