r,gNN_mean,gNN_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,3.713789417106491599e-03,3.309965278317194269e-04
9.428571428571428381e-01,3.068078170949206096e-01,2.570239947598551480e-03
1.000000000000000000e+00,1.792680082380731621e+00,5.171210611491687884e-03
1.057142857142856940e+00,2.966077033287824349e+00,8.030972527787104756e-03
1.114285714285714324e+00,2.812054141300622145e+00,8.847485355910242669e-03
1.171428571428571264e+00,2.297071425902275976e+00,8.189212890568748487e-03
1.228571428571428648e+00,1.925903490743014146e+00,7.061019204618941558e-03
1.285714285714285587e+00,1.636590584227901601e+00,6.666727926318694389e-03
1.342857142857142971e+00,1.439917067197373779e+00,6.517468487832289541e-03
1.399999999999999911e+00,1.299363564280953565e+00,4.454324650652732170e-03
1.457142857142857295e+00,1.187423599621918680e+00,4.650684706390757935e-03
1.514285714285714235e+00,1.112269895364079497e+00,6.116582775220177730e-03
1.571428571428571175e+00,1.057331927447125786e+00,4.261026937321742147e-03
1.628571428571428559e+00,1.013023270625006189e+00,3.307600804554356681e-03
1.685714285714285499e+00,9.813743032991590898e-01,3.561287601282007477e-03
1.742857142857142883e+00,9.680914049119397902e-01,3.109875281682843509e-03
1.799999999999999822e+00,9.677015222383387183e-01,3.257056396348591027e-03
1.857142857142857206e+00,9.739620016427655846e-01,3.736954974163459332e-03
1.914285714285714146e+00,9.824370894503580143e-01,2.692805802526486176e-03
1.971428571428571530e+00,9.992895597275591735e-01,4.061283213532530800e-03
2.028571428571428470e+00,1.021406836397811047e+00,1.970930535363127171e-03
2.085714285714285410e+00,1.034522651929810966e+00,2.874943039629674138e-03
2.142857142857142794e+00,1.041430996140284559e+00,2.512833364532474426e-03
2.200000000000000178e+00,1.048784914626884390e+00,2.227258295724538362e-03
2.257142857142857117e+00,1.040865936061807773e+00,2.839524880077716387e-03
2.314285714285714057e+00,1.037712632450836558e+00,3.591222667508449373e-03
2.371428571428571441e+00,1.036090291037654154e+00,2.677164352662052445e-03
2.428571428571428381e+00,1.028755415470736123e+00,2.077810603265416601e-03
2.485714285714285765e+00,1.022620285155563691e+00,1.094476421180183220e-03
2.542857142857142705e+00,1.020078768046569273e+00,1.946462473482854201e-03
2.599999999999999645e+00,1.008818292313276910e+00,2.837934054761998177e-03
2.657142857142857029e+00,1.002469747288619484e+00,2.604027102188272678e-03
2.714285714285714413e+00,1.000292870416249924e+00,9.528577347113158626e-04
2.771428571428571352e+00,1.001165832277707057e+00,2.980343350095373579e-03
2.828571428571428292e+00,9.958569261921134119e-01,1.876370652074451327e-03
2.885714285714285676e+00,9.951335118959219184e-01,2.254469539254240918e-03
2.942857142857143060e+00,1.001164674923822329e+00,1.049472303191350576e-03
3.000000000000000000e+00,9.962996436078714879e-01,1.416199908232939524e-03
3.057142857142856940e+00,1.001014547600666660e+00,2.029000145423994449e-03
3.114285714285713880e+00,9.965780273278449508e-01,1.818501148135920125e-03
3.171428571428571264e+00,9.995439330158870650e-01,1.923424176103755026e-03
3.228571428571428648e+00,9.963538509155516198e-01,1.176429069198845542e-03
3.285714285714285587e+00,1.002329517195091224e+00,1.596710365064796201e-03
3.342857142857142527e+00,1.000289786674866566e+00,1.775948006079197759e-03
3.399999999999999911e+00,1.003631166386396156e+00,1.557821151359049892e-03
3.457142857142857295e+00,1.003219762996810038e+00,1.120988862862876915e-03
3.514285714285714235e+00,1.002630017160924591e+00,1.540685910995185292e-03
3.571428571428571175e+00,9.999802841374844098e-01,1.308578263825760195e-03
3.628571428571428559e+00,1.000237018601392913e+00,1.286281241679990920e-03
3.685714285714285499e+00,1.002479375166469788e+00,1.780184663538729581e-03
3.742857142857142883e+00,1.001172371769367020e+00,1.802613060860842409e-03
3.799999999999999822e+00,9.970477145812541853e-01,1.702962063412735271e-03
3.857142857142856762e+00,9.994992080887744601e-01,7.630024904696110352e-04
3.914285714285714146e+00,9.986081017241497104e-01,1.467184952918285362e-03
3.971428571428571530e+00,1.000413233996227946e+00,1.791883763637317200e-03
4.028571428571428470e+00,9.979640074262082772e-01,1.392835308258857929e-03
4.085714285714285410e+00,9.985000767026210866e-01,1.183717819059267604e-03
4.142857142857142350e+00,9.985335922526399344e-01,8.640996105036784355e-04
4.200000000000000178e+00,9.976583266224624547e-01,1.379667080958865049e-03
4.257142857142857117e+00,1.000440180323091788e+00,1.437393607598358479e-03
4.314285714285714057e+00,9.986550189893339535e-01,1.362107273333883510e-03
4.371428571428570997e+00,9.980725766224441964e-01,1.629866833428007811e-03
4.428571428571428825e+00,1.000186481769003821e+00,1.110827763463466920e-03
4.485714285714285765e+00,9.973814767570310380e-01,1.975980208322908847e-03
4.542857142857142705e+00,9.978263226585062373e-01,1.084425282466708633e-03
4.599999999999999645e+00,9.965200607970757796e-01,1.721083652317445490e-03
4.657142857142856585e+00,1.000490813254933498e+00,9.990189477393129815e-04
4.714285714285714413e+00,9.975250589701850634e-01,1.363082841163352999e-03
4.771428571428571352e+00,9.987102247365127194e-01,6.861680943370310464e-04
4.828571428571428292e+00,9.994418329900506270e-01,1.067412214127942379e-03
4.885714285714285232e+00,9.981554129930307884e-01,1.110655917911447478e-03
4.942857142857143060e+00,9.987970585732005580e-01,9.240568966887463976e-04
5.000000000000000000e+00,9.973862158239545916e-01,9.753877837042586926e-04
5.057142857142856940e+00,9.968531319764777354e-01,1.280975948342050674e-03
5.114285714285713880e+00,9.981717140515715680e-01,1.185931444889617862e-03
5.171428571428570820e+00,9.985086329471301037e-01,7.410131656448769397e-04
5.228571428571428648e+00,9.999447555354071815e-01,1.087739429145322253e-03
5.285714285714285587e+00,9.980933957475744966e-01,9.401173066928898052e-04
5.342857142857142527e+00,9.986838893922534988e-01,8.857905671525990966e-04
5.400000000000000355e+00,9.999700319576593222e-01,9.593946173091567236e-04
5.457142857142857295e+00,9.978690896101012342e-01,1.080660000204829423e-03
5.514285714285714235e+00,9.999325277455817229e-01,7.475522416480813882e-04
5.571428571428571175e+00,9.971455222624030501e-01,1.049781965816039839e-03
5.628571428571428115e+00,9.972164513755306103e-01,8.088622232255893076e-04
5.685714285714285054e+00,9.962139736060514617e-01,1.022262292849990479e-03
5.742857142857142883e+00,9.976007164933093918e-01,9.025369568348428099e-04
