r,gZZ_mean,gZZ_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,-1.219356657028899791e-04,1.798217429640041736e-05
9.499999999999999556e-01,-2.608113899963647730e-01,9.008359532966197071e-04
1.050000000000000044e+00,-1.570512034004129420e+00,2.723605947475283163e-03
1.150000000000000133e+00,-1.695760224358295432e+00,2.945830645193920402e-03
1.250000000000000000e+00,-1.379918629729971258e+00,2.020335507413388056e-03
1.350000000000000089e+00,-1.128632174862082893e+00,1.402893492928579790e-03
1.450000000000000178e+00,-9.249542968429121936e-01,1.797456279634928288e-03
1.550000000000000044e+00,-7.637937634694708100e-01,1.810733769940770562e-03
1.650000000000000133e+00,-6.292254216661733457e-01,7.923256705362664593e-04
1.750000000000000000e+00,-5.180428796408010905e-01,1.006908401184176093e-03
1.850000000000000089e+00,-4.281789897950077917e-01,1.186238777061565317e-03
1.950000000000000178e+00,-3.503413654967574287e-01,1.103229664282035253e-03
2.049999999999999822e+00,-2.866410639062206833e-01,1.007136765894311786e-03
2.150000000000000355e+00,-2.352664712591823748e-01,4.265093565218717499e-04
2.250000000000000000e+00,-1.914873198874095517e-01,8.277123994008223984e-04
2.350000000000000533e+00,-1.549339441236455284e-01,9.845896091036495865e-04
2.450000000000000178e+00,-1.266063907277916734e-01,5.945688016460050742e-04
2.549999999999999822e+00,-1.038810623010816003e-01,7.830184316760946265e-04
2.650000000000000355e+00,-8.380828701643053269e-02,8.151853352655524711e-04
2.750000000000000000e+00,-6.947138112395903620e-02,7.616841056825253333e-04
2.850000000000000533e+00,-5.633217607834726387e-02,6.928498744564995544e-04
2.950000000000000178e+00,-4.585238697806690716e-02,4.389620984215658627e-04
3.049999999999999822e+00,-3.811568668565919193e-02,8.964543882497588191e-04
3.150000000000000355e+00,-3.095844973274535297e-02,7.755653564114935042e-04
3.250000000000000000e+00,-2.517015327218195125e-02,6.349879927533295726e-04
3.350000000000000533e+00,-2.085873072252615243e-02,8.991087481418362677e-04
3.450000000000000178e+00,-1.746275121930100996e-02,7.283135672313919206e-04
3.549999999999999822e+00,-1.380736785234413198e-02,8.247977519693578188e-04
3.650000000000000355e+00,-1.115743373317197237e-02,4.456685258691119576e-04
3.750000000000000000e+00,-9.516704432956468382e-03,9.232037402234211229e-04
3.850000000000000533e+00,-7.849509082997262882e-03,4.692831952497246721e-04
3.950000000000000178e+00,-7.304222495677503355e-03,3.885776060048063167e-04
4.050000000000000711e+00,-4.807352646684348411e-03,4.662438054263413727e-04
4.150000000000000355e+00,-4.775219666985264580e-03,4.914203080252507131e-04
4.250000000000000000e+00,-3.579505959867779197e-03,3.870315816998342174e-04
4.349999999999999645e+00,-3.000203750020702560e-03,3.006739067054590314e-04
4.450000000000000178e+00,-2.217849873792609918e-03,2.904479203935298836e-04
4.550000000000000711e+00,-1.106343831458889235e-03,4.973190561346897513e-04
4.650000000000000355e+00,-1.067298915747971755e-03,4.614733097210907929e-04
4.750000000000000000e+00,-1.053980622314521030e-03,4.821008417949321635e-04
4.850000000000000533e+00,-7.754759309266390233e-04,7.032032941276658089e-04
4.950000000000000178e+00,-3.295298510219479620e-04,3.651736692644443690e-04
5.050000000000000711e+00,-3.153258546294557263e-04,3.459633063600212489e-04
5.150000000000000355e+00,-2.525678866752256832e-04,5.558531485485177035e-04
5.250000000000000000e+00,-8.102992901635631007e-04,3.773234055771587637e-04
5.350000000000000533e+00,-6.525127218510728966e-04,3.771928380331056275e-04
5.450000000000000178e+00,2.079994486063219019e-04,5.228113589956413527e-04
5.550000000000000711e+00,-3.950010951889959760e-04,3.840807115335682529e-04
5.650000000000000355e+00,-4.841712986864532661e-04,6.339403110497267117e-04
5.750000000000000000e+00,-1.434916884686998682e-04,3.477433798415111845e-04
5.850000000000000533e+00,3.975112203117969864e-04,3.610481513442390512e-04
5.950000000000000178e+00,1.130726270123894012e-04,3.690931849455971652e-04
6.050000000000000711e+00,-3.237829986701079793e-04,5.690498893551780091e-04
6.150000000000000355e+00,-3.280453042139530812e-04,1.978445651304255003e-04
6.250000000000000000e+00,-2.789932564496000575e-04,4.577500313842212173e-04
6.350000000000000533e+00,-3.550165424401008568e-04,3.198527734648737731e-04
6.450000000000000178e+00,2.825105075809908328e-04,4.292840188078533782e-04
6.550000000000000711e+00,-2.415881758269344923e-04,3.807262401132685829e-04
6.650000000000000355e+00,-2.619452355664186665e-04,3.250673710196255142e-04
6.750000000000000000e+00,6.463598309889517996e-04,4.265277416070813589e-04
6.850000000000000533e+00,-4.696433111385678208e-04,3.238951565006799164e-04
6.950000000000000178e+00,-3.469330961904937418e-05,2.765037375106779000e-04
7.050000000000000711e+00,-3.689308267995627943e-05,3.143804442620910995e-04
7.150000000000000355e+00,3.506693882222800202e-04,2.856593983614609078e-04
7.250000000000000000e+00,-8.935234327568819957e-04,3.321027476633136655e-04
7.350000000000000533e+00,1.415911803966496516e-04,2.693245313363160759e-04
7.450000000000000178e+00,-7.101465505741533669e-04,1.991592023182546739e-04
7.550000000000000711e+00,-4.093554491453987973e-04,2.251497755159281768e-04
7.650000000000000355e+00,-9.917647127588579569e-06,2.827172925400698428e-04
7.750000000000000000e+00,-1.034548230903764576e-04,3.447610950324738756e-04
7.850000000000000533e+00,2.766291333039738948e-04,2.827319405238986586e-04
7.950000000000000178e+00,7.495175272564935315e-06,3.536690361617555339e-04
8.050000000000000711e+00,3.409852082595365985e-04,4.256689089496006767e-04
8.150000000000000355e+00,-5.932484963722117755e-06,3.004436649458997301e-04
8.250000000000000000e+00,-8.820166424983178272e-06,3.579381932526886734e-04
8.350000000000001421e+00,3.707270956583297034e-05,2.804753836576484843e-04
8.449999999999999289e+00,3.572428680256756087e-04,2.222027941787166436e-04
8.550000000000000711e+00,-2.083181138427425585e-04,1.750805857874634421e-04
8.650000000000000355e+00,3.773992237126045084e-05,2.599256949053624084e-04
8.750000000000000000e+00,-3.136197638074822219e-04,2.337019325338873809e-04
8.850000000000001421e+00,2.159937982660009527e-04,2.099842079455209107e-04
8.949999999999999289e+00,3.444425045617372058e-04,3.204977206355829906e-04
9.050000000000000711e+00,1.051348356064130157e-04,3.483376233362934387e-04
9.150000000000000355e+00,2.159786146281872377e-04,2.109783278934079939e-04
9.250000000000000000e+00,-2.298555465415352828e-04,1.757006260496554912e-04
9.350000000000001421e+00,-5.791328095923198034e-05,1.925552930547882698e-04
9.449999999999999289e+00,-2.365572850897557021e-05,2.116805571249981866e-04
9.550000000000000711e+00,-1.978284846470446004e-04,3.061373381557831600e-04
9.650000000000002132e+00,3.651959439090024626e-04,2.104857339219290370e-04
9.750000000000000000e+00,-4.598914434012834956e-04,2.358430959426751218e-04
9.850000000000001421e+00,8.866277516623721495e-05,1.341781442661375172e-04
9.949999999999999289e+00,-9.783878714981763820e-05,2.776858813500479107e-04
