r*,g_CA_avg,g_CA_err
0.02857142857142857,0.0,0.0
0.08571428571428572,0.0,0.0
0.14285714285714285,0.0,0.0
0.2,0.0,0.0
0.2571428571428571,0.0,0.0
0.3142857142857143,0.0,0.0
0.37142857142857144,0.0,0.0
0.42857142857142855,0.0,0.0
0.48571428571428565,0.0,0.0
0.5428571428571428,0.0,0.0
0.6,0.0,0.0
0.6571428571428571,0.0,0.0
0.7142857142857143,0.0,0.0
0.7714285714285714,0.0,0.0
0.8285714285714285,1.6862248827846709e-06,1.6862248827846709e-06
0.8857142857142857,0.006426765576329705,0.00015246807869217032
0.9428571428571428,0.48816422909305146,0.0012006823684992216
1.0,2.59774874002686,0.0012089385325868998
1.057142857142857,3.964582450251374,0.002184423983490383
1.1142857142857143,3.501938544417648,0.002591348328233981
1.1714285714285713,2.5573202895253053,0.0014790024966788566
1.2285714285714286,1.8038830301537003,0.001415734966713866
1.2857142857142856,1.3141971855318082,0.0014185521248467963
1.342857142857143,1.0011927280240194,0.0016962448205762623
1.4,0.8142954457188798,0.0006683947469094487
1.4571428571428573,0.6989852188272712,0.0006227244651910094
1.5142857142857142,0.6361119744938272,0.0007436320213785984
1.5714285714285712,0.6059403589163483,0.0001293846486920747
1.6285714285714286,0.6080819130897047,0.0004840555130108532
1.6857142857142855,0.6334927570071718,0.0006159856798794209
1.7428571428571429,0.6855473236197852,0.000762055662128318
1.7999999999999998,0.7583588368089418,0.00028963581920420805
1.8571428571428572,0.8433813221032544,0.0004766451409185471
1.9142857142857141,0.9344846373769269,0.0007442137679080406
1.9714285714285715,1.015360448568634,0.0004978483308419125
2.0285714285714285,1.0863347816185018,0.00046284536170114053
2.0857142857142854,1.1258524001864634,0.0008789718577255555
2.142857142857143,1.1289116504861265,0.0005760585086281313
2.2,1.1033222949852355,0.000586808820492717
2.257142857142857,1.061009278368614,0.0005936696227153591
2.314285714285714,1.016189867410989,0.00041282766221255985
2.3714285714285714,0.9752949294275408,0.0004857655850118592
2.4285714285714284,0.9493809456765587,0.0007166629684242017
2.4857142857142858,0.9301969674789904,0.0004947444189211352
2.5428571428571427,0.9291466774549528,0.000328768876484168
2.5999999999999996,0.9394957023849069,0.00017468849707038593
2.657142857142857,0.9593690732780076,0.0006913036537524894
2.7142857142857144,0.9848001711508594,0.0007345625834884148
2.7714285714285714,1.0109423928878476,0.00045037299046414244
2.8285714285714283,1.0356046867245259,0.0005104472904448845
2.8857142857142857,1.056010765093896,0.00022267921805878664
2.942857142857143,1.0676649521918062,0.00034071339058960686
3.0,1.0694007012119937,0.0004876258840847364
3.057142857142857,1.0637372987789777,0.0003398609066886278
3.114285714285714,1.0524471020246149,0.00048413010840839054
3.1714285714285713,1.0343903805080652,0.00027030759497366014
3.2285714285714286,1.0134917457131578,0.0003375636564259121
3.2857142857142856,0.9942391111039388,0.000268031999970294
3.3428571428571425,0.9768396379602378,0.0003006600142635348
3.4,0.965046420946026,0.00043127074875984415
3.4571428571428573,0.9571925853330461,0.00029945783430379135
3.5142857142857142,0.9557688933320119,0.00043521762363138997
3.571428571428571,0.9599235700402439,0.00028349123386861433
3.6285714285714286,0.967503260849818,0.00025236441868411357
3.6857142857142855,0.9781994769341192,0.0001348647684344607
3.742857142857143,0.9889629742613668,0.00042263248374695237
3.8,1.000546603163345,0.00022588125279933291
3.8571428571428568,1.0089003787041477,0.00032068383843857404
3.914285714285714,1.016574967129944,0.0003028222405355092
3.9714285714285715,1.0189748554279356,0.000327956527045453
4.0285714285714285,1.0199438941660934,0.0003434392528636628
4.085714285714285,1.016821885330287,0.00021629765595983003
4.142857142857142,1.0126030365352297,0.00034774587517499167
4.2,1.0071790208632212,0.00032122437524974697
4.257142857142857,1.0020911820624159,0.00026790592039649055
4.314285714285714,0.9975424570887352,0.00024315378069556486
4.371428571428571,0.9940888904294267,0.0003647542147054187
4.428571428571429,0.9911247387976884,0.00024803904953195723
4.485714285714286,0.9902613190613853,0.0002147107332525007
4.542857142857143,0.9920022295473396,0.00029204217108041465
4.6,0.9942194211123715,0.0002613298195376316
4.657142857142857,0.9970611954597498,0.00026490460857125697
4.714285714285714,1.0002234467058833,0.0001920600365361835
4.771428571428571,1.0023288399891874,0.00015685768907218822
4.828571428571428,1.0050207210753557,0.0003268921583351964
4.885714285714285,1.0065798549380751,0.00014561340439468997
4.942857142857143,1.0061285385671828,0.000399297352102292
5.0,1.0060840617211326,0.0002836697848914204
5.057142857142857,1.0048475888554982,0.00025844643554837104
5.114285714285714,1.0020425919794185,0.0001519082265189057
5.171428571428571,0.9998509231034405,0.00025336372199860987
5.228571428571429,0.9984471680765067,0.0002914733155821492
5.285714285714286,0.9964129893966781,0.0001877369965889538
5.3428571428571425,0.9954252486652239,0.00020831390272847434
5.4,0.9953251673495982,0.00021945848003994888
5.457142857142857,0.9955807775657105,0.00019448515481266013
5.514285714285714,0.996434027641253,0.000234266652129887
5.571428571428571,0.9980257108090885,0.000568270435574206
5.628571428571428,0.9991837808130548,0.00024664691513935654
5.685714285714285,1.0000447279635012,0.00023622967738982426
5.742857142857143,0.9998840420490005,0.0006816594944270452
5.8,1.0019435891900892,0.00023619690216386815
5.857142857142857,1.0032310744964565,0.00025933195988233097
5.914285714285715,1.0025784479645468,0.00014950677289509432
5.9714285714285715,1.0025752820320555,0.0001285100661200704
6.0285714285714285,1.001524792717739,0.00015501541068296164
6.085714285714285,1.001011890475277,0.000150799928525354
6.142857142857142,1.000712160737904,0.00022375175421733925
6.199999999999999,0.9993028581721648,0.00016619665418223518
