r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.485797591996459413e-04,1.956910993421439273e-05
9.499999999999999556e-01,3.631027518400170018e-01,1.827329567330284680e-03
1.050000000000000044e+00,2.461452247909208246e+00,8.309333488763254172e-03
1.150000000000000133e+00,2.997425092112019573e+00,1.086875197911419191e-02
1.250000000000000000e+00,2.373992146434569239e+00,8.162894028046478734e-03
1.350000000000000089e+00,1.854570211550420566e+00,5.252629750795753671e-03
1.450000000000000178e+00,1.542594765655565414e+00,4.775787145318727625e-03
1.550000000000000044e+00,1.363129905815481990e+00,3.877737921706245205e-03
1.650000000000000133e+00,1.263058301474108358e+00,4.069936076514051732e-03
1.750000000000000000e+00,1.210687273485411275e+00,4.127763085120282789e-03
1.850000000000000089e+00,1.193355010762643831e+00,4.017929411615194998e-03
1.950000000000000178e+00,1.195517309937167427e+00,4.464267968308471661e-03
2.049999999999999822e+00,1.207012726809393754e+00,4.503048765250355218e-03
2.150000000000000355e+00,1.206382495215834405e+00,4.716787579100199281e-03
2.250000000000000000e+00,1.191860965669805150e+00,4.640192207109405595e-03
2.350000000000000533e+00,1.165495554376281495e+00,4.601852599373614135e-03
2.450000000000000178e+00,1.139081815244644913e+00,4.531611744240059830e-03
2.549999999999999822e+00,1.115563715030961411e+00,4.009358427011571260e-03
2.650000000000000355e+00,1.100432583613465187e+00,3.974310135497322559e-03
2.750000000000000000e+00,1.087774558365958599e+00,3.646292508465121766e-03
2.850000000000000533e+00,1.078656349914854040e+00,3.687597990061246452e-03
2.950000000000000178e+00,1.072095014074304853e+00,3.760804955600990668e-03
3.049999999999999822e+00,1.065873987668730205e+00,3.686601336946480553e-03
3.150000000000000355e+00,1.061460256728072649e+00,3.646313978103017835e-03
3.250000000000000000e+00,1.055113085826090202e+00,3.417526787364048683e-03
3.350000000000000533e+00,1.049189962632635753e+00,3.249034221179357418e-03
3.450000000000000178e+00,1.044773001673210633e+00,3.167930238854418240e-03
3.549999999999999822e+00,1.038758423250460305e+00,3.081906742555649489e-03
3.650000000000000355e+00,1.035783054496855371e+00,3.081285435534687322e-03
3.750000000000000000e+00,1.032727493320392709e+00,2.885706517172313690e-03
3.850000000000000533e+00,1.028015627554403455e+00,2.685689997681865292e-03
3.950000000000000178e+00,1.025489872213616538e+00,2.948360185563432372e-03
4.050000000000000711e+00,1.023241461845314948e+00,2.650637590545179122e-03
4.150000000000000355e+00,1.021759949279769319e+00,2.555983206309847631e-03
4.250000000000000000e+00,1.019157907578402078e+00,2.417854174699170591e-03
4.349999999999999645e+00,1.016971677608016211e+00,2.329471546137257439e-03
4.450000000000000178e+00,1.015571686704565213e+00,2.360067752281411191e-03
4.550000000000000711e+00,1.013701249507242164e+00,2.342291377281868325e-03
4.650000000000000355e+00,1.012491209063439257e+00,2.218651512440369521e-03
4.750000000000000000e+00,1.011118227556250249e+00,2.030708814082192275e-03
4.850000000000000533e+00,1.009960807125246163e+00,1.999095573453600790e-03
4.950000000000000178e+00,1.008701014529695517e+00,1.905986808137928677e-03
5.050000000000000711e+00,1.008072263471041285e+00,2.022528749603485620e-03
5.150000000000000355e+00,1.006762516066747271e+00,1.770676211401316482e-03
5.250000000000000000e+00,1.005619744399977034e+00,1.863944360613104239e-03
5.350000000000000533e+00,1.004976796118088211e+00,1.847992820378545819e-03
5.450000000000000178e+00,1.004311868450503908e+00,1.885995729462277811e-03
5.550000000000000711e+00,1.003745387484660023e+00,1.613414952905191033e-03
5.650000000000000355e+00,1.003231268881406679e+00,1.732855988020088212e-03
5.750000000000000000e+00,1.002775862674836205e+00,1.675239307286100236e-03
5.850000000000000533e+00,1.002061076048800015e+00,1.503744733456589952e-03
5.950000000000000178e+00,1.001487328563520185e+00,1.291761315408988201e-03
6.050000000000000711e+00,1.001017435102928843e+00,1.402745962484240041e-03
6.150000000000000355e+00,1.000875558745418337e+00,1.349577438267710559e-03
6.250000000000000000e+00,1.000356982438104003e+00,1.347617005470693081e-03
6.350000000000000533e+00,9.998598974976744547e-01,1.131764997605570148e-03
6.450000000000000178e+00,9.992789992260597831e-01,1.065146190276501691e-03
6.550000000000000711e+00,9.990098471878617881e-01,1.119980635828708932e-03
6.650000000000000355e+00,9.991229136581291081e-01,1.117423148327521690e-03
6.750000000000000000e+00,9.988887452350301288e-01,1.198421014336098359e-03
6.850000000000000533e+00,9.986288415526587414e-01,1.065357494910793403e-03
6.950000000000000178e+00,9.986502397829676303e-01,8.948847052802122492e-04
7.050000000000000711e+00,9.983987585359791472e-01,1.052120401920927885e-03
7.150000000000000355e+00,9.982023090324763093e-01,9.756767903003940026e-04
7.250000000000000000e+00,9.978983790113810093e-01,9.053681213580318417e-04
7.350000000000000533e+00,9.977589601318120893e-01,8.774806884861431318e-04
7.450000000000000178e+00,9.974931848035462068e-01,8.838580437860355139e-04
7.550000000000000711e+00,9.973477220005928512e-01,9.555624599002983692e-04
7.650000000000000355e+00,9.969991161116004141e-01,8.650452608686647190e-04
7.750000000000000000e+00,9.969123858045053632e-01,8.420257174819628827e-04
7.850000000000000533e+00,9.964263676032742989e-01,7.322931047263526614e-04
7.950000000000000178e+00,9.967090392976560853e-01,6.996005091729804544e-04
8.050000000000000711e+00,9.964418380145140253e-01,6.315758266876031349e-04
8.150000000000000355e+00,9.966366076832408050e-01,6.850203983519305949e-04
8.250000000000000000e+00,9.961402770640599424e-01,4.581616664149003749e-04
8.350000000000001421e+00,9.962815537698098689e-01,6.016658207690219005e-04
8.449999999999999289e+00,9.957420359812767519e-01,6.260591391113796327e-04
8.550000000000000711e+00,9.959767954808546042e-01,5.006690082300297492e-04
8.650000000000000355e+00,9.956886027220882562e-01,5.037741740151810812e-04
8.750000000000000000e+00,9.957655061853992740e-01,5.363725857189863538e-04
8.850000000000001421e+00,9.959468567093925362e-01,4.212815768636929566e-04
8.949999999999999289e+00,9.957482608523113843e-01,4.491283176263162805e-04
9.050000000000000711e+00,9.957167001101746573e-01,4.297269942903615908e-04
9.150000000000000355e+00,9.959946382031642509e-01,4.323987209949731593e-04
9.250000000000000000e+00,9.956619838460994965e-01,3.871690479133142455e-04
9.350000000000001421e+00,9.953383363656966853e-01,4.415751134204453309e-04
9.449999999999999289e+00,9.955009293142467186e-01,4.184607232955856447e-04
9.550000000000000711e+00,9.958014225882905190e-01,3.883998793522410809e-04
9.650000000000002132e+00,9.954169302196810287e-01,5.241265130503367821e-04
9.750000000000000000e+00,9.951700170255379785e-01,3.907856120483540487e-04
9.850000000000001421e+00,9.947929856566164464e-01,4.099914220402165344e-04
9.949999999999999289e+00,9.746138673291039334e-01,3.321706947811005036e-04
