t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,9.009147916666664369e-01,6.191106221716936170e-02,8.190271249999998560e-01,1.522929217134914685e-02
8.000000000000000444e-01,6.021883541666666062e-01,3.096693308253879381e-02,5.618929999999998648e-01,7.635912244300740136e-03
1.199999999999999956e+00,5.218937500000000451e-01,2.071716481161913273e-02,4.953782361111112031e-01,5.136452528732785537e-03
1.600000000000000089e+00,4.869301145833332400e-01,1.558908033405173414e-02,4.673185937499999554e-01,3.870072080689745259e-03
2.000000000000000000e+00,4.674212666666666682e-01,1.252687477278203142e-02,4.519843166666666079e-01,3.097196592689174625e-03
2.399999999999999911e+00,4.547477916666667896e-01,1.050185365008748754e-02,4.420976388888889774e-01,2.558965470328789654e-03
2.799999999999999822e+00,4.457914583333334457e-01,9.023213674897265224e-03,4.351016369047619459e-01,2.178507356469018032e-03
3.200000000000000178e+00,4.390825624999999954e-01,7.915207376642816386e-03,4.298513489583332681e-01,1.897379398020575736e-03
3.600000000000000089e+00,4.337811435185184306e-01,7.046852786944494094e-03,4.257157314814814519e-01,1.676901133417203673e-03
4.000000000000000000e+00,4.294799041666667039e-01,6.351032419133978771e-03,4.224017625000001108e-01,1.515089575058007568e-03
4.400000000000000355e+00,4.259322348484848031e-01,5.787318066915219522e-03,4.196542045454544900e-01,1.375378363004345567e-03
4.799999999999999822e+00,4.229480555555555910e-01,5.313431970166777180e-03,4.173860416666667073e-01,1.246902824309399421e-03
5.200000000000000178e+00,4.203951602564101608e-01,4.915859169791533118e-03,4.154644230769229951e-01,1.135300012152917022e-03
5.599999999999999645e+00,4.181825000000000681e-01,4.563507790431842875e-03,4.138002976190476301e-01,1.042625353437061234e-03
6.000000000000000000e+00,4.162426666666666497e-01,4.259729592831759670e-03,4.123458055555556112e-01,9.612616474291719440e-04
6.400000000000000355e+00,4.145418229166666357e-01,3.992325411279696624e-03,4.110706249999999673e-01,8.888350498424948606e-04
6.799999999999999822e+00,4.130261764705881466e-01,3.758138861550994452e-03,4.099401225490196810e-01,8.347207349281570181e-04
7.200000000000000178e+00,4.116353472222221699e-01,3.552184362622327896e-03,4.089284953703702929e-01,7.934173011520641522e-04
7.599999999999999645e+00,4.103910087719299105e-01,3.366614194698849469e-03,4.080421491228070074e-01,7.610154578996488391e-04
8.000000000000000000e+00,4.092606250000000445e-01,3.194596513741531588e-03,4.072620208333333491e-01,7.393136167356987665e-04
8.400000000000000355e+00,4.082315873015871510e-01,3.040842224564647023e-03,4.065361507936507968e-01,7.225745621687668574e-04
