cluster_size, probability, probability_err
1.000000000000000000e+00,8.391866537196007725e-01,6.977018870939581934e-04
2.000000000000000000e+00,1.238921403772168944e-01,3.271827222906042521e-04
3.000000000000000000e+00,2.731864302295090516e-02,1.683220023852368568e-04
4.000000000000000000e+00,6.911182977442347636e-03,1.604226269609750966e-04
5.000000000000000000e+00,1.889319172811563868e-03,7.760370647884445579e-05
6.000000000000000000e+00,5.931236745797611705e-04,9.971688888598401602e-05
7.000000000000000000e+00,1.491477017621567946e-04,2.136614864034999626e-05
8.000000000000000000e+00,3.249186693031975900e-05,3.870376348744047716e-06
9.000000000000000000e+00,1.634524457123657441e-05,1.073236316840891463e-05
1.000000000000000000e+01,7.050183798023546408e-06,3.651335696726185045e-06
1.100000000000000000e+01,3.902058335772119273e-06,3.902058335772120120e-06
