cluster_size, probability, probability_err
1.000000000000000000e+00,5.540281924298604554e-01,7.566459913850243297e-04
2.000000000000000000e+00,1.647738659155955077e-01,3.250461510788422580e-04
3.000000000000000000e+00,7.773366346637115842e-02,1.821808449832304066e-04
4.000000000000000000e+00,4.440431265116780851e-02,2.948329922815250939e-04
5.000000000000000000e+00,2.943225896505377581e-02,3.017516718069504608e-04
6.000000000000000000e+00,2.045431982975528737e-02,1.662645558277815120e-04
7.000000000000000000e+00,1.501391835241329929e-02,3.425891591773549678e-04
8.000000000000000000e+00,1.145478051186036260e-02,1.326327950818689545e-04
9.000000000000000000e+00,9.073087693912474869e-03,2.758357816487989000e-04
1.000000000000000000e+01,7.229598112995418852e-03,4.250350975157469411e-05
1.100000000000000000e+01,5.979616781679952635e-03,7.182186396729655167e-05
1.200000000000000000e+01,5.027240974267717377e-03,8.386845603825978507e-05
1.300000000000000000e+01,4.401697582752827319e-03,8.987168981568964370e-05
1.400000000000000000e+01,3.773602651240958328e-03,9.641938886269948669e-05
1.500000000000000000e+01,3.114892108327052805e-03,3.587150219628136853e-05
1.600000000000000000e+01,2.896512518131024588e-03,5.838369166650987381e-05
1.700000000000000000e+01,2.482980728613786141e-03,5.128956823438969353e-05
1.800000000000000000e+01,2.247636410418852888e-03,1.593463741002925347e-04
1.900000000000000000e+01,1.947669470269677979e-03,6.324908326329853564e-05
2.000000000000000000e+01,1.749015027357813529e-03,7.136546353359646733e-05
2.100000000000000000e+01,1.570922677243633339e-03,6.057001994546015755e-05
2.200000000000000000e+01,1.344235128304852684e-03,2.561971200583399789e-05
2.300000000000000000e+01,1.405945517628897452e-03,2.660577973630612157e-05
2.400000000000000000e+01,1.302357774237388908e-03,2.474266697181291786e-05
2.500000000000000000e+01,1.091780077062302597e-03,7.898816363611505778e-05
2.600000000000000000e+01,1.038287992763455578e-03,5.205722083422965288e-05
2.700000000000000000e+01,9.412307695091694237e-04,9.231066199626655630e-06
2.800000000000000000e+01,8.756440282586443061e-04,3.639091654572192299e-05
