cluster_size, probability, probability_err
1.000000000000000000e+00,5.453720186455452978e-01,7.377844630056211569e-04
2.000000000000000000e+00,1.682191432034852163e-01,3.290191827047415289e-04
3.000000000000000000e+00,8.150672967190707163e-02,4.836597302629409368e-04
4.000000000000000000e+00,4.763784777323148978e-02,2.664885932425418969e-04
5.000000000000000000e+00,3.132743232080901358e-02,1.624249456457025199e-04
6.000000000000000000e+00,2.196917333041983542e-02,1.366344949601450880e-04
7.000000000000000000e+00,1.621155764405450214e-02,9.521288929965553117e-05
8.000000000000000000e+00,1.245626502685889987e-02,1.772937554556162747e-04
9.000000000000000000e+00,9.843140466569534966e-03,6.624731655070823075e-05
1.000000000000000000e+01,7.997696235263605791e-03,4.677136036115134326e-05
1.100000000000000000e+01,6.622500953247056725e-03,6.037124150186124898e-05
1.200000000000000000e+01,5.487032353905410380e-03,6.174376887680493810e-05
1.300000000000000000e+01,4.685600382138689450e-03,2.419701861302985137e-05
1.400000000000000000e+01,3.946538684970661223e-03,4.645800148157637152e-05
1.500000000000000000e+01,3.412541487297774886e-03,1.003553283635957784e-04
1.600000000000000000e+01,3.011597968918738617e-03,3.736250165961518089e-05
1.700000000000000000e+01,2.507501482558425598e-03,7.041102846709523170e-05
1.800000000000000000e+01,2.263104177088780863e-03,4.842355163156457837e-05
1.900000000000000000e+01,2.008704952794310942e-03,4.876729778005360171e-05
2.000000000000000000e+01,1.868876761065727801e-03,1.183009361792452662e-04
2.100000000000000000e+01,1.638647362461722115e-03,1.060372159372555047e-04
2.200000000000000000e+01,1.407180294967149943e-03,7.355864359016595224e-06
2.300000000000000000e+01,1.326434988629938798e-03,2.966241626198835063e-05
2.400000000000000000e+01,1.181443097057769493e-03,6.743201949300822837e-05
2.500000000000000000e+01,1.138037690422852950e-03,7.730958699598774759e-06
2.600000000000000000e+01,9.665503574413472935e-04,3.450729418522402615e-05
2.700000000000000000e+01,8.619977381091806353e-04,7.216510716145092103e-05
2.800000000000000000e+01,9.034126890835278987e-04,2.881880042262659363e-05
2.900000000000000000e+01,7.160798568946166774e-04,4.903629331348312374e-05
3.000000000000000000e+01,6.862314513463304644e-04,2.706859940355259579e-05
3.100000000000000000e+01,6.662169669980610174e-04,6.696802512588718342e-05
3.200000000000000000e+01,6.166192184521695476e-04,2.293009711810025311e-05
3.300000000000000000e+01,5.430988039528527461e-04,1.390287253855589462e-05
3.400000000000000000e+01,5.658084649020194432e-04,1.922406049455119265e-05
3.500000000000000000e+01,4.552220726942361284e-04,4.795710130043885747e-05
3.600000000000000000e+01,4.371067270523305436e-04,2.003942551593168993e-05
3.700000000000000000e+01,4.158757464515583455e-04,2.473467967319820991e-05
3.800000000000000000e+01,3.649697622755194884e-04,1.314577423444108723e-05
3.900000000000000000e+01,3.428886849470222375e-04,2.194920453769786420e-05
4.000000000000000000e+01,3.395515679472250049e-04,5.802232601959842597e-06
4.100000000000000000e+01,3.163612322504250301e-04,9.727986180214015711e-06
4.200000000000000000e+01,2.866966042225416503e-04,1.932725739200629180e-05
4.300000000000000000e+01,3.061963950458527540e-04,2.913386390144256379e-05
4.400000000000000000e+01,2.319760260517916405e-04,5.679336904692274123e-06
4.500000000000000000e+01,2.413177475267250162e-04,1.888626714573049610e-05
4.600000000000000000e+01,2.653045019213833683e-04,1.433797194930811795e-05
4.700000000000000000e+01,2.232964939199194208e-04,9.646217601638018113e-06
4.800000000000000000e+01,1.995054471887277745e-04,1.250138022962034621e-05
4.900000000000000000e+01,1.755969085102861030e-04,2.045861163407045085e-05
5.000000000000000000e+01,1.658000854403194431e-04,2.064007038535208661e-05
5.100000000000000000e+01,1.869676806391139864e-04,1.200191410825795897e-05
