cluster_size, probability, probability_err
1.000000000000000000e+00,7.668792041586418584e-01,5.285728767946651320e-04
2.000000000000000000e+00,1.561898682351683942e-01,7.422572866968750807e-04
3.000000000000000000e+00,4.827140436496810821e-02,4.178262999935629710e-04
4.000000000000000000e+00,1.699541823715758695e-02,2.883795382077086636e-04
5.000000000000000000e+00,6.740830684865677797e-03,1.653255132874962945e-04
6.000000000000000000e+00,2.682925679563361379e-03,8.088607138301680483e-05
7.000000000000000000e+00,1.244713711921838911e-03,4.534335947972477848e-05
8.000000000000000000e+00,5.911787077459859869e-04,2.473363386014396027e-05
9.000000000000000000e+00,2.020904677409313122e-04,7.604939214563839311e-06
1.000000000000000000e+01,9.657217195771978819e-05,1.958998362173046791e-05
1.100000000000000000e+01,6.578466058299808439e-05,5.428959929688663029e-06
1.200000000000000000e+01,1.333208343644676611e-05,3.443879918675794191e-06
1.300000000000000000e+01,1.279580929018642177e-05,7.304696894728479336e-06
1.400000000000000000e+01,1.109851891691513707e-05,5.549782123540552128e-06
1.500000000000000000e+01,2.782508041448239976e-06,2.782508041448239976e-06
