cluster_size, probability, probability_err
1.000000000000000000e+00,6.479139507576944235e-01,8.737964123183354333e-04
2.000000000000000000e+00,1.807857379336526849e-01,2.289345709822071810e-04
3.000000000000000000e+00,7.614309051682152663e-02,4.808089035762080996e-04
4.000000000000000000e+00,3.824116980403608618e-02,2.137234591664232807e-04
5.000000000000000000e+00,2.147636861822932453e-02,1.063174446262746329e-04
6.000000000000000000e+00,1.268006412487224406e-02,7.419011328702465136e-05
7.000000000000000000e+00,7.568444005538466079e-03,1.137187290145788045e-04
8.000000000000000000e+00,4.917463556042295063e-03,4.745965414057336072e-05
9.000000000000000000e+00,3.261620423948750468e-03,2.277087149278282985e-05
1.000000000000000000e+01,2.132230930944102772e-03,7.413601137017531892e-05
1.100000000000000000e+01,1.446269279052202596e-03,6.905595965711142179e-05
1.200000000000000000e+01,9.872578377130806094e-04,4.294861958989936828e-05
1.300000000000000000e+01,6.987384108264249258e-04,3.917693683702887259e-06
1.400000000000000000e+01,4.915694560907999701e-04,1.627657524053818791e-05
1.500000000000000000e+01,3.472315365391472411e-04,2.782985480774593978e-05
1.600000000000000000e+01,2.394875348215083752e-04,4.886431368295898037e-06
1.700000000000000000e+01,1.921486014105305926e-04,1.096554054529832531e-05
1.800000000000000000e+01,1.416605666686985329e-04,7.852548870268219149e-06
1.900000000000000000e+01,1.002689132994940522e-04,1.323740941816652473e-05
2.000000000000000000e+01,6.612057492309930521e-05,1.192988971309555989e-05
2.100000000000000000e+01,3.631504739494960545e-05,7.464997494646078732e-06
2.200000000000000000e+01,4.932403027861774518e-05,4.392294029024141824e-06
2.300000000000000000e+01,2.383513335468989515e-05,9.140401823794384051e-06
2.400000000000000000e+01,1.144187995160892129e-05,3.834431856166094288e-06
2.500000000000000000e+01,5.887214656435218183e-06,3.438805453593957915e-06
2.600000000000000000e+01,7.877228153775602340e-06,5.177851074287910931e-06
2.700000000000000000e+01,1.050644125872567373e-05,5.441214635760906990e-06
2.800000000000000000e+01,6.996949732212175259e-06,9.592928963443529125e-07
3.000000000000000000e+01,6.421361358269707842e-06,3.843495765610242679e-06
3.100000000000000000e+01,5.043759240847485525e-06,2.668915660728715182e-06
3.300000000000000000e+01,2.012590767843629225e-06,2.012590767843629649e-06
3.400000000000000000e+01,1.946449287210271135e-06,1.946449287210271135e-06
3.600000000000000000e+01,1.498531439189594287e-06,1.498531439189594287e-06
