A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
3.851954788602637,0.5790362442077347,0.0,0.0,0.0,0.0,0.5678138489939719,0.048821064108178915,0.009566511299128003,5.10333
4.02164522084188,0.6233052788317576,0.0,0.0,0.0,0.0,0.5416848601123976,0.04266707061803871,0.010189735201071514,4.18726
3.8034229347851616,0.30255794566595967,0.0,0.0,0.0,0.0,0.5196361512452602,0.02684552831524398,0.007367413405504109,3.64382
4.517149497204914,0.17203523175209223,0.0,0.0,0.0,0.0,0.46615157212322067,0.007253688240789098,0.003060770010755393,2.36989
1029.1343462531154,973.3529380924809,5.322675804766535,0.5722101894357695,2.6710121408002374,1.2380510387287502,0.5809610745820041,0.037052826267882935,0.01925882629805656,1.92394
4.7919816319931305,1.0893573478619922,5.589828426982928,0.17599704386686973,2.101973072501065,0.3686486656059337,0.5810531138823094,0.04817135971675836,0.027523660261663575,1.75018
5.035415687366497,0.4905210520762787,5.716884172403778,0.09712439612395399,1.8958209519671059,0.208439425303428,0.5156875810238637,0.012557589039574317,0.008443836389146187,1.48719
7.1541403046878544,1.1349772207495377,5.972450058469667,0.11197341474245526,1.3789102235930701,0.24017582152571784,0.4824783217488931,0.02109631568852424,0.01578486609591111,1.33649
6.785305549632087,0.5768660305086778,5.754184736312952,0.048951991667535395,1.8083141547247892,0.10524842328509634,0.4708910771052032,0.011031283888017204,0.009457061440612797,1.16646
6.337531338197951,0.40310275293051623,5.781727508328466,0.05508751711860089,1.808092603990147,0.12505591947068967,0.4767643005753487,0.006769411833958996,0.006318640052606079,1.07134
6.102565179867808,0.12129015158031996,5.796771946407375,0.05017888008617545,1.794809422173974,0.10582212045749971,0.4781035958306393,0.0024416724365833487,0.0026825374766079792,0.91021
