A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
12.027275776989098,1.3351094042166738,0.0,0.0,0.0,0.0,0.7259426791547721,0.02855439124808032,0.027993952322582224,1.02002
15.557619359485852,1.1580644771896078,0.0,0.0,0.0,0.0,0.5722185893510897,0.017117731637088112,0.020461070567879647,0.8366
10.073673306284492,0.9221728338294283,0.0,0.0,0.0,0.0,0.6053720284458933,0.02234755408299848,0.0307077349130862,0.72775
6.858401029437877,0.9336761351498482,0.0,0.0,0.0,0.0,0.4931373738699005,0.018277283782185173,0.03878139528143006,0.47129
4.679485741957257,1.0862232700888907,0.0,0.0,0.0,0.0,0.47454071412292526,0.02061585715909588,0.053901893374894455,0.38247
530.7190781597036,320.07351431933233,0.0,0.0,0.0,0.0,0.3283362745292078,0.04824092927228049,0.13885478461884893,0.34742
2.8542198266690355,0.3192816802379119,7.191593450429815,0.1335021264443439,-0.9213434035820673,0.22403591666235467,0.42500702287137637,0.011600316106231525,0.03942065486196869,0.29427
12.875993217929704,2.315005307796865,6.0010067590639125,0.15350098252152347,2.9822931617031037,0.9722814404958996,0.34471353468048355,0.012597940602126963,0.047773760341778396,0.2637
14.374684240306511,1.2050331626561492,6.471891155050355,0.10514991113495116,9.920788564834186,0.2110323261653695,0.3341228282258574,0.0052925777578979915,0.0230242213333536,0.22987
13.636651736309982,1.0155219623859355,7.031463224880872,0.09907957528030603,8.880821439966327,0.20426588868580114,0.3390820576316319,0.004728909711804634,0.02255728731064985,0.20964
7.647162612301495,0.16330300610377974,6.683292195277099,0.026092599014578038,0.2562455537291738,0.05257774961994598,0.3847492703143004,0.0017245859866901457,0.009769918347440208,0.17652
