timestep,H(t)_mean,H(t)_err
4.000000000000000222e-01,8.239014000000001170e-01,3.160913791927785288e-04
8.000000000000000444e-01,7.446842000000000183e-01,3.563629329770431572e-04
1.199999999999999956e+00,6.872800000000000020e-01,5.788235482424581701e-04
1.600000000000000089e+00,6.410788000000000597e-01,8.198111611828697194e-04
2.000000000000000000e+00,6.024163999999998520e-01,8.924514888776836127e-04
2.399999999999999911e+00,5.684221999999999886e-01,8.081289129835714192e-04
2.799999999999999822e+00,5.381586000000000425e-01,1.007362129524425401e-03
3.200000000000000178e+00,5.112503999999999937e-01,1.049446597021492025e-03
3.600000000000000089e+00,4.866762000000000588e-01,1.041898046835680169e-03
4.000000000000000000e+00,4.645991999999999900e-01,9.192574938503379409e-04
4.400000000000000355e+00,4.437923999999999758e-01,1.036094040133422834e-03
4.799999999999999822e+00,4.254592000000000374e-01,9.413529837420158081e-04
5.200000000000000178e+00,4.077791999999999528e-01,9.495147392221028448e-04
5.599999999999999645e+00,3.912723999999999647e-01,8.075710866542909309e-04
6.000000000000000000e+00,3.761592000000000269e-01,8.656148912767124915e-04
6.400000000000000355e+00,3.621648000000000089e-01,9.468409264496331634e-04
6.799999999999999822e+00,3.486479999999999579e-01,9.760994314105514002e-04
7.200000000000000178e+00,3.359569999999999501e-01,8.172153327000160165e-04
7.599999999999999645e+00,3.243502000000000329e-01,9.102291140147098121e-04
8.000000000000000000e+00,3.131805999999999757e-01,8.922317860287239371e-04
8.400000000000000355e+00,3.027487999999999846e-01,8.814841121653866577e-04
8.800000000000000711e+00,2.929216000000000042e-01,8.493031025493780976e-04
9.199999999999999289e+00,2.835242000000000040e-01,8.715178368800001246e-04
9.599999999999999645e+00,2.746475999999999917e-01,7.981338609531559054e-04
1.000000000000000000e+01,2.660877999999999854e-01,8.042533431699227077e-04
1.040000000000000036e+01,2.580546000000000229e-01,7.701337935709634932e-04
1.080000000000000071e+01,2.503372000000000375e-01,6.090385373685331402e-04
1.119999999999999929e+01,2.431338000000000110e-01,7.362256719240402444e-04
1.159999999999999964e+01,2.363068000000000113e-01,6.655054770623563534e-04
1.200000000000000000e+01,2.295075999999999783e-01,7.516186932215016990e-04
1.240000000000000036e+01,2.231278000000000150e-01,8.809414509489291254e-04
1.280000000000000071e+01,2.171407999999999949e-01,7.227236954742764612e-04
1.319999999999999929e+01,2.114003999999999883e-01,5.938168572885059665e-04
1.359999999999999964e+01,2.059060000000000057e-01,6.000764118010295340e-04
1.400000000000000000e+01,2.007882000000000000e-01,5.173352298075248497e-04
1.440000000000000036e+01,1.956672000000000133e-01,5.261248330957235845e-04
1.480000000000000071e+01,1.907681999999999989e-01,5.173223753134956323e-04
1.519999999999999929e+01,1.859913999999999734e-01,5.005300790162345347e-04
1.559999999999999964e+01,1.814655999999999769e-01,4.528802932343149366e-04
1.600000000000000000e+01,1.771771999999999792e-01,3.841153993268202858e-04
1.639999999999999858e+01,1.734142000000000183e-01,4.646464677580179029e-04
1.680000000000000071e+01,1.692157999999999995e-01,3.702103996378244550e-04
1.719999999999999929e+01,1.653629999999999822e-01,3.961411364652779620e-04
1.760000000000000142e+01,1.614146000000000192e-01,3.700792617805003719e-04
1.800000000000000000e+01,1.576423999999999881e-01,4.225676987182042750e-04
1.839999999999999858e+01,1.543256000000000072e-01,4.257159381559489893e-04
1.880000000000000071e+01,1.510695999999999983e-01,4.887730148033946932e-04
1.919999999999999929e+01,1.477832000000000312e-01,4.180506428651913618e-04
1.960000000000000142e+01,1.446618000000000070e-01,2.426267503800854514e-04
2.000000000000000000e+01,1.415011999999999937e-01,3.859205099499134510e-04
2.039999999999999858e+01,1.387858000000000147e-01,3.884481175137791489e-04
2.080000000000000071e+01,1.359735999999999723e-01,4.555046212718404184e-04
2.119999999999999929e+01,1.333432000000000228e-01,4.582962360744405588e-04
2.160000000000000142e+01,1.306314000000000086e-01,4.489446068280582920e-04
2.200000000000000000e+01,1.280766000000000127e-01,4.872339889621819515e-04
2.239999999999999858e+01,1.258395999999999959e-01,3.808421720345561939e-04
2.280000000000000071e+01,1.232831999999999956e-01,3.925452075876103533e-04
2.319999999999999929e+01,1.209370000000000028e-01,4.199623792674761101e-04
2.360000000000000142e+01,1.187312000000000090e-01,4.931499163540423603e-04
2.400000000000000000e+01,1.163880000000000053e-01,4.262561436507404655e-04
2.439999999999999858e+01,1.142274000000000067e-01,3.781795340840116886e-04
2.480000000000000071e+01,1.121621999999999897e-01,3.412489413903000194e-04
2.519999999999999929e+01,1.101045999999999969e-01,3.182493676348776136e-04
2.560000000000000142e+01,1.082713999999999899e-01,3.424489158984154579e-04
2.600000000000000000e+01,1.064801999999999971e-01,4.119619399896074408e-04
2.639999999999999858e+01,1.045701999999999882e-01,3.876631785455002211e-04
2.680000000000000071e+01,1.026859999999999856e-01,3.980032663182571243e-04
2.719999999999999929e+01,1.009776000000000007e-01,3.646112450268075827e-04
2.760000000000000142e+01,9.930140000000001188e-02,4.409745570891826288e-04
2.800000000000000000e+01,9.760699999999999932e-02,3.206393612768084953e-04
2.839999999999999858e+01,9.592960000000000376e-02,3.364919909893848054e-04
2.880000000000000071e+01,9.429780000000000106e-02,3.291832924071333736e-04
2.919999999999999929e+01,9.271240000000000037e-02,3.194586984259474506e-04
2.960000000000000142e+01,9.123379999999998990e-02,2.274390907473913066e-04
3.000000000000000000e+01,8.996200000000001418e-02,2.832119347767673946e-04
3.039999999999999858e+01,8.841879999999999185e-02,3.535817302972530654e-04
3.080000000000000071e+01,8.693219999999998726e-02,3.900858110723846861e-04
3.119999999999999929e+01,8.567560000000000453e-02,3.811450642471972405e-04
3.160000000000000142e+01,8.444300000000000417e-02,3.655285214589963183e-04
3.200000000000000000e+01,8.308160000000000545e-02,3.634539310559185246e-04
3.239999999999999858e+01,8.193199999999999095e-02,4.456751058787112663e-04
3.279999999999999716e+01,8.075839999999999408e-02,3.747989594435922542e-04
3.320000000000000284e+01,7.950100000000000222e-02,3.661342649903183725e-04
3.360000000000000142e+01,7.846580000000000221e-02,3.735705288161787156e-04
3.400000000000000000e+01,7.743259999999999033e-02,3.027455367135891426e-04
3.439999999999999858e+01,7.630600000000001271e-02,3.315742752385952147e-04
3.479999999999999716e+01,7.524400000000000532e-02,3.282133452497012745e-04
3.520000000000000284e+01,7.414760000000000795e-02,3.386837167624094039e-04
3.560000000000000142e+01,7.310439999999998606e-02,3.100731526591741041e-04
3.600000000000000000e+01,7.205599999999999505e-02,3.075301611224500495e-04
3.639999999999999858e+01,7.115840000000001053e-02,3.099794509318325587e-04
3.679999999999999716e+01,7.017700000000000327e-02,2.737599313266999971e-04
3.720000000000000284e+01,6.907800000000000051e-02,3.698672734914519394e-04
3.760000000000000142e+01,6.811819999999998987e-02,3.783332393538786881e-04
3.800000000000000000e+01,6.735480000000000633e-02,3.476344919595872026e-04
3.839999999999999858e+01,6.641060000000001406e-02,2.941478539782338051e-04
3.879999999999999716e+01,6.551199999999998691e-02,2.845215281837204838e-04
3.920000000000000284e+01,6.465440000000000076e-02,3.719926881001832495e-04
3.960000000000000142e+01,6.384579999999999422e-02,3.890847465527294026e-04
4.000000000000000000e+01,6.311120000000000618e-02,3.644257674753528364e-04
4.039999999999999858e+01,6.232519999999999033e-02,3.710786170072324160e-04
4.079999999999999716e+01,6.151260000000000755e-02,3.814524347805379675e-04
4.120000000000000284e+01,6.086499999999998856e-02,3.135287865571519139e-04
4.160000000000000142e+01,6.000039999999999540e-02,3.869925839082710294e-04
4.200000000000000000e+01,5.925979999999999442e-02,3.446520564279286609e-04
4.239999999999999858e+01,5.856740000000000557e-02,2.584841581219244765e-04
