timestep,H(t)_mean,H(t)_err
4.000000000000000222e-01,8.031264000000000181e-01,1.687087004276901841e-03
8.000000000000000444e-01,7.111994000000000371e-01,2.402956337514265163e-03
1.199999999999999956e+00,6.441464000000000079e-01,3.540220863166597832e-03
1.600000000000000089e+00,5.914509999999999490e-01,4.051712687247201704e-03
2.000000000000000000e+00,5.481293999999999889e-01,4.294769639922485158e-03
2.399999999999999911e+00,5.112802000000000735e-01,3.780725782174641433e-03
2.799999999999999822e+00,4.809219999999999606e-01,4.139668283812121367e-03
3.200000000000000178e+00,4.530455999999999928e-01,4.499151182167589885e-03
3.600000000000000089e+00,4.295866000000000406e-01,4.238114989001596188e-03
4.000000000000000000e+00,4.075306000000000206e-01,4.335647536412519203e-03
4.400000000000000355e+00,3.876263999999999821e-01,4.320657352764737877e-03
4.799999999999999822e+00,3.690664000000000167e-01,4.042120737929534927e-03
5.200000000000000178e+00,3.527337999999999862e-01,3.374748026149512140e-03
5.599999999999999645e+00,3.371174000000000115e-01,3.753990644634052753e-03
6.000000000000000000e+00,3.230467999999999673e-01,3.729499891406349611e-03
6.400000000000000355e+00,3.096344000000000318e-01,3.965804238738972025e-03
6.799999999999999822e+00,2.976177999999999879e-01,3.683611914955215155e-03
7.200000000000000178e+00,2.852853999999999668e-01,3.482567825613741216e-03
7.599999999999999645e+00,2.747103999999999657e-01,3.935814726330499370e-03
8.000000000000000000e+00,2.646761999999999726e-01,3.258409710272788806e-03
8.400000000000000355e+00,2.545885999999999982e-01,3.308197751042101474e-03
8.800000000000000711e+00,2.456863999999999992e-01,3.472204380505269656e-03
9.199999999999999289e+00,2.375675999999999899e-01,3.406332993117379328e-03
9.599999999999999645e+00,2.294084000000000123e-01,3.338737644679496460e-03
1.000000000000000000e+01,2.214925999999999839e-01,3.153998788839334436e-03
1.040000000000000036e+01,2.153608000000000189e-01,2.946061326585036177e-03
1.080000000000000071e+01,2.088636000000000104e-01,3.004089039958704899e-03
1.119999999999999929e+01,2.021620000000000084e-01,2.913913468172999680e-03
1.159999999999999964e+01,1.962288000000000088e-01,2.768300478633053778e-03
1.200000000000000000e+01,1.906203999999999954e-01,2.812583253878894046e-03
1.240000000000000036e+01,1.849419999999999953e-01,2.708023393547404241e-03
1.280000000000000071e+01,1.791513999999999884e-01,2.479219022192272713e-03
1.319999999999999929e+01,1.746044000000000207e-01,2.548102227148669238e-03
1.359999999999999964e+01,1.698578000000000032e-01,2.520426142540185908e-03
1.400000000000000000e+01,1.650063999999999975e-01,2.381184843728010366e-03
1.440000000000000036e+01,1.609360000000000235e-01,2.453551629780794351e-03
1.480000000000000071e+01,1.567170000000000230e-01,2.350698789721896841e-03
1.519999999999999929e+01,1.527918000000000054e-01,2.176268558795077350e-03
1.559999999999999964e+01,1.493507999999999780e-01,2.205599519405099587e-03
1.600000000000000000e+01,1.455197999999999769e-01,2.246258564813943554e-03
1.639999999999999858e+01,1.419933999999999918e-01,2.017323885745664000e-03
1.680000000000000071e+01,1.388525999999999927e-01,1.855415198816693159e-03
1.719999999999999929e+01,1.349305999999999839e-01,1.948669458887270075e-03
1.760000000000000142e+01,1.320642000000000205e-01,1.862822976023215680e-03
1.800000000000000000e+01,1.292167999999999650e-01,1.844328506530221526e-03
1.839999999999999858e+01,1.259627999999999859e-01,2.170855969427727076e-03
1.880000000000000071e+01,1.235638000000000014e-01,1.982338628993540568e-03
1.919999999999999929e+01,1.205659999999999926e-01,1.844363115007453769e-03
1.960000000000000142e+01,1.182684000000000096e-01,1.803972771413138920e-03
2.000000000000000000e+01,1.159208000000000044e-01,1.819030576983245813e-03
2.039999999999999858e+01,1.135475999999999985e-01,1.599824915420432290e-03
2.080000000000000071e+01,1.112648000000000109e-01,1.625873715883249717e-03
2.119999999999999929e+01,1.092319999999999958e-01,1.416695556568170825e-03
2.160000000000000142e+01,1.073112000000000094e-01,1.342158463073566885e-03
2.200000000000000000e+01,1.049430000000000085e-01,1.388516618553771800e-03
2.239999999999999858e+01,1.028634000000000076e-01,1.285618707082313364e-03
2.280000000000000071e+01,1.011508000000000129e-01,1.246574803210782683e-03
2.319999999999999929e+01,9.905499999999999028e-02,1.435004599295764630e-03
2.360000000000000142e+01,9.695659999999999001e-02,1.306458441742407335e-03
