r,gZZ_mean,gZZ_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,2.584245134730794218e-04,2.451630197387404380e-04
9.499999999999999556e-01,-8.173748034075616065e-02,9.506416294810809617e-03
1.050000000000000044e+00,-4.867445229732994538e-01,2.202209759743026588e-02
1.150000000000000133e+00,-6.150230024448288813e-01,1.701307273297299541e-02
1.250000000000000000e+00,-5.467915567683877542e-01,1.977280563268667135e-02
1.350000000000000089e+00,-5.026526865341777173e-01,2.504960711179150812e-02
1.450000000000000178e+00,-4.213413061609843635e-01,1.826156995410777376e-02
1.550000000000000044e+00,-4.531360939836616697e-01,2.334855959354326105e-02
1.650000000000000133e+00,-3.957042331424786563e-01,2.799367667136664142e-02
1.750000000000000000e+00,-3.707624087248977962e-01,1.523864332093284590e-02
1.850000000000000089e+00,-3.182310418705747712e-01,1.485139488463095743e-02
1.950000000000000178e+00,-3.294405210313501864e-01,1.460588032992045197e-02
2.049999999999999822e+00,-2.882619905663491577e-01,1.516874336029464670e-02
2.150000000000000355e+00,-2.918730671372753993e-01,1.604100676933065128e-02
2.250000000000000000e+00,-2.628546479897700960e-01,8.789535245684002018e-03
2.350000000000000533e+00,-2.463782193145288846e-01,1.712390423212438104e-02
2.450000000000000178e+00,-2.346500321913899678e-01,1.140916068491664923e-02
2.549999999999999822e+00,-2.314695518804573970e-01,1.267073299013050242e-02
2.650000000000000355e+00,-2.016629857015018179e-01,9.473202414355697334e-03
2.750000000000000000e+00,-1.857325110042895022e-01,1.205475666459731275e-02
2.850000000000000533e+00,-2.032112731351429780e-01,1.219318189632092979e-02
2.950000000000000178e+00,-1.728090957038662112e-01,6.669642573821487654e-03
3.049999999999999822e+00,-1.646177113715565354e-01,1.097432390645737381e-02
3.150000000000000355e+00,-1.650132099936961472e-01,1.072992106190679730e-02
3.250000000000000000e+00,-1.407527175436347755e-01,8.022842237579775812e-03
3.350000000000000533e+00,-1.598068179002379297e-01,8.703184190878348811e-03
3.450000000000000178e+00,-1.326339391352635844e-01,8.213566800244606961e-03
3.549999999999999822e+00,-1.400988934345162029e-01,8.025892918336371973e-03
3.650000000000000355e+00,-1.294833535554038573e-01,6.979226965550199523e-03
3.750000000000000000e+00,-1.326787836186251179e-01,7.351360007402380284e-03
3.850000000000000533e+00,-1.299620190645684736e-01,1.032321671324671654e-02
3.950000000000000178e+00,-1.025483234920882003e-01,8.248589690270599975e-03
4.050000000000000711e+00,-1.054213945921519402e-01,8.357365790061781902e-03
4.150000000000000355e+00,-1.033326446744019939e-01,1.081667161771041052e-02
4.250000000000000000e+00,-1.055642916111248358e-01,1.006522015325175476e-02
4.349999999999999645e+00,-7.733584586364683489e-02,5.673595877145073615e-03
4.450000000000000178e+00,-9.066324475075812628e-02,6.069192929698436455e-03
4.550000000000000711e+00,-8.088936917026787188e-02,4.279087754538905310e-03
4.650000000000000355e+00,-8.497732602660587609e-02,5.719272549757082810e-03
4.750000000000000000e+00,-8.004532277611273172e-02,4.778969115378900109e-03
4.850000000000000533e+00,-6.908646312445836102e-02,6.629411058128263472e-03
4.950000000000000178e+00,-8.017698750404678165e-02,6.688223372089640434e-03
5.050000000000000711e+00,-6.216894640587226906e-02,5.597463812409674694e-03
5.150000000000000355e+00,-7.084998549277821134e-02,4.288294839238871760e-03
5.250000000000000000e+00,-6.717981025647021265e-02,4.977098136082009489e-03
5.350000000000000533e+00,-5.889933144078700333e-02,6.677842910787858133e-03
5.450000000000000178e+00,-5.638018986831676294e-02,2.778409155958823460e-03
5.550000000000000711e+00,-4.025779074304096372e-02,5.702770636432138995e-03
5.650000000000000355e+00,-4.135153799413957693e-02,4.806539889337441661e-03
5.750000000000000000e+00,-5.137997271118881215e-02,4.602686846128092868e-03
5.850000000000000533e+00,-5.259883997758448004e-02,5.177954340472253059e-03
5.950000000000000178e+00,-4.225526690023391485e-02,3.279112267999263232e-03
6.050000000000000711e+00,-4.737097129348488700e-02,3.881912393626371464e-03
6.150000000000000355e+00,-4.029302085670474071e-02,4.714990540248768097e-03
6.250000000000000000e+00,-5.087178834311598813e-02,4.037847082216161620e-03
6.350000000000000533e+00,-4.821132859436760842e-02,5.020110731806052759e-03
6.450000000000000178e+00,-3.988056950600271655e-02,5.135635327831488024e-03
6.550000000000000711e+00,-5.169504210717532772e-02,4.776748667010105934e-03
6.650000000000000355e+00,-3.797013241748725676e-02,4.509057317933181860e-03
6.750000000000000000e+00,-4.008217329497891501e-02,2.923942918078548201e-03
6.850000000000000533e+00,-4.231852402056661411e-02,3.162035468664808457e-03
6.950000000000000178e+00,-3.865988634617208153e-02,3.873946774021871844e-03
7.050000000000000711e+00,-4.371618671991703980e-02,3.103146743543903734e-03
7.150000000000000355e+00,-3.613980128989815327e-02,2.869373687821586728e-03
7.250000000000000000e+00,-3.378058573183446989e-02,3.249897656054814062e-03
7.350000000000000533e+00,-3.256662306506012683e-02,3.096260890569905565e-03
7.450000000000000178e+00,-3.621789059407380662e-02,3.955532031607664721e-03
7.550000000000000711e+00,-3.272999882857334508e-02,4.084392923319911037e-03
7.650000000000000355e+00,-3.530075615822725332e-02,2.789516931761850966e-03
7.750000000000000000e+00,-3.588016198652774907e-02,3.047086923504663432e-03
7.850000000000000533e+00,-3.756842695201208226e-02,3.381416779805053365e-03
7.950000000000000178e+00,-3.558525040374900528e-02,3.356716629747630819e-03
8.050000000000000711e+00,-3.257209631871638145e-02,3.964110093045438397e-03
8.150000000000000355e+00,-3.020456946725726816e-02,3.278984550302708762e-03
8.250000000000000000e+00,-2.978437754785123737e-02,3.084764140363272043e-03
8.350000000000001421e+00,-2.255510917968273077e-02,3.924689858188050440e-03
8.449999999999999289e+00,-3.108760880238103930e-02,2.805875822954244890e-03
8.550000000000000711e+00,-2.654447848876020227e-02,2.602047854324161021e-03
8.650000000000000355e+00,-3.012884217262727996e-02,3.309218432447915206e-03
8.750000000000000000e+00,-2.775462848221708217e-02,3.467043203499281176e-03
8.850000000000001421e+00,-3.216669760359940067e-02,3.043673934048387458e-03
8.949999999999999289e+00,-2.308604866457404300e-02,2.288733155001341016e-03
9.050000000000000711e+00,-3.593920257883616298e-02,2.331945430857407242e-03
9.150000000000000355e+00,-2.989776236023864581e-02,3.005708223090718372e-03
9.250000000000000000e+00,-2.752238686739996026e-02,2.466601421804204535e-03
9.350000000000001421e+00,-2.700524834409345765e-02,2.946304131195547765e-03
9.449999999999999289e+00,-2.468894101011962633e-02,2.546744208903769374e-03
9.550000000000000711e+00,-2.506821675635277982e-02,2.509366871676466104e-03
9.650000000000002132e+00,-2.674735803130432604e-02,1.684076851484748658e-03
9.750000000000000000e+00,-2.992576526205738968e-02,2.447020429621904296e-03
9.850000000000001421e+00,-2.456440109429831528e-02,2.009086554527852661e-03
9.949999999999999289e+00,-2.521353512621635901e-02,3.611946747329116553e-03
