r,gZZ_mean,gZZ_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,-2.578967438569372377e-03,9.649612566772560211e-04
9.499999999999999556e-01,-3.556269528536533553e+00,3.536465136199924003e-02
1.050000000000000044e+00,-1.763766193856023534e+01,5.099850988020546150e-02
1.150000000000000133e+00,-1.614725877866971615e+01,5.733984010922289765e-02
1.250000000000000000e+00,-1.161978414360280887e+01,4.015983553802301292e-02
1.350000000000000089e+00,-8.723056560005588267e+00,2.909221642621562243e-02
1.450000000000000178e+00,-6.722726435824521118e+00,3.162403900735351325e-02
1.550000000000000044e+00,-5.328650002312764755e+00,1.897995318005168616e-02
1.650000000000000133e+00,-4.318033049960900982e+00,1.733246630998063614e-02
1.750000000000000000e+00,-3.533622889233493769e+00,1.306022280801894496e-02
1.850000000000000089e+00,-2.884549968380277996e+00,1.814949515987299838e-02
1.950000000000000178e+00,-2.398439717869495613e+00,1.535753803544108974e-02
2.049999999999999822e+00,-1.996360287608942796e+00,1.478658352570580078e-02
2.150000000000000355e+00,-1.691093098263458661e+00,1.913086584579312341e-02
2.250000000000000000e+00,-1.404063558341165363e+00,1.566672631104160107e-02
2.350000000000000533e+00,-1.168953489290462278e+00,1.200271322107923817e-02
2.450000000000000178e+00,-1.017785418533596387e+00,9.625422484096538694e-03
2.549999999999999822e+00,-8.958477632009266278e-01,1.003750483212887540e-02
2.650000000000000355e+00,-7.671288585992007691e-01,1.023247832059194160e-02
2.750000000000000000e+00,-6.633005366955438964e-01,8.876663186419943632e-03
2.850000000000000533e+00,-5.782139181967742569e-01,8.361685341971012916e-03
2.950000000000000178e+00,-5.202620846456201820e-01,4.633668445478465389e-03
3.049999999999999822e+00,-4.601205941020760082e-01,5.823767154574410222e-03
3.150000000000000355e+00,-4.022911988991617060e-01,8.220494768849570880e-03
3.250000000000000000e+00,-3.482316499176391633e-01,5.734507738949057125e-03
3.350000000000000533e+00,-3.083731953266391490e-01,8.814694699639819692e-03
3.450000000000000178e+00,-2.782194550353307982e-01,6.611819453013261134e-03
3.549999999999999822e+00,-2.529388648247379301e-01,9.253111716637792139e-03
3.650000000000000355e+00,-2.157755662118259754e-01,7.581455894249010743e-03
3.750000000000000000e+00,-2.107754205725604901e-01,6.365875226193048672e-03
3.850000000000000533e+00,-1.675006585068067322e-01,6.006889417073293935e-03
3.950000000000000178e+00,-1.729479475261211652e-01,8.329291650911310047e-03
4.050000000000000711e+00,-1.494674879656647526e-01,7.959285360558921232e-03
4.150000000000000355e+00,-1.276537472444695953e-01,7.662158343739256319e-03
4.250000000000000000e+00,-1.177724339041977125e-01,7.483819942550471761e-03
4.349999999999999645e+00,-1.036267912628373866e-01,6.251120047739845698e-03
4.450000000000000178e+00,-8.870714681156521841e-02,4.058434502953852697e-03
4.550000000000000711e+00,-9.503268713067421214e-02,6.052468072780851742e-03
4.650000000000000355e+00,-7.570225562414337195e-02,6.265620345938067645e-03
4.750000000000000000e+00,-6.857999813764606434e-02,3.413305200919805257e-03
4.850000000000000533e+00,-5.775582412577830865e-02,5.185918676583037290e-03
4.950000000000000178e+00,-5.345889715327785396e-02,7.374997374667834407e-03
5.050000000000000711e+00,-4.499177403053957608e-02,6.103343042860566448e-03
5.150000000000000355e+00,-4.969696507278886788e-02,4.837898564423460425e-03
5.250000000000000000e+00,-4.072909725276618875e-02,4.631245470999194487e-03
5.350000000000000533e+00,-4.419344671711973593e-02,3.002696283184189650e-03
5.450000000000000178e+00,-3.719183034624366779e-02,4.724640789789475576e-03
5.550000000000000711e+00,-2.038453148375158827e-02,5.586762123357724534e-03
5.650000000000000355e+00,-3.101167278518108736e-02,4.644987068333645761e-03
5.750000000000000000e+00,-3.060253359150168911e-02,3.525535463494839945e-03
5.850000000000000533e+00,-1.625980317159845395e-02,4.953499433697000284e-03
5.950000000000000178e+00,-3.212071042930422088e-02,4.085855856139498921e-03
6.050000000000000711e+00,-1.922362939338360249e-02,4.095990907970236197e-03
6.150000000000000355e+00,-1.369621035681412025e-02,4.049555439248799481e-03
6.250000000000000000e+00,-1.866726569391687768e-02,1.730673056045327948e-03
6.350000000000000533e+00,-1.517405856062297234e-02,4.103146555714877117e-03
6.450000000000000178e+00,-1.290915675407127219e-02,2.611383304696095285e-03
6.550000000000000711e+00,-8.352580448604407168e-03,3.724634023717100870e-03
6.650000000000000355e+00,-9.588094357166232484e-03,4.790679278517288170e-03
6.750000000000000000e+00,-9.338865797345686018e-03,6.186249150065171662e-03
6.850000000000000533e+00,-2.536390750871175912e-03,2.155559367620242008e-03
6.950000000000000178e+00,-1.084437032053173731e-02,4.193054834794292599e-03
7.050000000000000711e+00,-2.000442310467187394e-03,2.810324008565687117e-03
7.150000000000000355e+00,-9.195296042942247353e-03,3.812435531676525591e-03
7.250000000000000000e+00,-1.454719826343402536e-02,3.106506034789781497e-03
7.350000000000000533e+00,-2.316997049593449900e-03,3.775795175195506299e-03
7.450000000000000178e+00,-5.938842686200596077e-03,2.752431418461842930e-03
7.550000000000000711e+00,-1.891524296538293817e-03,4.270426106211374674e-03
7.650000000000000355e+00,-3.174787209853757730e-03,4.134345809291634782e-03
7.750000000000000000e+00,-5.391686451595378848e-03,3.418268836918298467e-03
7.850000000000000533e+00,-4.228979282937394765e-03,4.975692597455084847e-03
7.950000000000000178e+00,-3.553618821482107306e-03,3.655036195704292577e-03
8.050000000000000711e+00,-2.941967618539553971e-03,2.735062639723158037e-03
8.150000000000000355e+00,-1.058778276607852311e-03,2.974389177659394166e-03
8.250000000000000000e+00,-6.827234987045493683e-03,3.440936306078056037e-03
8.350000000000001421e+00,1.351131360872703888e-03,2.423006403558121500e-03
8.449999999999999289e+00,2.246799418191614049e-04,2.782022145954256807e-03
8.550000000000000711e+00,-4.266614755068021299e-03,2.907012907547112598e-03
8.650000000000000355e+00,-3.789578206223387152e-04,2.781105381108397740e-03
8.750000000000000000e+00,-1.900457262627641784e-03,2.015751106799780479e-03
8.850000000000001421e+00,-6.087710974746985033e-03,2.897089243010761515e-03
8.949999999999999289e+00,2.421960682193580183e-03,2.993603193885489757e-03
9.050000000000000711e+00,3.127183010914480650e-03,3.050664697653295183e-03
9.150000000000000355e+00,-1.664402766355110820e-03,2.380349889196209205e-03
9.250000000000000000e+00,-3.084985183934163631e-03,2.891641424186351325e-03
9.350000000000001421e+00,-1.480868335322971198e-03,2.369952547871578656e-03
9.449999999999999289e+00,-1.190670308968866343e-03,2.557132057432501618e-03
9.550000000000000711e+00,-5.628880855350448624e-03,2.887655087224131386e-03
9.650000000000002132e+00,-2.261620681094234173e-03,2.557717155463749663e-03
9.750000000000000000e+00,5.690747253579430960e-05,2.437913383053676771e-03
9.850000000000001421e+00,7.113934641995722514e-05,2.525284202686106649e-03
9.949999999999999289e+00,-2.449502422207094909e-04,2.866742144641529471e-03
