timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,9.373810000000000198e-01,6.910916263419782969e-03
4.000000000000000222e-01,8.956087999999999827e-01,8.434261783938169776e-03
5.999999999999999778e-01,8.840873999999999677e-01,4.859487427702618989e-03
8.000000000000000444e-01,8.864228000000000662e-01,1.383143237846318901e-02
1.000000000000000000e+00,8.548151999999999973e-01,7.774340997152111125e-03
1.199999999999999956e+00,8.252159999999999496e-01,1.118033162746078640e-02
1.399999999999999911e+00,8.219130000000000047e-01,1.367896693102223747e-02
1.600000000000000089e+00,8.042042000000000357e-01,1.319669666772711226e-02
1.800000000000000044e+00,7.767682000000000198e-01,1.016556755621642223e-02
2.000000000000000000e+00,7.765248000000000150e-01,1.077326787191332236e-02
2.200000000000000178e+00,7.555129999999999901e-01,6.513207305160805503e-03
2.399999999999999911e+00,7.650040000000000173e-01,5.122447344775741401e-03
2.600000000000000089e+00,7.623696000000000916e-01,7.843164875227345151e-03
2.799999999999999822e+00,7.289329999999999421e-01,8.886896601176365665e-03
3.000000000000000000e+00,7.237603999999999704e-01,1.400615445652375439e-02
3.200000000000000178e+00,6.964839999999999920e-01,1.802499087101016792e-02
3.399999999999999911e+00,6.883209999999999607e-01,8.889867417459043977e-03
3.600000000000000089e+00,6.997379999999999711e-01,1.358070755888660802e-02
3.799999999999999822e+00,6.854017999999999500e-01,1.574798358330361386e-02
4.000000000000000000e+00,6.705713999999999286e-01,1.491286092136582565e-02
4.200000000000000178e+00,6.502892000000000117e-01,1.086853180241010262e-02
4.400000000000000355e+00,6.418838000000001154e-01,1.976149219163369705e-02
4.599999999999999645e+00,6.307653999999999206e-01,2.473755711787241005e-02
4.799999999999999822e+00,6.200930000000000053e-01,2.252078258853363463e-02
5.000000000000000000e+00,5.983026000000000177e-01,2.185296723239203015e-02
5.200000000000000178e+00,6.128055999999999504e-01,2.401754754465992500e-02
5.400000000000000355e+00,6.089474000000000276e-01,1.899346378520778630e-02
5.599999999999999645e+00,5.992695999999999579e-01,2.218047594079080795e-02
5.799999999999999822e+00,5.887705999999999218e-01,2.130190444913317160e-02
6.000000000000000000e+00,5.731547999999999643e-01,2.733369677595767766e-02
6.200000000000000178e+00,5.742470000000000629e-01,3.344711922124235515e-02
6.400000000000000355e+00,5.748857999999998913e-01,2.534107238733199208e-02
6.599999999999999645e+00,5.589631999999999934e-01,2.023562376206870447e-02
6.799999999999999822e+00,5.794050000000000589e-01,2.308911409950584193e-02
7.000000000000000000e+00,5.715749999999999442e-01,2.192587528013419107e-02
7.200000000000000178e+00,5.532747999999999555e-01,1.604345105767460145e-02
7.400000000000000355e+00,5.478785999999999934e-01,1.351510973170398991e-02
7.599999999999999645e+00,5.356351999999999780e-01,1.784730781210433492e-02
