timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,9.293312000000000239e-01,5.197599853778670821e-03
4.000000000000000222e-01,8.867190000000000349e-01,1.812558385266523466e-03
5.999999999999999778e-01,8.544107999999999148e-01,1.581556366368279702e-03
8.000000000000000444e-01,8.230245999999998840e-01,3.200978187991902583e-03
1.000000000000000000e+00,7.998079999999999634e-01,2.891982589850766294e-03
1.199999999999999956e+00,7.781544000000000239e-01,4.687349971999100508e-03
1.399999999999999911e+00,7.541249999999999343e-01,2.621986670446662358e-03
1.600000000000000089e+00,7.342913999999999275e-01,3.908833772367401385e-03
1.800000000000000044e+00,7.134996000000000116e-01,2.540095049402690732e-03
2.000000000000000000e+00,6.963144000000000000e-01,2.619250724921148334e-03
2.200000000000000178e+00,6.827364000000001321e-01,3.504263925562691676e-03
2.399999999999999911e+00,6.750781999999999616e-01,5.560965126666431863e-03
2.600000000000000089e+00,6.571291999999999689e-01,4.970766564625617688e-03
2.799999999999999822e+00,6.332723999999998465e-01,4.326309311641968712e-03
3.000000000000000000e+00,6.218508000000000369e-01,4.572384644799679446e-03
3.200000000000000178e+00,6.075142000000000042e-01,5.190799816983881869e-03
3.399999999999999911e+00,5.985570000000000057e-01,2.228838374579924717e-03
3.600000000000000089e+00,5.860806000000000626e-01,3.556099753943929055e-03
3.799999999999999822e+00,5.738635999999999182e-01,2.090196942874049130e-03
4.000000000000000000e+00,5.591755999999999949e-01,2.750933234377022241e-03
4.200000000000000178e+00,5.507933999999999886e-01,1.413685346885927780e-03
4.400000000000000355e+00,5.374069999999999681e-01,3.468583356357458642e-03
4.599999999999999645e+00,5.287423999999999458e-01,2.397467467975326373e-03
4.799999999999999822e+00,5.200675999999999632e-01,3.969840432561483681e-03
5.000000000000000000e+00,5.138901999999999637e-01,3.098714288216974835e-03
5.200000000000000178e+00,4.987393999999999994e-01,3.622838205054159169e-03
5.400000000000000355e+00,4.878023999999999694e-01,6.080189853943698472e-03
5.599999999999999645e+00,4.814129999999999798e-01,5.418929036258002090e-03
5.799999999999999822e+00,4.768834000000000128e-01,5.715960300771863109e-03
6.000000000000000000e+00,4.706020000000000758e-01,4.312313984393998517e-03
6.200000000000000178e+00,4.585321999999999454e-01,3.079085049166390645e-03
6.400000000000000355e+00,4.546648000000000356e-01,1.961434944116170406e-03
6.599999999999999645e+00,4.490908000000000122e-01,4.702573714467426884e-03
6.799999999999999822e+00,4.422437999999999647e-01,3.854182395787729681e-03
7.000000000000000000e+00,4.331231999999999860e-01,5.059513883763932553e-03
7.200000000000000178e+00,4.218495999999999913e-01,4.801971684631216666e-03
7.400000000000000355e+00,4.168433999999999751e-01,5.935470357098922463e-03
7.599999999999999645e+00,4.127924000000000038e-01,4.616791219017811129e-03
7.799999999999999822e+00,4.065199999999999925e-01,5.530782485327006594e-03
8.000000000000000000e+00,3.980441999999999592e-01,5.519594082901384605e-03
8.199999999999999289e+00,3.939913999999999916e-01,5.532493150470231200e-03
8.400000000000000355e+00,3.867802000000000184e-01,4.420751467793686273e-03
8.599999999999999645e+00,3.833803999999999546e-01,4.873131709691422113e-03
8.800000000000000711e+00,3.797409999999999952e-01,4.751561080318759088e-03
9.000000000000000000e+00,3.751883999999999775e-01,4.051484920371789360e-03
9.199999999999999289e+00,3.698111999999999511e-01,4.478696488935142266e-03
9.400000000000000355e+00,3.635380000000000278e-01,4.198063708425585697e-03
9.599999999999999645e+00,3.588276000000000243e-01,4.967863691769335704e-03
9.800000000000000711e+00,3.563775999999999611e-01,2.933431141172397356e-03
1.000000000000000000e+01,3.540954000000000046e-01,3.904012725389091783e-03
1.019999999999999929e+01,3.474110000000000253e-01,4.610135063097385404e-03
1.040000000000000036e+01,3.437207999999999930e-01,4.439104936808773057e-03
1.059999999999999964e+01,3.404039999999999844e-01,3.745420870876856913e-03
1.080000000000000071e+01,3.302062000000000053e-01,5.691116185775869918e-03
1.100000000000000000e+01,3.257733999999999908e-01,5.476060386810942260e-03
1.119999999999999929e+01,3.238290000000000335e-01,5.047911132339793182e-03
1.140000000000000036e+01,3.156751999999999891e-01,5.283181668275277638e-03
1.159999999999999964e+01,3.137929999999999886e-01,5.971849822291252011e-03
1.180000000000000071e+01,3.105478000000000405e-01,5.784802515211732131e-03
1.200000000000000000e+01,3.041500000000000314e-01,8.510129699364163761e-03
1.219999999999999929e+01,3.015153999999999890e-01,9.005853882891955153e-03
1.240000000000000036e+01,2.995504000000000500e-01,9.270247432512248795e-03
1.259999999999999964e+01,2.965243999999999658e-01,9.545998761784952810e-03
1.280000000000000071e+01,2.906704000000000510e-01,6.495569048205088007e-03
1.300000000000000000e+01,2.868304000000000409e-01,7.512335000517482084e-03
1.319999999999999929e+01,2.836184000000000482e-01,8.947380256812608942e-03
1.340000000000000036e+01,2.793269999999999920e-01,6.125106170508389479e-03
1.359999999999999964e+01,2.771335999999999800e-01,6.122364711449324731e-03
1.380000000000000071e+01,2.733576000000000339e-01,5.078128578521814984e-03
1.400000000000000000e+01,2.740886000000000156e-01,4.434721576378843066e-03
1.419999999999999929e+01,2.660397999999999930e-01,4.454973663221813499e-03
1.440000000000000036e+01,2.663300000000000112e-01,6.188644027571792161e-03
1.459999999999999964e+01,2.642742000000000147e-01,3.851263135647836015e-03
1.480000000000000071e+01,2.623005999999999949e-01,4.323309283407792900e-03
1.500000000000000000e+01,2.568962000000000190e-01,3.543853642576116469e-03
1.519999999999999929e+01,2.541789999999999883e-01,5.333273844459892124e-03
1.540000000000000036e+01,2.533931999999999851e-01,6.295004578235025711e-03
1.559999999999999964e+01,2.505844000000000404e-01,5.726009304917341163e-03
1.580000000000000071e+01,2.479982000000000020e-01,5.205462432867995898e-03
1.600000000000000000e+01,2.442795999999999856e-01,3.917180881705619247e-03
1.619999999999999929e+01,2.393584000000000267e-01,2.932415516259593517e-03
1.639999999999999858e+01,2.395820000000000172e-01,4.376603032032949821e-03
1.660000000000000142e+01,2.310639999999999916e-01,3.639741845241226993e-03
1.680000000000000071e+01,2.273618000000000028e-01,2.991565566722549814e-03
1.700000000000000000e+01,2.267944000000000071e-01,3.176132484642289321e-03
1.719999999999999929e+01,2.260452000000000017e-01,4.670410029108791605e-03
1.739999999999999858e+01,2.230492000000000030e-01,5.576200699400978011e-03
1.760000000000000142e+01,2.219812000000000174e-01,4.823206147367121131e-03
1.780000000000000071e+01,2.211891999999999747e-01,4.670858822529318048e-03
1.800000000000000000e+01,2.197300000000000364e-01,3.997944897068990942e-03
1.819999999999999929e+01,2.142976000000000047e-01,4.208840322464137140e-03
1.839999999999999858e+01,2.118237999999999788e-01,4.416493387292681067e-03
1.860000000000000142e+01,2.075942000000000065e-01,6.036607676501765454e-03
1.880000000000000071e+01,2.055939999999999990e-01,5.117115632854116539e-03
1.900000000000000000e+01,2.025528000000000051e-01,5.357263008290708527e-03
1.919999999999999929e+01,1.992360000000000242e-01,3.554869716318728289e-03
1.939999999999999858e+01,1.961335999999999913e-01,4.332962065377451814e-03
1.960000000000000142e+01,1.969274000000000024e-01,5.934504803267074552e-03
1.980000000000000071e+01,1.977519999999999833e-01,6.955263208534958122e-03
2.000000000000000000e+01,1.930931999999999926e-01,6.226375537983558014e-03
2.019999999999999929e+01,1.937906000000000073e-01,6.993363715695042129e-03
2.039999999999999858e+01,1.922847999999999780e-01,6.729216294636395680e-03
2.060000000000000142e+01,1.884432000000000051e-01,5.599125747828849996e-03
2.080000000000000071e+01,1.872285999999999950e-01,4.449346902636383896e-03
2.100000000000000000e+01,1.812299999999999744e-01,4.762230664300082933e-03
2.119999999999999929e+01,1.794237999999999666e-01,5.215180815657307137e-03
2.139999999999999858e+01,1.780606000000000133e-01,4.721902546643672212e-03
2.160000000000000142e+01,1.777580000000000271e-01,2.855505752051642251e-03
2.180000000000000071e+01,1.731282000000000099e-01,1.848524665780795339e-03
