r*,g_CA_avg,g_CA_err
0.02857142857142857,0.0,0.0
0.08571428571428572,0.0,0.0
0.14285714285714285,0.0,0.0
0.2,0.0,0.0
0.2571428571428571,0.0,0.0
0.3142857142857143,0.0,0.0
0.37142857142857144,0.0,0.0
0.42857142857142855,0.0,0.0
0.48571428571428565,0.0,0.0
0.5428571428571428,0.0,0.0
0.6,0.0,0.0
0.6571428571428571,0.0,0.0
0.7142857142857143,0.0,0.0
0.7714285714285714,0.0,0.0
0.8285714285714285,0.0,0.0
0.8857142857142857,0.004494238924016484,0.0002147145231237108
0.9428571428571428,0.3918645927571128,0.0016370707754019141
1.0,2.3176302002004503,0.006188745741677927
1.057142857142857,3.8362006895864376,0.005225492836241486
1.1142857142857143,3.6338169138483805,0.006951236180362313
1.1714285714285713,2.9208615548411676,0.005599316178001931
1.2285714285714286,2.394214161338227,0.0043470051393557285
1.2857142857142856,2.0035828551018438,0.0019176318590100113
1.342857142857143,1.7173665547021806,0.0021427776849998383
1.4,1.4983967567832508,0.00194875742491945
1.4571428571428573,1.3313326271264665,0.002727040174518849
1.5142857142857142,1.2039717841361353,0.002076073026411134
1.5714285714285712,1.1066084010468942,0.002293594753518526
1.6285714285714286,1.0331001217775497,0.002230059987239825
1.6857142857142855,0.9784868007150072,0.0019019962601530258
1.7428571428571429,0.938553155472397,0.001681745252372383
1.7999999999999998,0.9121271455586936,0.0018071369199025434
1.8571428571428572,0.9027287253170844,0.0018902909895753103
1.9142857142857141,0.8966010751079697,0.0014932798118620146
1.9714285714285715,0.9039933053298048,0.0012752279386854274
2.0285714285714285,0.9147272219593168,0.0021507148542490332
2.0857142857142854,0.9317437615437832,0.0009217005594577294
2.142857142857143,0.9391434798156224,0.0011968023601175964
2.2,0.9484055499440591,0.0008292422584424443
2.257142857142857,0.9573604190762781,0.0012702822452771577
2.314285714285714,0.9645851297770467,0.0011943438508549241
2.3714285714285714,0.967190192272275,0.0012969116300835643
2.4285714285714284,0.971603583785049,0.0010686288918038713
2.4857142857142858,0.9748554044879587,0.0012981858179176825
2.5428571428571427,0.9784112145694032,0.0012703603676875162
2.5999999999999996,0.9801281547077195,0.0010351376258485835
2.657142857142857,0.9831596852489051,0.0015058071409988433
2.7142857142857144,0.9831132499779072,0.0009703003172894545
2.7714285714285714,0.9902108088423445,0.0011804750804318479
2.8285714285714283,0.9933648335091387,0.0009533843756800312
2.8857142857142857,0.9952815335573686,0.0013853729786165528
2.942857142857143,1.0001098800377624,0.0012698930140377187
3.0,1.0026293721914818,0.0010625115685675088
3.057142857142857,1.0051792312098038,0.0004358184371724937
3.114285714285714,1.0056861131757047,0.0011908085928331168
3.1714285714285713,1.0082590077152724,0.0009562616796282498
3.2285714285714286,1.011151534628639,0.0008554673262393639
3.2857142857142856,1.0094951996983246,0.0006415229784240187
3.3428571428571425,1.0099581700971345,0.0009006617444050798
3.4,1.01031925439812,0.0008079235427429567
3.4571428571428573,1.0062979161853798,0.0009757740453375676
3.5142857142857142,1.0051027933210996,0.0008694747582034415
3.571428571428571,1.0045225968852463,0.0009622605597264745
3.6285714285714286,1.0027088533549904,0.0011063392783468762
3.6857142857142855,1.002586650999587,0.0009163906965290216
3.742857142857143,1.0018751510287702,0.0008999344733198004
3.8,0.9992460892105275,0.0006898160473280208
3.8571428571428568,1.000219545992033,0.0008418107209589269
3.914285714285714,0.9988108959212191,0.0004176101492122752
3.9714285714285715,0.9986720975951556,0.0007106953942676101
4.0285714285714285,0.9994808778320626,0.0007820661869721272
4.085714285714285,0.9978248331145849,0.0008236111797839085
4.142857142857142,0.99795114798467,0.000711176802387904
4.2,0.9979670951955834,0.000687984340073244
4.257142857142857,0.9980130796228485,0.0005600466218223666
4.314285714285714,0.997767316229854,0.0006200333192665305
4.371428571428571,0.9988285677788982,0.0006831503625928949
4.428571428571429,0.9987674137779929,0.0006525161030910118
4.485714285714286,1.0000168040530324,0.0007700293663182428
4.542857142857143,0.9986887788699207,0.0008813070691176744
4.6,1.000595597116741,0.000565909666222863
4.657142857142857,0.9994487190928634,0.0006619391002800286
4.714285714285714,0.999873825816348,0.0006595329876221444
4.771428571428571,0.9996497752214835,0.0007182858834147534
4.828571428571428,0.9998831312421741,0.00043271847901566065
4.885714285714285,0.9984483175438325,0.0005367379122904928
4.942857142857143,1.000315629435808,0.0006293094510479235
5.0,0.9991085464198404,0.0007173631755144694
5.057142857142857,0.9998363276448451,0.0006114517751227752
5.114285714285714,1.000556391616309,0.0007337307573202516
5.171428571428571,1.0001425924181233,0.0006478467296386754
5.228571428571429,0.9989116524719375,0.0004083407296356371
5.285714285714286,1.0003673314529489,0.0005840369019837442
5.3428571428571425,1.0001700359945254,0.0005590028560527927
5.4,0.9994412017045129,0.00048795745248738905
5.457142857142857,0.9992429399664726,0.0006181557877354216
5.514285714285714,0.9999054029572912,0.0003646291785945883
5.571428571428571,0.9991083337688723,0.0005452009446895262
5.628571428571428,0.9998609122160456,0.0005541591878662526
5.685714285714285,0.9991208871564436,0.000602807270753935
5.742857142857143,0.9995203152538986,0.0002955457628130247
5.8,1.0000449263826297,0.00048388493982868885
5.857142857142857,1.0002203696748677,0.0006787877163662412
5.914285714285715,0.9998451001321706,0.0005808265113575242
5.9714285714285715,0.9995379696443303,0.0004627464780896852
6.0285714285714285,1.0000022190427424,0.0005290109228192254
6.085714285714285,0.9983628350065109,0.0005356345603993088
