t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,1.866229635416666588e-01,4.421182102197116718e-04,1.879824843750000085e-01,4.142263002556737460e-04
8.000000000000000000e+00,1.378506848958333530e-01,2.172706402203743127e-04,1.385360468750000129e-01,2.364306083543529888e-04
1.200000000000000000e+01,1.218449600694444385e-01,1.458609913643478073e-04,1.223122864583333358e-01,1.659779578261442047e-04
1.600000000000000000e+01,1.139354166666666640e-01,1.060328243372282020e-04,1.142875260416666705e-01,1.162093215298813041e-04
2.000000000000000000e+01,1.092429479166666662e-01,8.138103892433401043e-05,1.095238645833333246e-01,9.554000000817741538e-05
2.400000000000000000e+01,1.061126302083333361e-01,7.186568554674907896e-05,1.063488715277778052e-01,8.003462941796399689e-05
2.800000000000000000e+01,1.039042336309523862e-01,5.838311278136057154e-05,1.041112946428571356e-01,6.911435293141884742e-05
3.200000000000000000e+01,1.022343815104166664e-01,4.854578733154730629e-05,1.024169466145833512e-01,6.345821215792833876e-05
3.600000000000000000e+01,1.009524074074074074e-01,4.585846372939554133e-05,1.011183217592592498e-01,5.623600169163672086e-05
4.000000000000000000e+01,9.992940104166667115e-02,3.873412288139060856e-05,1.000824687500000004e-01,5.103314296540672920e-05
4.400000000000000000e+01,9.909067708333332836e-02,3.650769304254537090e-05,9.923365530303032700e-02,4.501601740330981536e-05
4.800000000000000000e+01,9.837263888888887753e-02,3.420217321435559430e-05,9.850540364583332265e-02,4.564084362189748805e-05
5.200000000000000000e+01,9.780135016025640060e-02,3.492655145046233786e-05,9.792725961538462087e-02,4.292680823047985937e-05
5.600000000000000000e+01,9.728195312500000080e-02,3.014171706767092881e-05,9.740267485119047386e-02,4.407176217617241401e-05
6.000000000000000000e+01,9.684115972222222257e-02,2.852076763048883823e-05,9.695820833333333721e-02,4.261833755800575554e-05
6.400000000000000000e+01,9.644795898437499848e-02,2.456581948151786765e-05,9.656218098958332940e-02,4.068216790164484557e-05
6.800000000000000000e+01,9.610420955882352512e-02,2.459881672208400974e-05,9.621644914215685129e-02,3.817541633130014324e-05
7.200000000000000000e+01,9.579961805555554932e-02,2.187117182216476356e-05,9.591114872685184423e-02,3.721024081295284193e-05
7.600000000000000000e+01,9.552499725877193482e-02,2.217059650601954253e-05,9.563607456140350849e-02,3.546094770535541772e-05
8.000000000000000000e+01,9.528251822916665448e-02,1.960217892194890158e-05,9.539400781250000072e-02,3.485681519266154945e-05
8.400000000000000000e+01,9.506419642857141805e-02,2.362884517841489624e-05,9.517569444444443083e-02,3.350767796755236080e-05
8.800000000000000000e+01,9.485623579545453266e-02,1.983363601860107844e-05,9.496782196969696943e-02,3.172351998124350246e-05
9.200000000000000000e+01,9.467119338768115178e-02,1.959817467731598837e-05,9.478276268115939929e-02,2.956563187144748114e-05
9.600000000000000000e+01,9.449940755208331711e-02,2.024030997549741107e-05,9.460940104166666587e-02,3.065175002440593307e-05
1.000000000000000000e+02,9.434683958333332787e-02,2.229146215693937001e-05,9.445636458333334096e-02,2.930141398436515618e-05
1.040000000000000000e+02,9.420449118589743764e-02,2.056697078281373426e-05,9.431341546474358850e-02,2.842584227356179561e-05
1.080000000000000000e+02,9.406633680555555321e-02,2.090606688788228677e-05,9.417386959876543340e-02,2.795283666616110236e-05
