t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,1.036497478124999816e+03,1.773534883645872071e+02
8.000000000000000444e-01,7.280145890625000220e+02,8.828285521205680197e+01
1.199999999999999956e+00,6.454216562500000691e+02,5.830221191325396290e+01
1.600000000000000089e+00,6.091272187499999973e+02,4.353235760177590663e+01
2.000000000000000000e+00,5.880912187499999391e+02,3.474831931288917986e+01
2.399999999999999911e+00,5.741014843750001546e+02,2.919583563087991251e+01
2.799999999999999822e+00,5.643586473214286343e+02,2.526311519582454679e+01
3.200000000000000178e+00,5.571935507812498827e+02,2.235907553737684594e+01
3.600000000000000089e+00,5.514802604166667379e+02,2.001289272510292605e+01
4.000000000000000000e+00,5.469511687499999653e+02,1.804382808577016561e+01
4.400000000000000355e+00,5.432672301136362876e+02,1.645589384924216247e+01
4.799999999999999822e+00,5.400677421875000164e+02,1.530238890422918807e+01
5.200000000000000178e+00,5.369986009615383864e+02,1.436431432592247859e+01
5.599999999999999645e+00,5.346117857142858156e+02,1.371671100998418602e+01
6.000000000000000000e+00,5.326543187499999021e+02,1.313400025336281018e+01
6.400000000000000355e+00,5.308667226562498627e+02,1.258177369108400256e+01
6.799999999999999822e+00,5.290743033088235734e+02,1.208319023187659269e+01
7.200000000000000178e+00,5.273408229166666388e+02,1.162936701979024434e+01
7.599999999999999645e+00,5.260209621710527017e+02,1.131802490130187344e+01
8.000000000000000000e+00,5.249969531250000045e+02,1.106496380231463306e+01
8.400000000000000355e+00,5.240776339285713448e+02,1.089680342326185603e+01
8.800000000000000711e+00,5.234260227272726524e+02,1.080044184816554065e+01
9.199999999999999289e+00,5.228809646739130130e+02,1.064486745126657574e+01
9.599999999999999645e+00,5.222326953125000273e+02,1.041061030710089597e+01
1.000000000000000000e+01,5.218861124999999674e+02,1.027735042050144898e+01
1.040000000000000036e+01,5.216473557692307850e+02,1.014805878246668769e+01
1.080000000000000071e+01,5.214678472222220762e+02,1.005294053710340130e+01
1.119999999999999929e+01,5.213437165178572741e+02,9.976062193105303066e+00
1.159999999999999964e+01,5.214387931034482335e+02,9.917379819227443605e+00
1.200000000000000000e+01,5.216827500000000555e+02,9.890825587508739858e+00
1.240000000000000036e+01,5.217975604838709387e+02,9.875086167653474689e+00
1.280000000000000071e+01,5.220279785156249091e+02,9.983864571838251933e+00
1.319999999999999929e+01,5.222781250000000455e+02,1.005628687391261344e+01
1.359999999999999964e+01,5.224210753676470631e+02,1.014674090886329871e+01
1.400000000000000000e+01,5.225002767857142771e+02,1.022666481351509660e+01
1.440000000000000036e+01,5.226100260416666288e+02,1.034779029133167683e+01
1.480000000000000071e+01,5.228630574324322424e+02,1.046628323203369249e+01
1.519999999999999929e+01,5.230058634868421450e+02,1.055581102641904856e+01
1.559999999999999964e+01,5.232034615384616245e+02,1.063086804127781093e+01
1.600000000000000000e+01,5.235343124999999418e+02,1.071917155342464056e+01
1.639999999999999858e+01,5.237741844512195257e+02,1.081587388965951924e+01
1.680000000000000071e+01,5.239652678571427487e+02,1.092276724626170825e+01
1.719999999999999929e+01,5.241194912790697344e+02,1.106403596451710492e+01
1.760000000000000142e+01,5.241581249999999272e+02,1.119699290443168671e+01
1.800000000000000000e+01,5.242565833333334240e+02,1.137401758939393837e+01
1.839999999999999858e+01,5.244186480978262352e+02,1.158511036855994014e+01
1.880000000000000071e+01,5.244885438829786608e+02,1.176030299768592080e+01
1.919999999999999929e+01,5.245728320312500728e+02,1.196133296557067638e+01
1.960000000000000142e+01,5.246589413265305666e+02,1.212180855023308368e+01
2.000000000000000000e+01,5.247030750000000126e+02,1.226105672585081052e+01
2.039999999999999858e+01,5.247482169117646436e+02,1.241527979744053312e+01
2.080000000000000071e+01,5.248380829326922594e+02,1.252994374978040248e+01
2.119999999999999929e+01,5.248979540094339882e+02,1.261979718994814093e+01
2.160000000000000142e+01,5.249240972222221444e+02,1.273240540291813261e+01
2.200000000000000000e+01,5.249646136363635378e+02,1.284213469284863152e+01
2.239999999999999858e+01,5.250156361607143936e+02,1.290641611360685026e+01
2.280000000000000071e+01,5.250424177631578004e+02,1.297102735832529419e+01
2.319999999999999929e+01,5.251079418103448688e+02,1.304429218228170484e+01
2.360000000000000142e+01,5.251326483050847855e+02,1.312639955553285098e+01
2.400000000000000000e+01,5.252029687499999682e+02,1.320919367353218554e+01
2.439999999999999858e+01,5.252142110655738634e+02,1.328748775369035329e+01
2.480000000000000071e+01,5.252938306451612789e+02,1.334127061717449614e+01
2.519999999999999929e+01,5.253142113095238983e+02,1.339122295923975159e+01
2.560000000000000142e+01,5.253521777343748909e+02,1.343998326129523058e+01
