t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,1.292009766666666565e+03,1.543693927122040463e+02
8.000000000000000444e-01,9.170615249999997332e+02,7.792271626466364864e+01
1.199999999999999956e+00,8.160008888888889942e+02,5.273185410984003596e+01
1.600000000000000089e+00,7.689853333333333012e+02,3.987047035709687748e+01
2.000000000000000000e+00,7.411988666666666177e+02,3.225778958651540762e+01
2.399999999999999911e+00,7.221307222222222890e+02,2.724018342819384841e+01
2.799999999999999822e+00,7.080216190476191969e+02,2.401076687717897329e+01
3.200000000000000178e+00,6.971068541666666079e+02,2.155836699465710993e+01
3.600000000000000089e+00,6.880978888888887468e+02,1.957152103387297970e+01
4.000000000000000000e+00,6.815067666666667492e+02,1.811855568083126400e+01
4.400000000000000355e+00,6.761772121212120510e+02,1.704924371346129774e+01
4.799999999999999822e+00,6.718797638888888741e+02,1.624654972482680293e+01
5.200000000000000178e+00,6.682021410256409126e+02,1.558495383662008571e+01
5.599999999999999645e+00,6.646272738095240129e+02,1.520667902319082820e+01
6.000000000000000000e+00,6.613030222222221255e+02,1.492871993495227656e+01
6.400000000000000355e+00,6.580507604166666624e+02,1.474353805214195567e+01
6.799999999999999822e+00,6.551398725490196284e+02,1.462013349221341230e+01
7.200000000000000178e+00,6.523197685185184582e+02,1.442951610802289331e+01
7.599999999999999645e+00,6.497144210526316783e+02,1.427713895125799937e+01
8.000000000000000000e+00,6.475405749999999898e+02,1.418622719614758054e+01
8.400000000000000355e+00,6.456019761904760799e+02,1.411599274796235193e+01
8.800000000000000711e+00,6.441860151515149937e+02,1.417192776469013360e+01
9.199999999999999289e+00,6.429227318840580665e+02,1.420887998206830005e+01
9.599999999999999645e+00,6.417302152777778019e+02,1.415375463987502158e+01
1.000000000000000000e+01,6.409393133333331889e+02,1.408738168652121558e+01
1.040000000000000036e+01,6.402708974358973819e+02,1.404105399090682837e+01
1.080000000000000071e+01,6.396386543209875981e+02,1.391523552242345119e+01
1.119999999999999929e+01,6.389237857142859411e+02,1.377590162559277154e+01
1.159999999999999964e+01,6.381081609195402962e+02,1.370626295469135592e+01
1.200000000000000000e+01,6.375221111111111441e+02,1.365286673439741172e+01
1.240000000000000036e+01,6.370521505376343612e+02,1.363253075710209572e+01
1.280000000000000071e+01,6.365064062499999409e+02,1.360271278425612351e+01
1.319999999999999929e+01,6.358598484848486123e+02,1.360166774043838700e+01
1.359999999999999964e+01,6.351811274509802843e+02,1.363694168586842714e+01
1.400000000000000000e+01,6.344641428571427468e+02,1.364804686448458426e+01
1.440000000000000036e+01,6.338550925925926549e+02,1.363303013526725671e+01
1.480000000000000071e+01,6.333291441441440384e+02,1.362459324165991958e+01
1.519999999999999929e+01,6.328992105263159829e+02,1.364427398279317138e+01
1.559999999999999964e+01,6.324870512820513113e+02,1.363910096842402631e+01
1.600000000000000000e+01,6.320088749999999891e+02,1.360737070346849009e+01
