t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,1.303214316562499846e+02,2.923421097387825540e+01
8.000000000000000444e-01,8.874649957031249414e+01,1.477918339227041322e+01
1.199999999999999956e+00,7.794887265625000339e+01,9.948645929845062241e+00
1.600000000000000089e+00,7.347342363281248367e+01,7.524773354428598182e+00
2.000000000000000000e+00,7.099507453124999756e+01,6.062692316091421674e+00
2.399999999999999911e+00,6.944134570312500898e+01,5.085421013925901512e+00
2.799999999999999822e+00,6.835719341517858538e+01,4.426624899375896760e+00
3.200000000000000178e+00,6.744517968749998715e+01,3.930105762576852957e+00
3.600000000000000089e+00,6.678258203125000136e+01,3.530986762362475773e+00
4.000000000000000000e+00,6.625564523437500952e+01,3.196024168754967754e+00
4.400000000000000355e+00,6.580191498579544884e+01,2.914892034345090366e+00
4.799999999999999822e+00,6.544265488281250498e+01,2.683523255301083488e+00
5.200000000000000178e+00,6.516743509615382379e+01,2.485027006862711385e+00
5.599999999999999645e+00,6.498261093750001294e+01,2.325271506721556580e+00
6.000000000000000000e+00,6.479888625000000957e+01,2.189405110282974132e+00
6.400000000000000355e+00,6.462513999023437350e+01,2.066706532428384868e+00
6.799999999999999822e+00,6.452306773897059600e+01,1.963797665659626102e+00
7.200000000000000178e+00,6.439160026041666640e+01,1.858576231048801430e+00
7.599999999999999645e+00,6.426665131578947410e+01,1.759168825672292824e+00
8.000000000000000000e+00,6.416530664062500477e+01,1.669974126317268048e+00
8.400000000000000355e+00,6.406554352678571718e+01,1.584301407359460789e+00
8.800000000000000711e+00,6.399829794034089758e+01,1.512476292803572875e+00
9.199999999999999289e+00,6.393202887228262910e+01,1.452962694272729616e+00
9.599999999999999645e+00,6.387960156249999955e+01,1.394294571088086965e+00
1.000000000000000000e+01,6.381612656250000271e+01,1.348764060421998368e+00
1.040000000000000036e+01,6.376013671874999034e+01,1.315220587492302862e+00
1.080000000000000071e+01,6.372361979166665691e+01,1.291422444139932679e+00
1.119999999999999929e+01,6.368336635044644112e+01,1.277034474218214477e+00
1.159999999999999964e+01,6.365555010775862144e+01,1.275405627514085483e+00
1.200000000000000000e+01,6.360992265624999931e+01,1.272510386916208880e+00
1.240000000000000036e+01,6.353845917338709626e+01,1.264556178710148915e+00
1.280000000000000071e+01,6.347267211914059715e+01,1.263853666533453435e+00
1.319999999999999929e+01,6.341473508522726377e+01,1.266943708859268769e+00
1.359999999999999964e+01,6.336120220588234986e+01,1.274115593489953291e+00
1.400000000000000000e+01,6.330689866071428185e+01,1.277615057513001195e+00
1.440000000000000036e+01,6.326153710937499852e+01,1.275972348174428506e+00
1.480000000000000071e+01,6.321388999155404775e+01,1.281060067503753785e+00
1.519999999999999929e+01,6.317619078947369360e+01,1.292307607553448534e+00
1.559999999999999964e+01,6.314941045673077724e+01,1.310971526628912587e+00
1.600000000000000000e+01,6.313588124999999707e+01,1.328580306278136280e+00
1.639999999999999858e+01,6.311937061737805976e+01,1.346121089705636154e+00
1.680000000000000071e+01,6.310047823660713817e+01,1.364742156365203130e+00
1.719999999999999929e+01,6.308302925145350315e+01,1.380682553829229775e+00
1.760000000000000142e+01,6.306838742897726746e+01,1.393115537106102808e+00
1.800000000000000000e+01,6.305299791666666209e+01,1.405293328142428466e+00
1.839999999999999858e+01,6.304157048233695093e+01,1.417676693059005011e+00
1.880000000000000071e+01,6.304082662898936462e+01,1.424348947696279843e+00
1.919999999999999929e+01,6.303759960937501461e+01,1.430247500893686574e+00
1.960000000000000142e+01,6.303019515306122145e+01,1.434465636110932252e+00
2.000000000000000000e+01,6.302648953125000020e+01,1.436675221447463180e+00
2.039999999999999858e+01,6.302301654411765952e+01,1.438144592486341633e+00
2.080000000000000071e+01,6.301877749399038464e+01,1.439949712004915616e+00
2.119999999999999929e+01,6.301381751179245327e+01,1.444426249934655182e+00
2.160000000000000142e+01,6.302968402777774770e+01,1.450224001157368381e+00
2.200000000000000000e+01,6.303826661931817910e+01,1.459390270009637725e+00
