A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
2.256665897558584,0.010610879798648658,6.5104893998532445,0.0015295715682678787,-1.1940737887817248,0.004259824824569418,1.15903619130731,0.0025402308658853978,0.0015454816207132892,1.64365
2.268649980896183,0.011159064131208003,6.507133619928093,0.0018933173589831616,-1.1853678979195685,0.005695367721135482,1.1571208968093576,0.002444787847911068,0.0018129145949775816,1.34854
2.263653958494358,0.011109825913374014,6.5064439347543725,0.0015688010284900906,-1.1829729193699428,0.005096166429709904,1.1572951134203637,0.002498851031637317,0.002129400112174961,1.1735
2.2501463422599306,0.013142578240065938,6.510097732223178,0.0019811854582282833,-1.192728697091291,0.005139478931648746,1.161344506049336,0.0027120493864219108,0.003553896354992545,0.76312
2.254733502577886,0.012411645835866658,6.508095865139515,0.002114105155676146,-1.1850787279982093,0.005618133748132184,1.1611102449810924,0.002329064587958854,0.003760194685112777,0.6194
2.2422078085814214,0.012469600240913571,6.5096798886339275,0.0014786711377325656,-1.18909912783344,0.003770576763111054,1.1642083496411817,0.002893151813999131,0.00513516473908259,0.5634
2.2604361044651857,0.009312733134299398,6.511267629202171,0.0018385079255479769,-1.193217562251673,0.005351238960052769,1.1608305385345614,0.0019630113161605172,0.004101141368767402,0.47865
2.27734736293372,0.010876300408256935,6.512724984677473,0.0015060869216818168,-4.334364769127066,0.005630507380199688,1.1587380669284677,0.0023132801296358294,0.005379095755460596,0.43005
2.27267145835217,0.017489549943646987,6.51014487274348,0.002825212570357575,-1.183595573545152,0.008149022500867438,1.1604217135911974,0.003642076543877516,0.009707027035920886,0.3752
2.31117991864544,0.021869441827916457,6.513402582620344,0.0021406694992602824,-1.1916358628164114,0.006311918304744723,1.1533704300121517,0.004367773335571018,0.012678219313143358,0.34451
2.271893901697389,0.009007544021084,6.5196799110862855,0.001980428968156724,1.9340456864391773,0.006061309413718712,1.162500432524751,0.0019634066374258565,0.006712501324532843,0.2925
