t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,1.812214791666666436e-01,1.035675220908605218e-03,1.811520791666667018e-01,7.328155539618882389e-04
8.000000000000000000e+00,1.337529604166666775e-01,5.166208510007633172e-04,1.337114166666666937e-01,3.731013033503493203e-04
1.200000000000000000e+01,1.179194180555555443e-01,3.393456798011943516e-04,1.178838472222221989e-01,2.388795160018838276e-04
1.600000000000000000e+01,1.101153645833333333e-01,2.622601712742991592e-04,1.100862604166666509e-01,1.873605354845066121e-04
2.000000000000000000e+01,1.054531166666666520e-01,2.066530327790757336e-04,1.054305416666666828e-01,1.316343245850050804e-04
2.400000000000000000e+01,1.023340138888888806e-01,1.713246250348942181e-04,1.023194930555555437e-01,1.138986836395240997e-04
2.800000000000000000e+01,1.001099345238095212e-01,1.489255337351274395e-04,1.001117678571428610e-01,9.571426969402272822e-05
3.200000000000000000e+01,9.842976562499998472e-02,1.423371198979182025e-04,9.844798437500000554e-02,8.990379235305404179e-05
3.600000000000000000e+01,9.713156481481481641e-02,1.226982553407508726e-04,9.716605092592592308e-02,7.423927214587651825e-05
4.000000000000000000e+01,9.607386666666666020e-02,1.088310567440970263e-04,9.612449166666667266e-02,6.347601793902153840e-05
4.400000000000000000e+01,9.523727651515151438e-02,1.013236408177512583e-04,9.529626893939394106e-02,5.849913585549526660e-05
4.800000000000000000e+01,9.452004166666666540e-02,9.710723314501829625e-05,9.458878125000000359e-02,5.864347563083392012e-05
5.200000000000000000e+01,9.390377243589742573e-02,9.276178459716700954e-05,9.398052884615384905e-02,5.912896541273017324e-05
5.600000000000000000e+01,9.340167261904760987e-02,8.430150324419847456e-05,9.348278869047618733e-02,5.635329532762190278e-05
6.000000000000000000e+01,9.294614722222223346e-02,7.708998325781393453e-05,9.303170277777779440e-02,5.314400149167669394e-05
6.400000000000000000e+01,9.256437760416666438e-02,7.589067659619703110e-05,9.265436458333334291e-02,5.373768181662186256e-05
6.800000000000000000e+01,9.221805147058823038e-02,7.234576429033808909e-05,9.231140931372548708e-02,5.173149394051787823e-05
7.200000000000000000e+01,9.190941666666667398e-02,7.153107860589915051e-05,9.200680555555555695e-02,5.221458245528900869e-05
7.600000000000000000e+01,9.163650438596490644e-02,6.559674101814258560e-05,9.173721929824560362e-02,5.073897840249412864e-05
8.000000000000000000e+01,9.138586250000002575e-02,6.344712861003117129e-05,9.149091458333333260e-02,5.108605103960997583e-05
8.400000000000000000e+01,9.116071626984127707e-02,6.054654891185408671e-05,9.127035119047617606e-02,4.828953355465191494e-05
8.800000000000000000e+01,9.095385606060604755e-02,5.962442576872542852e-05,9.106801704545455789e-02,5.056528952134813369e-05
9.200000000000000000e+01,9.077871376811594284e-02,5.756806167039202077e-05,9.089744021739130930e-02,5.113151622835293401e-05
9.600000000000000000e+01,9.060290625000000375e-02,5.578701615807517592e-05,9.072632291666668514e-02,4.946518380502546174e-05
1.000000000000000000e+02,9.044077166666666945e-02,5.463630429688815318e-05,9.056608666666667029e-02,4.908194173968963476e-05
1.040000000000000000e+02,9.029976602564103449e-02,5.263156338943993649e-05,9.042484935897435183e-02,5.209002122303358885e-05
1.080000000000000000e+02,9.017370216049382103e-02,4.886189130703701833e-05,9.029943518518517009e-02,4.964894431671355260e-05
1.120000000000000000e+02,9.004566369047620200e-02,4.841879374075221885e-05,9.017172172619047910e-02,5.030435269500435787e-05
1.160000000000000000e+02,8.993310775862069228e-02,4.770343163432614822e-05,9.005958908045978706e-02,5.175426211437169049e-05
1.200000000000000000e+02,8.982098194444444739e-02,4.454759081517864646e-05,8.994855138888888102e-02,5.142295601069814650e-05
1.240000000000000000e+02,8.972213306451612413e-02,4.313879765307501924e-05,8.984964784946238014e-02,5.143636732328813301e-05
1.280000000000000000e+02,8.962781640624999102e-02,3.974481023934644554e-05,8.975505598958333220e-02,5.170104365675153181e-05
1.320000000000000000e+02,8.953512499999999319e-02,3.822262418959408280e-05,8.966220202020203089e-02,5.297216323502657026e-05
1.360000000000000000e+02,8.945327696078431146e-02,3.815106932062533836e-05,8.958035539215686294e-02,5.327078786699830263e-05
1.400000000000000000e+02,8.937171666666667014e-02,3.765578227878739996e-05,8.949915833333334236e-02,5.448546126211655324e-05
1.440000000000000000e+02,8.929743749999999314e-02,3.816547825270158575e-05,8.942411574074074498e-02,5.388071190220259250e-05
1.480000000000000000e+02,8.922938400900901068e-02,3.707448016030576675e-05,8.935664189189188034e-02,5.428052690261895679e-05
1.520000000000000000e+02,8.916461732456140710e-02,3.651601237203280163e-05,8.929237500000000716e-02,5.447598968708130016e-05
1.560000000000000000e+02,8.910112927350428980e-02,3.638089983402531286e-05,8.922942628205128568e-02,5.320115597311850930e-05
1.600000000000000000e+02,8.904199583333334556e-02,3.621021364534426175e-05,8.917141458333333048e-02,5.410669866007252431e-05
1.640000000000000000e+02,8.898497764227641937e-02,3.655819702207003657e-05,8.911572357723576698e-02,5.551005223058349430e-05
1.680000000000000000e+02,8.892898412698412025e-02,3.451464366760908950e-05,8.906047420634921608e-02,5.565536373764141487e-05
1.720000000000000000e+02,8.887538275193798687e-02,3.408985317454305664e-05,8.900669476744185737e-02,5.540924708386561293e-05
1.760000000000000000e+02,8.882553124999999217e-02,3.456045591958287682e-05,8.895753409090909058e-02,5.537751068563946259e-05
1.800000000000000000e+02,8.877924166666667505e-02,3.453277049325954059e-05,8.891074907407406358e-02,5.662953533545718649e-05
1.840000000000000000e+02,8.873016485507245754e-02,3.418758542993607203e-05,8.886120380434782418e-02,5.754420214132082264e-05
1.880000000000000000e+02,8.868958599290779898e-02,3.375302253188306394e-05,8.881960904255319089e-02,5.735123411648918902e-05
1.920000000000000000e+02,8.865157986111112109e-02,3.345722499368614577e-05,8.878141493055555222e-02,5.798497831064787766e-05
1.960000000000000000e+02,8.861255102040815901e-02,3.370308513496170824e-05,8.873988095238095897e-02,5.907199353627355420e-05
2.000000000000000000e+02,8.857352500000000017e-02,3.286710063288727265e-05,8.869982499999998216e-02,5.925559624818822741e-05
2.040000000000000000e+02,8.853694444444444589e-02,3.231701799193048482e-05,8.866191993464052346e-02,5.971060566577111276e-05
2.080000000000000000e+02,8.850249198717949350e-02,3.288716484917043219e-05,8.862632211538461202e-02,6.024002513755031824e-05
2.120000000000000000e+02,8.846680031446541026e-02,3.290840405931439269e-05,8.858937893081761383e-02,6.006608572862290785e-05
2.160000000000000000e+02,8.843708333333331895e-02,3.421917878151008928e-05,8.855824074074072905e-02,6.067583823386944573e-05
2.200000000000000000e+02,8.840839393939395330e-02,3.539075565970054222e-05,8.852765909090908047e-02,6.163816510789038095e-05
2.240000000000000000e+02,8.837738095238095726e-02,3.577233281535131690e-05,8.849549851190477434e-02,6.233652311075842611e-05
2.280000000000000000e+02,8.835084795321637707e-02,3.501824533138829071e-05,8.846820175438595280e-02,6.231553435236207019e-05
2.320000000000000000e+02,8.832255028735631897e-02,3.484691649101525235e-05,8.843900862068963808e-02,6.197663406702428582e-05
2.360000000000000000e+02,8.829557203389828968e-02,3.592881997915207498e-05,8.841110875706215122e-02,6.376096219236073945e-05
2.400000000000000000e+02,8.826978472222221650e-02,3.666343462478598787e-05,8.838536805555555209e-02,6.392306859635195110e-05
2.440000000000000000e+02,8.824306693989071582e-02,3.692573118571194251e-05,8.835918715846993732e-02,6.357522762074987207e-05
2.480000000000000000e+02,8.821519489247311996e-02,3.709298286828961467e-05,8.833196236559140435e-02,6.332740862498131677e-05
2.520000000000000000e+02,8.819291666666667640e-02,3.808836147690904578e-05,8.831064153439152631e-02,6.425766581608403439e-05
2.560000000000000000e+02,8.816641927083333774e-02,3.775524764069816333e-05,8.828545572916668416e-02,6.452502186207444363e-05
2.600000000000000000e+02,8.814644230769230759e-02,3.897572400003124454e-05,8.826608974358973736e-02,6.462076513459511483e-05
2.640000000000000000e+02,8.812613005050505544e-02,4.004252244948878239e-05,8.824658459595960402e-02,6.646926205541088973e-05
2.680000000000000000e+02,8.810371890547262497e-02,3.977085301431625993e-05,8.822521144278605565e-02,6.658472064038471218e-05
2.720000000000000000e+02,8.808075367647058562e-02,4.106092074640358308e-05,8.820341299019605896e-02,6.761764056963577324e-05
2.760000000000000000e+02,8.805892512077295731e-02,4.169925658815904688e-05,8.818266304347825713e-02,6.802797773517055442e-05
2.800000000000000000e+02,8.803836309523808967e-02,4.197368018413249400e-05,8.816269047619047783e-02,6.850932919829877908e-05
2.840000000000000000e+02,8.802125000000000921e-02,4.285186589785627229e-05,8.814616197183097746e-02,6.904750959565039107e-05
2.880000000000000000e+02,8.800332754629630605e-02,4.333965166761751198e-05,8.812936342592593564e-02,7.015825125082388568e-05
2.920000000000000000e+02,8.798363584474884480e-02,4.372987800213466806e-05,8.810995433789955977e-02,7.054358584666975201e-05
2.960000000000000000e+02,8.796565878378379000e-02,4.480192417950521551e-05,8.809306869369368242e-02,7.054166646292299035e-05
3.000000000000000000e+02,8.794903888888890020e-02,4.466371070772935783e-05,8.807745555555555883e-02,7.098432070540771580e-05
3.040000000000000000e+02,8.793107456140350497e-02,4.534691290229172058e-05,8.806064144736842902e-02,7.143028799658396354e-05
3.080000000000000000e+02,8.791615800865799912e-02,4.580628270298865159e-05,8.804618506493505636e-02,7.242818074669374025e-05
3.120000000000000000e+02,8.790063568376069170e-02,4.616523433708881913e-05,8.803105235042735233e-02,7.293253536856829692e-05
3.160000000000000000e+02,8.788287974683542392e-02,4.610277439117820990e-05,8.801378164556961092e-02,7.423621875486700265e-05
3.200000000000000000e+02,8.786799999999998778e-02,4.667431784582855568e-05,8.799896354166666934e-02,7.365353306654039340e-05
3.240000000000000000e+02,8.785549382716049960e-02,4.754463331620774222e-05,8.798605967078187984e-02,7.454571011114826729e-05
3.280000000000000000e+02,8.784201219512195735e-02,4.744346578496720938e-05,8.797257113821138619e-02,7.547058462222261540e-05
3.320000000000000000e+02,8.782812751004015484e-02,4.804407574863378159e-05,8.795867469879517508e-02,7.554459171642946948e-05
3.360000000000000000e+02,8.781425099206349727e-02,4.893658700731208250e-05,8.794469742063490414e-02,7.647986957936802319e-05
