r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,4.863256279276938942e-05,3.548740842799005050e-06
9.499999999999999556e-01,1.500280447025582053e-01,1.796197742910154754e-04
1.050000000000000044e+00,1.028593556242686224e+00,5.011065036293220259e-04
1.150000000000000133e+00,1.291186040384493028e+00,4.962709179073107515e-04
1.250000000000000000e+00,1.230542889323603228e+00,2.386226941750617457e-04
1.350000000000000089e+00,1.179294025194774775e+00,5.708093439563674326e-04
1.450000000000000178e+00,1.136018657527964271e+00,2.864346917389864740e-04
1.550000000000000044e+00,1.100545540401763223e+00,2.870778717799116631e-04
1.650000000000000133e+00,1.071565664086457037e+00,3.259706033042948387e-04
1.750000000000000000e+00,1.050943141272216774e+00,3.183111092585618287e-04
1.850000000000000089e+00,1.037350285507598668e+00,4.028238655457581831e-04
1.950000000000000178e+00,1.029138108263617735e+00,3.312087988006845517e-04
2.049999999999999822e+00,1.026343330341008109e+00,2.097058965165369507e-04
2.150000000000000355e+00,1.026620793733094672e+00,2.816548247556776500e-04
2.250000000000000000e+00,1.025202643450294548e+00,3.462608509158973495e-04
2.350000000000000533e+00,1.023766878168509198e+00,2.601951863360886606e-04
2.450000000000000178e+00,1.022146259998784945e+00,2.483283114384057431e-04
2.549999999999999822e+00,1.020070059127891948e+00,2.598107695626186752e-04
2.650000000000000355e+00,1.018124747509209449e+00,2.521222845349789347e-04
2.750000000000000000e+00,1.016405447126276673e+00,1.505644853954904070e-04
2.850000000000000533e+00,1.015032153300702067e+00,1.612238150778661199e-04
2.950000000000000178e+00,1.013177092622508768e+00,1.744703025816726370e-04
3.049999999999999822e+00,1.011598114566607975e+00,1.746705555581121617e-04
3.150000000000000355e+00,1.010685780499198216e+00,1.880859752508478244e-04
3.250000000000000000e+00,1.009402414766638278e+00,1.541603461474491655e-04
3.350000000000000533e+00,1.008563027852440230e+00,1.833040181984500901e-04
3.450000000000000178e+00,1.008025640961059288e+00,1.682940702342083808e-04
3.549999999999999822e+00,1.007363674467017134e+00,2.171193272076502902e-04
3.650000000000000355e+00,1.006645147686141328e+00,1.672836434532424339e-04
3.750000000000000000e+00,1.006218208437111850e+00,1.949282675982704752e-04
3.850000000000000533e+00,1.005559196585740001e+00,1.574698762638762444e-04
3.950000000000000178e+00,1.005030761045691445e+00,1.484211852043841714e-04
4.050000000000000711e+00,1.004504426277816442e+00,1.377425946423160700e-04
4.150000000000000355e+00,1.004269927130062356e+00,1.302899665719892347e-04
4.250000000000000000e+00,1.003793744629129181e+00,1.854775801367450122e-04
4.349999999999999645e+00,1.003469002492702655e+00,2.149294174871329329e-04
4.450000000000000178e+00,1.003227565086966422e+00,7.549876117546480919e-05
4.550000000000000711e+00,1.002992034921188047e+00,1.336433246540456388e-04
4.650000000000000355e+00,1.002504701304958168e+00,1.981970291532863658e-04
4.750000000000000000e+00,1.002182909482862483e+00,1.629666622936432247e-04
4.850000000000000533e+00,1.002031346007459023e+00,9.908707612752269711e-05
4.950000000000000178e+00,1.002062845935073110e+00,9.144886389541631285e-05
5.050000000000000711e+00,1.001772427666830945e+00,1.290713840766783099e-04
5.150000000000000355e+00,1.001776295917569337e+00,1.014495737467165836e-04
5.250000000000000000e+00,1.001471750635039681e+00,1.094017308815775955e-04
5.350000000000000533e+00,1.001421712753411741e+00,1.535185547153310182e-04
5.450000000000000178e+00,1.000983262983979660e+00,1.059105913246738043e-04
5.550000000000000711e+00,1.001145290963696199e+00,9.903500078177976818e-05
5.650000000000000355e+00,1.000981919628216366e+00,7.345745539557804347e-05
5.750000000000000000e+00,1.000852453515393981e+00,9.596813387568504678e-05
5.850000000000000533e+00,1.000732294222106855e+00,1.223960201164155440e-04
5.950000000000000178e+00,1.000709296148865945e+00,8.970948154405683137e-05
6.050000000000000711e+00,1.000654811466812566e+00,7.066440973306006162e-05
6.150000000000000355e+00,1.000617678057048376e+00,1.142876936432593251e-04
6.250000000000000000e+00,1.000428597284081400e+00,9.507562909089905027e-05
6.350000000000000533e+00,1.000489298075504241e+00,4.656925058553657465e-05
6.450000000000000178e+00,1.000354495175478142e+00,8.504998071473569030e-05
6.550000000000000711e+00,1.000357513032516632e+00,7.434125456679540353e-05
6.650000000000000355e+00,1.000387221001776128e+00,5.530985704459900144e-05
6.750000000000000000e+00,1.000243533730179823e+00,9.996721050484451280e-05
6.850000000000000533e+00,1.000349525403376294e+00,7.831794644738940291e-05
6.950000000000000178e+00,1.000181255395751201e+00,7.717643645765625215e-05
7.050000000000000711e+00,1.000158242803013575e+00,8.929497876270735930e-05
7.150000000000000355e+00,1.000224940481619473e+00,6.905200191740484936e-05
7.250000000000000000e+00,1.000132081338218848e+00,8.459403046898921266e-05
7.350000000000000533e+00,1.000019583282326874e+00,7.391186830629920804e-05
7.450000000000000178e+00,1.000120000855362123e+00,4.984432040555787879e-05
7.550000000000000711e+00,9.999742181360058435e-01,5.885606878263420418e-05
7.650000000000000355e+00,9.999973877861771943e-01,4.566506913475058821e-05
7.750000000000000000e+00,1.000172403114637731e+00,5.213757006076215068e-05
7.850000000000000533e+00,9.999312976284796539e-01,7.328197180485257814e-05
7.950000000000000178e+00,1.000004770690507749e+00,7.841445759740481791e-05
8.050000000000000711e+00,9.999085638387793518e-01,9.616421701272422019e-05
8.150000000000000355e+00,1.000028675007686996e+00,7.666385762772417610e-05
8.250000000000000000e+00,9.998723585481416043e-01,5.076712114707627473e-05
8.350000000000001421e+00,9.998365034227271186e-01,5.033317087154305083e-05
8.449999999999999289e+00,9.999875920473393354e-01,8.366685818605076853e-05
8.550000000000000711e+00,9.999437969335082110e-01,7.141476622624063643e-05
8.650000000000000355e+00,1.000027048123953044e+00,7.393393264668160275e-05
8.750000000000000000e+00,9.999446410617197634e-01,5.815217151270080575e-05
8.850000000000001421e+00,9.999765570326204500e-01,5.285121849071623467e-05
8.949999999999999289e+00,9.999690531947793559e-01,6.854073880211855412e-05
9.050000000000000711e+00,9.998775840528084657e-01,6.399906589888932696e-05
9.150000000000000355e+00,9.998435170891969426e-01,6.719421078882585466e-05
9.250000000000000000e+00,9.998044133226521302e-01,6.560169221542026233e-05
9.350000000000001421e+00,9.999020236923467086e-01,6.852328557515603269e-05
9.449999999999999289e+00,9.999445391739124611e-01,6.121069482503517316e-05
9.550000000000000711e+00,9.999403013256348283e-01,5.680283522622440768e-05
9.650000000000002132e+00,9.997863299716490681e-01,9.169194935485587734e-05
9.750000000000000000e+00,9.997909195505216839e-01,6.070066731802168742e-05
9.850000000000001421e+00,9.998191671407790082e-01,4.039995167175300974e-05
9.949999999999999289e+00,9.997752168300276798e-01,3.780730907986776419e-05
