r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,3.580346925635685137e-05,1.455692284104462558e-05
9.499999999999999556e-01,1.336353260123104847e-01,6.699141939678595389e-04
1.050000000000000044e+00,9.283856884986276814e-01,2.300063002416884161e-03
1.150000000000000133e+00,1.192555121009658992e+00,2.085892533079997460e-03
1.250000000000000000e+00,1.166799183255405881e+00,1.434088463694213264e-03
1.350000000000000089e+00,1.140495949634864115e+00,1.761893020200638090e-03
1.450000000000000178e+00,1.115750832004048787e+00,1.294761002148701315e-03
1.550000000000000044e+00,1.099102496916520399e+00,1.107310266381957096e-03
1.650000000000000133e+00,1.083268407304370573e+00,1.201457345107165677e-03
1.750000000000000000e+00,1.070920685659798810e+00,6.630128575484136146e-04
1.850000000000000089e+00,1.060101121232743804e+00,1.262830613287933184e-03
1.950000000000000178e+00,1.054087271159149575e+00,7.786377150579032892e-04
2.049999999999999822e+00,1.048484154271644986e+00,6.780226592724983769e-04
2.150000000000000355e+00,1.044699878397618908e+00,1.317166459197382416e-03
2.250000000000000000e+00,1.039285569180423696e+00,1.055431533651264358e-03
2.350000000000000533e+00,1.038091772869854434e+00,6.680583454044720796e-04
2.450000000000000178e+00,1.034525042148303653e+00,1.004815578565458395e-03
2.549999999999999822e+00,1.033139036431824920e+00,5.031377302271775173e-04
2.650000000000000355e+00,1.030179100362785816e+00,6.464579017407339704e-04
2.750000000000000000e+00,1.027223103411096350e+00,6.336196376323929369e-04
2.850000000000000533e+00,1.025503564086814645e+00,7.156737247526313937e-04
2.950000000000000178e+00,1.022828477209587694e+00,6.798503109778960673e-04
3.049999999999999822e+00,1.022303590148593955e+00,5.114574891460591530e-04
3.150000000000000355e+00,1.021518715402700561e+00,4.850891745024326490e-04
3.250000000000000000e+00,1.019317166151697540e+00,3.715493418442786223e-04
3.350000000000000533e+00,1.016622240501263708e+00,3.798253962416220635e-04
3.450000000000000178e+00,1.016719137412393170e+00,4.543824817285692266e-04
3.549999999999999822e+00,1.016052696260032917e+00,6.316547181535307233e-04
3.650000000000000355e+00,1.013909846588684882e+00,4.764713153635273513e-04
3.750000000000000000e+00,1.013554733880046355e+00,3.729331301056044469e-04
3.850000000000000533e+00,1.012273619840037719e+00,6.504773003578133818e-04
3.950000000000000178e+00,1.011731351828253800e+00,4.439032904769363904e-04
4.050000000000000711e+00,1.011848647385808819e+00,7.032752401783879791e-04
4.150000000000000355e+00,1.010086109596776138e+00,4.412582528514307476e-04
4.250000000000000000e+00,1.009576533584866542e+00,5.258249838523140025e-04
4.349999999999999645e+00,1.007981004634165068e+00,5.218893504486860112e-04
4.450000000000000178e+00,1.008697467190136310e+00,4.782171384324034719e-04
4.550000000000000711e+00,1.007523713374740781e+00,4.818057753270908045e-04
4.650000000000000355e+00,1.007489104248218803e+00,3.357957532411585261e-04
4.750000000000000000e+00,1.007400394936861510e+00,4.238762485653245243e-04
4.850000000000000533e+00,1.006480426068461220e+00,4.448882098186360983e-04
4.950000000000000178e+00,1.006232126308895580e+00,3.927863972227080172e-04
5.050000000000000711e+00,1.005241858120137888e+00,5.140552527976737689e-04
5.150000000000000355e+00,1.005471202925163343e+00,3.142278872785822432e-04
5.250000000000000000e+00,1.004383781536078768e+00,2.877383445264373833e-04
5.350000000000000533e+00,1.004371974273894130e+00,4.084563538429993013e-04
5.450000000000000178e+00,1.003693467645178750e+00,3.809827638554111936e-04
5.550000000000000711e+00,1.003430528376334063e+00,3.203730119849342484e-04
5.650000000000000355e+00,1.003229635465482383e+00,4.690871479206016334e-04
5.750000000000000000e+00,1.003650264280884219e+00,3.916927303097570215e-04
5.850000000000000533e+00,1.003080323884104619e+00,2.846954014534771888e-04
5.950000000000000178e+00,1.002160928387133110e+00,3.432964826831267453e-04
6.050000000000000711e+00,1.002269964355979592e+00,2.609878281500251323e-04
6.150000000000000355e+00,1.002359393478656546e+00,3.156241701707312650e-04
6.250000000000000000e+00,1.001704678467211007e+00,2.801140606333908678e-04
6.350000000000000533e+00,1.002031451382407123e+00,2.973192072956495490e-04
6.450000000000000178e+00,1.002217168727793428e+00,2.678320327632120312e-04
6.550000000000000711e+00,1.001610545026149435e+00,3.481855769095363522e-04
6.650000000000000355e+00,1.001538924779981743e+00,3.514482865841149191e-04
6.750000000000000000e+00,1.001756154832033285e+00,3.569775531476464692e-04
6.850000000000000533e+00,1.001163572493729337e+00,1.642303133842853914e-04
6.950000000000000178e+00,1.001780140795254237e+00,2.306737532957670240e-04
7.050000000000000711e+00,1.001193848235764516e+00,2.718574439960354358e-04
7.150000000000000355e+00,1.001378750571920051e+00,1.646118235467955643e-04
7.250000000000000000e+00,1.000765676229981693e+00,2.014370161283619951e-04
7.350000000000000533e+00,1.000339051765841258e+00,3.024191050809174977e-04
7.450000000000000178e+00,1.000639878558800433e+00,3.368150616584756544e-04
7.550000000000000711e+00,1.000787363880358383e+00,3.038166066477183264e-04
7.650000000000000355e+00,1.000240627414440642e+00,2.874273905401194878e-04
7.750000000000000000e+00,1.000631207966551361e+00,2.671234425666499097e-04
7.850000000000000533e+00,9.999418672486515280e-01,2.914424431189880553e-04
7.950000000000000178e+00,1.000356961830840330e+00,2.356861635379049042e-04
8.050000000000000711e+00,1.000015395766887361e+00,2.048256484478064418e-04
8.150000000000000355e+00,1.000503981766961648e+00,2.410623731596189042e-04
8.250000000000000000e+00,1.000264944805340894e+00,2.323177805544789402e-04
8.350000000000001421e+00,9.999801109564400159e-01,2.115848338837045587e-04
8.449999999999999289e+00,9.997305828285398821e-01,1.619927384923100728e-04
8.550000000000000711e+00,1.000388251006063767e+00,2.382029082375568794e-04
8.650000000000000355e+00,1.000295437159187006e+00,2.961902360570652743e-04
8.750000000000000000e+00,1.000094592180492681e+00,2.555537770683927569e-04
8.850000000000001421e+00,9.999104516623974481e-01,2.193603674771273549e-04
8.949999999999999289e+00,9.998349334918307241e-01,2.110139830895752617e-04
9.050000000000000711e+00,1.000116048915251188e+00,2.417014718588794523e-04
9.150000000000000355e+00,9.996576291367071931e-01,2.360754054703219557e-04
9.250000000000000000e+00,9.999848442340131260e-01,1.628380478603530523e-04
9.350000000000001421e+00,9.998955523753565444e-01,1.747959485551778410e-04
9.449999999999999289e+00,9.995857776231213965e-01,2.440892164430223188e-04
9.550000000000000711e+00,9.992262244649092739e-01,2.727144026921109036e-04
9.650000000000002132e+00,9.995915883895568621e-01,2.385051338442250853e-04
9.750000000000000000e+00,9.998511788120101329e-01,1.868035899170308672e-04
9.850000000000001421e+00,9.991379196053941092e-01,1.252989069951557710e-04
9.949999999999999289e+00,9.994403744428683734e-01,2.534210643466722353e-04
