A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
0.9311939875838883,0.12811725537006632,0.0,0.0,0.0,0.0,1.8253543090621165,0.16512699895539334,0.10046360171289102,1.64365
10.216556882907017,3.622618087257744,7.135095478494601,0.25497479919965604,0.4054057745106225,0.61624339721003,1.2439399359165852,0.4236959370924426,0.31418863147733295,1.34854
1.5434679399414524,0.18857554842937943,6.525518265951483,0.06736116522636951,-1.2157606220132455,0.1966898582024536,1.4984645667321765,0.07783319564055205,0.06632568865833154,1.1735
2.3677244656018774,0.132529386368462,6.4257616794840775,0.04140897753537766,-0.9028348147866799,0.1332854485482622,1.1498676772812924,0.026856324284492715,0.03519279311837288,0.76312
2.130723544944849,0.09870690487882175,6.50574683311587,0.02676554123547018,1.9554956743672425,0.07810531025303666,1.2071457187560657,0.02196132818540495,0.03545580914660147,0.6194
2.4130290325764685,0.06298435715207365,6.511678665889486,0.01901805226829801,-1.4970767722098228,0.2885758170290017,1.1422164313294279,0.01245522718320704,0.022107254496285127,0.5634
2.2739763359971366,0.047767901474472366,6.528696817520029,0.010219311109552267,-1.246177874447328,0.03409930758293378,1.1665716763388783,0.009287094162247324,0.019402682883625455,0.47865
2.346025777318434,0.045870472701672084,6.509479550360953,0.008419981558601854,-4.000997251343368,0.3120392548497566,1.1537502109221687,0.008517895109686008,0.019806755283539142,0.43005
2.2930483462687445,0.025145580558746192,6.508804267099649,0.008429719907709392,-1.1672956295155739,0.026735315269243824,1.1636143702208799,0.005100788297059518,0.013594851538005112,0.3752
2.2690595970304006,0.026583121560279966,6.524694573472649,0.004844945255746452,-1.2178308625521512,0.01475669699059317,1.1692085193164758,0.005389956278980679,0.015645282514239585,0.34451
2.31428102534552,0.014617419961162397,6.515387326522875,0.0019573042637022063,8.248584049807302,0.006326874630602736,1.1612081724345535,0.0030540512940185477,0.010441201005191617,0.2925
