A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
5.290372917112033,0.5653042047272078,0.0,0.0,0.0,0.0,0.5499742053695723,0.024585305378068762,0.010773247699706303,2.28207
5.30024624209561,0.17236036889607373,0.0,0.0,0.0,0.0,0.512273762867341,0.009231890550013342,0.004930696271497728,1.87233
5.772602860978006,0.22100042629359906,0.0,0.0,0.0,0.0,0.48620418085228856,0.008322599099342607,0.005108082673137303,1.6293
5.955541831336014,0.14799260775876444,0.0,0.0,0.0,0.0,0.453657792106792,0.004807293142159942,0.004537964923924993,1.05935
1.3303509821041324,0.1665693191420586,6.148096000425936,0.06953926261534579,1.1349739492964273,0.143825445859019,0.7917326560460536,0.043583102653774144,0.050695710891908975,0.8597
2.163139121247469,0.33669756331422607,5.982548173654749,0.06083950500004477,1.4920339945085561,0.10765017438218988,0.672940727294133,0.04415988836662197,0.05647766768975824,0.7819
1.9026712434444846,0.16701011638696356,5.771212848706178,0.04379281811372405,1.8654201731570481,0.07638254749288394,0.6683611822859495,0.023722873116697008,0.03572291458362999,0.66408
2.44527025710172,0.2249019055006952,5.670851443619195,0.027602300744806393,2.0740602413130107,0.05314779155550552,0.615554352074392,0.014706006049295645,0.024653410754716006,0.59651
2.6262088150543126,0.10168463117605424,5.623527850279242,0.02706876129205348,2.1867596252265065,0.049152990216641664,0.5930524943283986,0.0073012039845147874,0.014034569295340115,0.52023
2.6551649820363887,0.0920823849825041,5.555681873964676,0.018397516040554132,2.3128568253738933,0.03299376272723173,0.5920714002489147,0.007586142647402226,0.015886211646183958,0.47753
2.4520309056194156,0.032887643106490595,5.5187818323342395,0.007151060830239123,2.401658281115121,0.011333072945564845,0.6078062494950947,0.0033354381489832234,0.008233413514806406,0.40511
