t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,3.972146881249999524e+02,6.644292588368890051e+01
8.000000000000000000e+00,2.960543229166666492e+02,3.328815478909962877e+01
1.200000000000000000e+01,2.618810100694444145e+02,2.214708802953270705e+01
1.600000000000000000e+01,2.455198260416667040e+02,1.675394245836877971e+01
2.000000000000000000e+01,2.354025964583333348e+02,1.341411126612051419e+01
2.400000000000000000e+01,2.283809836805555165e+02,1.126390490337699291e+01
2.800000000000000000e+01,2.238214875744047845e+02,9.920361376807681708e+00
3.200000000000000000e+01,2.202010696223958348e+02,8.735724550444919245e+00
3.600000000000000000e+01,2.175346503414351957e+02,7.877294790557180626e+00
4.000000000000000000e+01,2.151070164062499828e+02,7.187087002055366547e+00
4.400000000000000000e+01,2.130986990530302592e+02,6.685851115678071110e+00
4.800000000000000000e+01,2.112910054687500292e+02,6.184757302332589468e+00
5.200000000000000000e+01,2.099659859374999940e+02,5.948689472948409218e+00
5.600000000000000000e+01,2.088695936383928711e+02,5.780405455296635076e+00
6.000000000000000000e+01,2.081110888541666668e+02,5.679408766404791642e+00
6.400000000000000000e+01,2.072593754231771186e+02,5.529900995703822986e+00
6.800000000000000000e+01,2.064878519607843259e+02,5.398662411100979774e+00
7.200000000000000000e+01,2.057292538773147896e+02,5.255635922593731912e+00
7.600000000000000000e+01,2.051711660910087573e+02,5.123759585132737548e+00
8.000000000000000000e+01,2.048657658593750170e+02,5.074612725263311752e+00
8.400000000000000000e+01,2.044449680555555346e+02,4.962038547941672206e+00
8.800000000000000000e+01,2.040663265861742275e+02,4.890161605063490846e+00
9.200000000000000000e+01,2.036276944067029149e+02,4.829701766017338471e+00
9.600000000000000000e+01,2.032332571397569154e+02,4.768040940164209651e+00
1.000000000000000000e+02,2.029076646041666550e+02,4.751392152219651166e+00
1.040000000000000000e+02,2.026184015224358745e+02,4.750771725035193072e+00
1.080000000000000000e+02,2.023661749614197731e+02,4.739021951325386617e+00
1.120000000000000000e+02,2.020177382812500184e+02,4.677338126225317083e+00
1.160000000000000000e+02,2.017953211206896356e+02,4.649550964157699084e+00
1.200000000000000000e+02,2.015258526041666300e+02,4.620581323591760992e+00
1.240000000000000000e+02,2.013326448252688294e+02,4.612097966739658439e+00
1.280000000000000000e+02,2.011886678059896099e+02,4.599876673973572139e+00
1.320000000000000000e+02,2.010923469065656377e+02,4.590967233308482776e+00
1.360000000000000000e+02,2.009304198835784234e+02,4.569367897221371599e+00
1.400000000000000000e+02,2.008681159821428537e+02,4.558098411552443885e+00
1.440000000000000000e+02,2.007862612123842609e+02,4.552785311288134018e+00
1.480000000000000000e+02,2.006667551632883146e+02,4.526917315202177328e+00
