t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.103914431093749897e+02,1.056017984324474845e+01
8.000000000000000000e+00,8.494392581249999807e+01,5.285659573710560721e+00
1.200000000000000000e+01,7.666643976562498608e+01,3.466096241287991209e+00
1.600000000000000000e+01,7.266412064062498644e+01,2.611258724936077247e+00
2.000000000000000000e+01,7.029911875312500058e+01,2.105696612923938726e+00
2.400000000000000000e+01,6.880439148437500307e+01,1.781248288673045188e+00
2.800000000000000000e+01,6.765755645089286929e+01,1.576027221833622205e+00
3.200000000000000000e+01,6.689901375000000883e+01,1.448365070234037155e+00
3.600000000000000000e+01,6.627418906249999964e+01,1.393647016840555919e+00
4.000000000000000000e+01,6.575916721874999382e+01,1.333684160162970311e+00
4.400000000000000000e+01,6.533734943181818267e+01,1.275640640884099675e+00
4.800000000000000000e+01,6.497468441406250861e+01,1.247216611756362337e+00
5.200000000000000000e+01,6.470576185096153665e+01,1.223616673612554662e+00
5.600000000000000000e+01,6.449481237723215088e+01,1.222177419967720668e+00
6.000000000000000000e+01,6.430214513437501012e+01,1.220644930840611098e+00
6.400000000000000000e+01,6.412258871455078690e+01,1.210099146350060328e+00
6.800000000000000000e+01,6.396148901277573628e+01,1.187289071489665560e+00
7.200000000000000000e+01,6.381990709374999682e+01,1.177982588709344469e+00
7.600000000000000000e+01,6.373772080608553381e+01,1.171726482495401456e+00
8.000000000000000000e+01,6.367613852812500141e+01,1.163424579527711611e+00
8.400000000000000000e+01,6.360222710647322231e+01,1.157901436411336693e+00
8.800000000000000000e+01,6.355482518821022353e+01,1.156848438677594793e+00
9.200000000000000000e+01,6.349976658016304043e+01,1.155437819414559808e+00
9.600000000000000000e+01,6.342079514453124744e+01,1.160903723866672399e+00
1.000000000000000000e+02,6.337005235687500004e+01,1.169201191062025247e+00
1.040000000000000000e+02,6.331033301502403532e+01,1.187029164549689542e+00
1.080000000000000000e+02,6.327301384201389567e+01,1.208561566096175488e+00
1.120000000000000000e+02,6.324725034040179850e+01,1.224182679708818666e+00
1.160000000000000000e+02,6.321326418103448219e+01,1.237399468586662055e+00
1.200000000000000000e+02,6.317940166718749140e+01,1.239055962509064912e+00
1.240000000000000000e+02,6.314761416985887621e+01,1.244989523514508978e+00
1.280000000000000000e+02,6.310086976757812494e+01,1.253141514962467840e+00
1.320000000000000000e+02,6.304973853267044603e+01,1.264191805072268249e+00
1.360000000000000000e+02,6.301681721829044136e+01,1.275781846058084090e+00
1.400000000000000000e+02,6.297262082946429018e+01,1.289313713526614391e+00
1.440000000000000000e+02,6.292971541927083479e+01,1.302110097632254826e+00
1.480000000000000000e+02,6.286456492398648521e+01,1.306578970516214744e+00
1.520000000000000000e+02,6.282059157853617393e+01,1.314523330679350677e+00
1.560000000000000000e+02,6.278538315745193188e+01,1.325541271179821567e+00
1.600000000000000000e+02,6.275113144218749994e+01,1.338417147090642523e+00
1.640000000000000000e+02,6.271275381631097900e+01,1.350294930895229450e+00
1.680000000000000000e+02,6.266698959821427195e+01,1.356503913545639595e+00
1.720000000000000000e+02,6.263026713662790002e+01,1.357443270318582362e+00
1.760000000000000000e+02,6.258921426136363664e+01,1.361916640049138927e+00
1.800000000000000000e+02,6.253954934375000363e+01,1.359709788972786715e+00
1.840000000000000000e+02,6.248496980298912007e+01,1.360433786688455049e+00
1.880000000000000000e+02,6.242686729388297806e+01,1.363347986251083999e+00
1.920000000000000000e+02,6.237473211914063853e+01,1.365170585687025318e+00
1.960000000000000000e+02,6.231969305165815598e+01,1.363569438163527492e+00
2.000000000000000000e+02,6.227193829687499971e+01,1.367375071836079536e+00
2.040000000000000000e+02,6.220938843750001013e+01,1.365049480920445424e+00
2.080000000000000000e+02,6.215495403245191852e+01,1.368505137592757048e+00
2.120000000000000000e+02,6.209166681898585693e+01,1.370893936085012976e+00
2.160000000000000000e+02,6.202846930555553939e+01,1.373419697852995114e+00
2.200000000000000000e+02,6.196984233238636364e+01,1.380588113389616289e+00
2.240000000000000000e+02,6.191104937779018513e+01,1.386967703658303463e+00
2.280000000000000000e+02,6.183317746710527274e+01,1.390812803019554345e+00
2.320000000000000000e+02,6.176561726831896237e+01,1.402967401890987675e+00
2.360000000000000000e+02,6.170361784957626838e+01,1.414624899666214741e+00
2.400000000000000000e+02,6.166034632812500149e+01,1.427773201011409920e+00
2.440000000000000000e+02,6.160884686219262818e+01,1.439747698038414292e+00
2.480000000000000000e+02,6.156340632308467775e+01,1.453643270118672559e+00
2.520000000000000000e+02,6.150752960565476002e+01,1.463962375645287750e+00
2.560000000000000000e+02,6.146034055664063089e+01,1.477412959254433167e+00
2.600000000000000000e+02,6.140390555048077204e+01,1.489191682696152874e+00
2.640000000000000000e+02,6.135493270596590776e+01,1.497863783985302177e+00
2.680000000000000000e+02,6.130514381529850709e+01,1.505855497707249357e+00
2.720000000000000000e+02,6.125692739200368209e+01,1.515728290971382286e+00
2.760000000000000000e+02,6.120573187500000500e+01,1.523025576966160921e+00
2.800000000000000000e+02,6.115566893303572726e+01,1.530306100735015384e+00
2.840000000000000000e+02,6.109634247425175602e+01,1.536233316524198145e+00
2.880000000000000000e+02,6.104043860611977834e+01,1.540515343319451613e+00
2.920000000000000000e+02,6.099271106378424889e+01,1.543718395454027670e+00
