r,gNN_mean,gNN_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,1.030906344719319766e-02,2.073889347934776677e-03
9.428571428571428381e-01,7.006731176990567134e-01,2.170666456003270822e-02
1.000000000000000000e+00,3.958332208742430858e+00,3.610559934545686661e-02
1.057142857142856940e+00,6.283016426757500383e+00,8.332112073805496288e-02
1.114285714285714324e+00,5.790035424886765369e+00,5.085634275137356636e-02
1.171428571428571264e+00,4.453852670769422595e+00,5.257924721865941953e-02
1.228571428571428648e+00,3.633121788843351574e+00,3.209355480563427093e-02
1.285714285714285587e+00,2.925062929136826195e+00,2.680622363409849301e-02
1.342857142857142971e+00,2.481334881143858251e+00,2.179493043986728551e-02
1.399999999999999911e+00,2.093675701844857517e+00,1.864128389326212207e-02
1.457142857142857295e+00,1.820375981212708494e+00,2.883303822750635584e-02
1.514285714285714235e+00,1.589250628161828827e+00,2.610283195166464634e-02
1.571428571428571175e+00,1.474604344797517008e+00,1.455791912439111102e-02
1.628571428571428559e+00,1.389595871606500666e+00,2.333264664250338238e-02
1.685714285714285499e+00,1.287534752100568669e+00,2.154210384352921864e-02
1.742857142857142883e+00,1.254160260069173916e+00,2.110439169071201201e-02
1.799999999999999822e+00,1.212033214864578490e+00,1.654197734109257370e-02
1.857142857142857206e+00,1.144596530281420943e+00,2.034426452889332923e-02
1.914285714285714146e+00,1.145604054108694481e+00,1.327375930136201650e-02
1.971428571428571530e+00,1.148018888053615738e+00,5.922028368864144278e-03
2.028571428571428470e+00,1.173635361280419342e+00,1.512863250781196559e-02
2.085714285714285410e+00,1.165063715659374166e+00,1.241061337503346698e-02
2.142857142857142794e+00,1.160991454547262824e+00,1.119596079040781518e-02
2.200000000000000178e+00,1.171608751671688875e+00,1.410096119448696859e-02
2.257142857142857117e+00,1.123619886758038255e+00,1.337266604953815836e-02
2.314285714285714057e+00,1.125521374101924543e+00,9.354182571259731308e-03
2.371428571428571441e+00,1.122362437817612690e+00,1.022949053372213847e-02
2.428571428571428381e+00,1.096884785483785762e+00,1.455515877331886240e-02
2.485714285714285765e+00,1.093613645953897429e+00,9.600496887192978834e-03
2.542857142857142705e+00,1.088652204851443539e+00,8.047811499936932331e-03
2.599999999999999645e+00,1.069245941275128953e+00,9.164994372723188343e-03
2.657142857142857029e+00,1.058394247241917441e+00,1.188112599797072101e-02
2.714285714285714413e+00,1.040976164669300985e+00,1.015061749128806819e-02
2.771428571428571352e+00,1.043264525772103379e+00,9.960095446829455787e-03
2.828571428571428292e+00,1.034374884449882348e+00,1.281863353242755285e-02
2.885714285714285676e+00,1.009593876557235870e+00,9.720192167780942680e-03
2.942857142857143060e+00,1.023567105463931037e+00,8.483788713950170604e-03
3.000000000000000000e+00,1.006543612955654865e+00,9.830916925106410187e-03
3.057142857142856940e+00,1.006669658368429365e+00,7.469679388324551236e-03
3.114285714285713880e+00,1.022657265698055484e+00,8.541140896154188200e-03
3.171428571428571264e+00,1.009316489868480327e+00,6.747052916154899251e-03
3.228571428571428648e+00,1.027169848484443593e+00,7.605744083067755151e-03
3.285714285714285587e+00,1.024162152441183027e+00,7.785456990362467876e-03
3.342857142857142527e+00,1.007477804685728451e+00,5.910353572140964948e-03
3.399999999999999911e+00,1.005267118475849930e+00,6.969780571953303368e-03
3.457142857142857295e+00,1.001570293318693849e+00,7.294693548969949891e-03
3.514285714285714235e+00,1.006728933843918039e+00,7.375085997775989409e-03
3.571428571428571175e+00,1.004575866520756477e+00,5.708855052335311091e-03
3.628571428571428559e+00,1.006775632670392051e+00,5.535726838710067037e-03
3.685714285714285499e+00,9.972556502842071513e-01,6.861919343906523229e-03
3.742857142857142883e+00,1.002029302517807752e+00,5.585582142519204298e-03
3.799999999999999822e+00,9.991526317657477563e-01,7.240285397320673708e-03
3.857142857142856762e+00,1.000842270690026847e+00,8.166916491069875494e-03
3.914285714285714146e+00,1.000625589688363126e+00,7.449178215589511397e-03
3.971428571428571530e+00,9.999176294884115634e-01,6.236920703136767524e-03
4.028571428571428470e+00,1.008351430250182590e+00,4.306898275125052925e-03
4.085714285714285410e+00,9.971551574388890504e-01,3.915710258192842304e-03
4.142857142857142350e+00,9.845423545551295064e-01,5.388411438653591817e-03
4.200000000000000178e+00,9.938712754393886906e-01,5.606340303904803687e-03
4.257142857142857117e+00,9.929169908586695792e-01,7.579853595990038682e-03
4.314285714285714057e+00,9.926345549219826037e-01,5.577171096181914554e-03
4.371428571428570997e+00,9.907648394915042900e-01,4.850191571764207385e-03
4.428571428571428825e+00,1.004707233439154246e+00,4.351640812296401518e-03
4.485714285714285765e+00,9.936113185472986720e-01,6.729660813206772042e-03
4.542857142857142705e+00,9.947920022376427474e-01,6.175185884674026446e-03
4.599999999999999645e+00,9.977353646654970598e-01,4.538209891548752872e-03
4.657142857142856585e+00,1.001391757472574806e+00,4.643345307042941530e-03
4.714285714285714413e+00,1.003414642961860226e+00,7.791841477018023043e-03
4.771428571428571352e+00,9.929895666461761028e-01,5.767904578079539012e-03
4.828571428571428292e+00,9.958903630359235981e-01,4.453534371597934159e-03
4.885714285714285232e+00,9.987728882413062781e-01,5.877154777982539387e-03
4.942857142857143060e+00,1.002591245926423458e+00,5.488013111056028875e-03
5.000000000000000000e+00,9.882502928694503197e-01,4.478075259293533457e-03
5.057142857142856940e+00,9.870103229028226455e-01,5.259819456463990517e-03
5.114285714285713880e+00,9.969353669908403992e-01,4.255678602107820785e-03
5.171428571428570820e+00,9.968756715209202701e-01,5.072914445760030866e-03
5.228571428571428648e+00,9.943665759136435245e-01,4.406713595796316399e-03
5.285714285714285587e+00,9.916102921676687165e-01,4.215990122548438600e-03
5.342857142857142527e+00,9.963359850297942577e-01,6.677496488931114992e-03
5.400000000000000355e+00,9.852861827299449482e-01,5.271873040407167033e-03
5.457142857142857295e+00,9.999553393254183575e-01,5.926884062299378648e-03
5.514285714285714235e+00,9.919898970777610847e-01,4.132004012236162489e-03
5.571428571428571175e+00,9.986846200847672161e-01,6.077590959892605407e-03
5.628571428571428115e+00,9.849768595751990929e-01,4.064674509003084364e-03
5.685714285714285054e+00,9.924479328239261822e-01,5.171895899485427252e-03
5.742857142857142883e+00,9.876546858282451158e-01,5.229442997100260809e-03
