timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,7.781021999999999661e-01,1.601755406858363512e-02
4.000000000000000222e-01,6.050975999999999022e-01,1.924137237465145533e-02
5.999999999999999778e-01,4.871413999999999467e-01,1.282608911788780948e-02
8.000000000000000444e-01,4.221446000000000365e-01,1.221921905278729008e-02
1.000000000000000000e+00,3.662210000000000187e-01,9.320901812593025346e-03
1.199999999999999956e+00,3.203133999999999704e-01,8.525111375225552166e-03
1.399999999999999911e+00,2.851325999999999583e-01,1.014585081006024250e-02
1.600000000000000089e+00,2.495068000000000286e-01,8.735929466290351733e-03
1.800000000000000044e+00,2.223894000000000148e-01,8.850123629644957371e-03
2.000000000000000000e+00,1.989705999999999975e-01,8.011117260407563459e-03
2.200000000000000178e+00,1.756146000000000096e-01,7.695689381725328779e-03
2.399999999999999911e+00,1.549644000000000021e-01,6.596438930210756120e-03
2.600000000000000089e+00,1.440288000000000124e-01,7.391061320270586946e-03
2.799999999999999822e+00,1.346955999999999987e-01,3.487150349497422815e-03
3.000000000000000000e+00,1.260471999999999981e-01,2.951594338658348419e-03
3.200000000000000178e+00,1.165566000000000102e-01,2.452528686886250395e-03
3.399999999999999911e+00,1.070781999999999845e-01,3.697903478999958835e-03
3.600000000000000089e+00,1.071324000000000165e-01,5.684557419887674781e-03
3.799999999999999822e+00,1.000252000000000085e-01,4.939460845072060624e-03
4.000000000000000000e+00,9.590500000000000413e-02,6.131780638607354367e-03
4.200000000000000178e+00,9.646620000000000195e-02,8.185928673033989952e-03
4.400000000000000355e+00,8.697620000000001739e-02,6.246111065294950374e-03
4.599999999999999645e+00,7.895640000000000991e-02,8.529714283608802114e-03
4.799999999999999822e+00,7.678759999999999752e-02,5.165440432334885215e-03
5.000000000000000000e+00,7.117039999999999478e-02,2.071099553377382836e-03
5.200000000000000178e+00,7.025900000000000201e-02,5.113146047200295592e-03
5.400000000000000355e+00,6.592699999999999949e-02,3.973783021253174397e-03
5.599999999999999645e+00,5.811140000000000055e-02,5.724303054521135033e-03
5.799999999999999822e+00,5.015440000000000176e-02,4.506108039095377965e-03
6.000000000000000000e+00,5.256059999999999899e-02,6.909123769335731059e-03
6.200000000000000178e+00,5.353619999999999907e-02,5.950003877309659531e-03
6.400000000000000355e+00,5.353080000000000338e-02,4.346260776805736283e-03
6.599999999999999645e+00,4.936459999999999460e-02,2.679750428678014367e-03
6.799999999999999822e+00,4.410440000000000194e-02,3.087994715021383837e-03
7.000000000000000000e+00,4.463460000000000344e-02,3.568174723860927273e-03
7.200000000000000178e+00,4.215859999999999747e-02,5.704284675575019975e-03
7.400000000000000355e+00,4.464880000000000237e-02,5.092069278790301891e-03
7.599999999999999645e+00,4.184940000000000188e-02,5.361942330909573798e-03
7.799999999999999822e+00,3.471119999999999761e-02,6.426634028789876378e-03
8.000000000000000000e+00,3.243839999999999918e-02,5.415259537639907812e-03
8.199999999999999289e+00,2.999140000000000139e-02,4.089642338884904617e-03
8.400000000000000355e+00,3.229700000000000626e-02,2.667276569836730862e-03
8.599999999999999645e+00,3.414760000000000018e-02,3.949420927174007202e-03
8.800000000000000711e+00,3.652199999999999891e-02,4.466668601989629180e-03
9.000000000000000000e+00,3.231920000000000626e-02,4.258174578384497401e-03
9.199999999999999289e+00,3.565019999999999994e-02,5.156123460507903815e-03
9.400000000000000355e+00,3.461619999999999975e-02,5.182505083451438045e-03
9.599999999999999645e+00,2.897819999999999910e-02,5.208758099585735456e-03
9.800000000000000711e+00,2.762479999999999797e-02,5.239139666013877157e-03
1.000000000000000000e+01,2.531899999999999776e-02,5.921526728809048574e-03
1.019999999999999929e+01,2.297899999999999943e-02,5.022075039264147465e-03
1.040000000000000036e+01,2.350939999999999974e-02,5.596063210865294922e-03
1.059999999999999964e+01,2.245180000000000092e-02,3.964242215102400935e-03
1.080000000000000071e+01,1.962699999999999861e-02,4.552200182329419094e-03
1.100000000000000000e+01,1.723859999999999976e-02,3.909809338062407262e-03
1.119999999999999929e+01,1.673480000000000106e-02,3.502662635767252782e-03
1.140000000000000036e+01,1.862059999999999757e-02,4.963656118225757627e-03
1.159999999999999964e+01,1.851459999999999911e-02,2.860524350534356022e-03
1.180000000000000071e+01,1.998499999999999582e-02,2.753529153649912024e-03
1.200000000000000000e+01,1.951560000000000100e-02,1.636396638960126810e-03
1.219999999999999929e+01,1.575479999999999936e-02,3.082738545514360912e-03
1.240000000000000036e+01,1.995620000000000033e-02,1.977348411383284509e-03
1.259999999999999964e+01,1.807160000000000016e-02,2.480925101650591734e-03
1.280000000000000071e+01,1.847359999999999974e-02,2.435896130790473832e-03
1.300000000000000000e+01,1.896320000000000297e-02,1.624921025773252547e-03
1.319999999999999929e+01,1.789560000000000109e-02,3.977166586905807669e-03
1.340000000000000036e+01,1.554600000000000079e-02,3.255903499798481343e-03
1.359999999999999964e+01,1.796980000000000105e-02,2.734206180960024185e-03
1.380000000000000071e+01,1.657560000000000283e-02,1.892536646937120195e-03
1.400000000000000000e+01,1.516020000000000215e-02,2.688191183677232209e-03
1.419999999999999929e+01,1.559440000000000305e-02,1.787888380184848511e-03
1.440000000000000036e+01,1.461379999999999971e-02,2.147396083632453594e-03
1.459999999999999964e+01,1.320719999999999880e-02,2.465071406673648418e-03
1.480000000000000071e+01,1.184280000000000055e-02,2.639431328904012341e-03
1.500000000000000000e+01,1.272880000000000192e-02,2.335148611973122349e-03
1.519999999999999929e+01,1.268900000000000063e-02,2.450215888447383316e-03
1.540000000000000036e+01,1.128360000000000127e-02,2.430686890572292605e-03
1.559999999999999964e+01,8.885000000000000536e-03,2.899409784766547680e-03
1.580000000000000071e+01,8.486199999999999299e-03,1.538396125840155388e-03
1.600000000000000000e+01,9.389999999999999042e-03,1.881294952951290947e-03
1.619999999999999929e+01,1.172340000000000014e-02,2.779754388430747802e-03
1.639999999999999858e+01,1.030060000000000003e-02,3.048440496384995958e-03
1.660000000000000142e+01,7.050999999999999109e-03,2.066695115395592291e-03
1.680000000000000071e+01,6.638999999999999069e-03,1.384662160962016114e-03
1.700000000000000000e+01,8.574800000000000477e-03,1.261806419384526754e-03
1.719999999999999929e+01,8.540199999999999528e-03,1.751833108489504439e-03
1.739999999999999858e+01,7.639600000000000730e-03,2.224335419850162476e-03
1.760000000000000142e+01,8.103599999999998998e-03,1.982124330106464338e-03
1.780000000000000071e+01,7.264200000000000171e-03,2.693663460790897846e-03
1.800000000000000000e+01,8.193199999999999442e-03,2.522100303318644283e-03
1.819999999999999929e+01,7.184599999999999320e-03,2.058108004940459399e-03
1.839999999999999858e+01,8.617599999999999566e-03,2.054687168403015411e-03
1.860000000000000142e+01,8.101600000000000468e-03,2.235843769139516345e-03
1.880000000000000071e+01,7.649599999999999456e-03,1.822747667670980782e-03
1.900000000000000000e+01,6.643399999999998959e-03,1.545237929899470229e-03
1.919999999999999929e+01,7.135199999999999529e-03,1.339972999727979475e-03
1.939999999999999858e+01,8.142599999999999838e-03,2.071633017694012296e-03
1.960000000000000142e+01,6.256599999999999315e-03,1.745790067562534445e-03
1.980000000000000071e+01,6.215999999999999304e-03,1.811099417480994912e-03
2.000000000000000000e+01,5.248000000000000061e-03,1.577084874063536040e-03
2.019999999999999929e+01,6.178199999999999144e-03,9.547899978529308680e-04
2.039999999999999858e+01,6.206999999999999844e-03,1.288882112530079097e-03
2.060000000000000142e+01,6.205800000000000032e-03,1.482118935848267087e-03
2.080000000000000071e+01,5.250199999999999138e-03,9.335848863386767135e-04
2.100000000000000000e+01,3.844799999999999780e-03,1.029253389598499234e-03
2.119999999999999929e+01,2.412999999999999780e-03,7.978231633639122633e-04
2.139999999999999858e+01,2.889200000000000188e-03,9.250238050990904461e-04
2.160000000000000142e+01,3.880199999999999448e-03,1.973796656193337398e-03
2.180000000000000071e+01,4.373000000000000151e-03,1.840180099881530418e-03
2.200000000000000000e+01,2.440599999999999801e-03,1.380548499691336374e-03
2.219999999999999929e+01,3.872400000000000234e-03,1.715672509542540873e-03
2.239999999999999858e+01,3.833599999999999508e-03,1.268258751201819905e-03
2.260000000000000142e+01,3.329799999999999514e-03,9.614417507056784466e-04
2.280000000000000071e+01,2.905599999999999936e-03,1.447582349989111903e-03
2.300000000000000000e+01,3.369599999999999505e-03,1.474764882955923806e-03
2.319999999999999929e+01,3.369599999999999505e-03,1.474764882955923806e-03
2.339999999999999858e+01,3.834800000000000188e-03,1.639937846383209778e-03
2.360000000000000142e+01,5.266600000000000621e-03,1.651940180515020862e-03
2.380000000000000071e+01,5.729800000000000171e-03,1.672058294438324988e-03
2.400000000000000000e+01,5.769199999999999502e-03,2.047039506213791001e-03
2.419999999999999929e+01,5.741800000000000029e-03,1.303275158974496768e-03
2.439999999999999858e+01,4.734199999999999173e-03,7.281579086983810825e-04
2.460000000000000142e+01,4.319800000000000376e-03,1.215333962332987685e-03
2.480000000000000071e+01,3.380799999999999778e-03,1.276092527993170174e-03
2.500000000000000000e+01,3.314399999999999465e-03,5.697529815630629014e-04
2.519999999999999929e+01,4.243599999999999282e-03,8.535756908441100802e-04
2.539999999999999858e+01,5.658999999999999968e-03,1.194727039955152063e-03
2.560000000000000142e+01,4.707599999999999285e-03,7.054163734986592434e-04
2.580000000000000071e+01,5.210399999999999580e-03,4.434900900809397753e-04
2.600000000000000000e+01,5.674399999999998716e-03,9.044991210609326692e-04
2.619999999999999929e+01,3.776400000000000503e-03,1.176884471815309481e-03
2.639999999999999858e+01,4.706600000000000020e-03,7.027983067708687198e-04
2.660000000000000142e+01,3.790599999999999439e-03,9.466036446158443895e-04
2.680000000000000071e+01,3.791800000000000118e-03,1.406058370054387050e-03
2.700000000000000000e+01,5.223600000000000118e-03,8.821688387151293718e-04
2.719999999999999929e+01,4.719799999999999690e-03,1.038647649590562511e-03
2.739999999999999858e+01,4.720799999999999823e-03,1.643089328064667367e-03
2.760000000000000142e+01,4.709799999999999230e-03,1.934565956487397384e-03
2.780000000000000071e+01,7.533999999999999031e-03,1.304897965359744141e-03
2.800000000000000000e+01,7.097599999999999916e-03,1.466615273341989557e-03
2.819999999999999929e+01,6.140599999999998664e-03,8.954208842773322009e-04
2.839999999999999858e+01,5.675600000000000263e-03,5.319568215560356453e-04
2.860000000000000142e+01,6.667600000000000089e-03,9.291960288335286353e-04
2.880000000000000071e+01,6.655600000000000231e-03,5.152325300289181242e-04
2.900000000000000000e+01,7.120599999999999499e-03,7.459323427764745626e-04
2.919999999999999929e+01,8.116000000000001685e-03,1.329970789152904462e-03
2.939999999999999858e+01,6.246400000000000910e-03,1.745396247274526346e-03
2.960000000000000142e+01,4.309799999999999916e-03,9.604512168767344229e-04
