timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,7.752537999999999929e-01,5.054307859638150664e-03
4.000000000000000222e-01,6.004287999999998737e-01,4.481368266500749750e-03
5.999999999999999778e-01,4.782581999999999667e-01,5.439782462562268647e-03
8.000000000000000444e-01,3.978919999999999679e-01,3.009970298856779868e-03
1.000000000000000000e+00,3.462967999999999602e-01,5.389836392693192479e-03
1.199999999999999956e+00,3.017451999999999912e-01,8.556917151638199215e-03
1.399999999999999911e+00,2.645975999999999884e-01,7.334521338165159166e-03
1.600000000000000089e+00,2.308086000000000304e-01,6.075137542475890148e-03
1.800000000000000044e+00,2.017692000000000374e-01,4.035942088286203697e-03
2.000000000000000000e+00,1.807919999999999805e-01,1.900167992573287799e-03
2.200000000000000178e+00,1.691378000000000048e-01,2.981665229364288076e-03
2.399999999999999911e+00,1.566820000000000157e-01,4.623010458564849601e-03
2.600000000000000089e+00,1.439391999999999894e-01,3.079771377878562453e-03
2.799999999999999822e+00,1.316552000000000278e-01,4.975086867583318646e-03
3.000000000000000000e+00,1.231856000000000062e-01,3.651386361370156843e-03
3.200000000000000178e+00,1.162852000000000052e-01,3.392685181386565808e-03
3.399999999999999911e+00,1.086007999999999835e-01,4.259737015356698971e-03
3.600000000000000089e+00,1.030015999999999987e-01,4.114727276503267646e-03
3.799999999999999822e+00,9.352580000000002003e-02,3.466786788944484742e-03
4.000000000000000000e+00,8.571420000000000428e-02,2.915536818495007704e-03
4.200000000000000178e+00,8.119699999999999140e-02,3.752466828634197157e-03
4.400000000000000355e+00,7.843479999999999897e-02,3.747712160772222623e-03
4.599999999999999645e+00,7.572140000000000815e-02,3.409149697505230430e-03
4.799999999999999822e+00,7.239059999999999939e-02,3.016816991466336403e-03
5.000000000000000000e+00,6.266380000000000561e-02,1.593680689473270240e-03
5.200000000000000178e+00,6.047520000000000673e-02,3.698641634438244036e-03
5.400000000000000355e+00,5.642860000000000931e-02,2.684123108204986702e-03
5.599999999999999645e+00,5.411360000000000475e-02,3.045103981804234226e-03
5.799999999999999822e+00,5.232160000000000283e-02,2.961669370473348720e-03
6.000000000000000000e+00,4.599480000000000235e-02,4.603936765421524219e-03
6.200000000000000178e+00,4.529160000000000130e-02,3.175043143013965043e-03
6.400000000000000355e+00,4.369159999999999711e-02,2.513049275282917827e-03
