t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,2.072321666666666340e-01,1.246567489565203989e-02,2.076521583333333365e-01,9.532491117468819969e-03
8.000000000000000000e+00,1.483014062499999897e-01,6.202327465748095139e-03,1.484556854166666773e-01,4.791104068422896711e-03
1.200000000000000000e+01,1.289161513888888999e-01,4.169525756505479235e-03,1.289525736111110932e-01,3.170247920303336745e-03
1.600000000000000000e+01,1.191730312499999778e-01,3.089913034672156760e-03,1.191895625000000125e-01,2.390765574762270754e-03
2.000000000000000000e+01,1.134344833333333497e-01,2.473195673792147158e-03,1.134080583333333392e-01,1.907010560966390092e-03
2.400000000000000000e+01,1.095990555555555607e-01,2.076815946503583494e-03,1.095476736111111321e-01,1.592088202193100337e-03
2.800000000000000000e+01,1.068573035714285718e-01,1.768856551455207093e-03,1.068161190476190486e-01,1.358521210204160622e-03
3.200000000000000000e+01,1.048194010416666766e-01,1.551115810252360694e-03,1.047899791666666858e-01,1.184243268518811324e-03
3.600000000000000000e+01,1.032050648148148120e-01,1.381172636099027139e-03,1.031649120370370376e-01,1.049922867710837001e-03
4.000000000000000000e+01,1.019626291666666518e-01,1.254252593162809423e-03,1.019076249999999878e-01,9.456198380967691499e-04
4.400000000000000000e+01,1.008909507575757453e-01,1.139490398620440640e-03,1.008334318181818012e-01,8.520519553226648789e-04
4.800000000000000000e+01,1.000125625000000129e-01,1.049224059263726598e-03,9.996804166666668767e-02,7.790561815661000214e-04
5.200000000000000000e+01,9.925915384615384418e-02,9.717684305510244360e-04,9.923310897435896893e-02,7.169055828475743436e-04
5.600000000000000000e+01,9.862581845238094225e-02,9.001091475758034224e-04,9.860009226190476206e-02,6.689396687771130209e-04
6.000000000000000000e+01,9.807383611111110400e-02,8.463278931561063825e-04,9.806196388888890891e-02,6.212525545546164008e-04
6.400000000000000000e+01,9.758439062499998928e-02,7.890329302001280283e-04,9.758364843750000350e-02,5.856133260579388057e-04
6.800000000000000000e+01,9.714725735294119091e-02,7.484851829372863186e-04,9.716104656862747935e-02,5.546477281925643165e-04
7.200000000000000000e+01,9.675558101851852721e-02,7.094581275646853194e-04,9.677572453703704725e-02,5.284455550905894873e-04
7.600000000000000000e+01,9.641038377192984177e-02,6.754035608385834579e-04,9.643551754385963626e-02,5.041207950645870206e-04
8.000000000000000000e+01,9.609847291666669122e-02,6.461888072421512847e-04,9.613815625000000920e-02,4.857121545921392887e-04
8.400000000000000000e+01,9.581856746031745808e-02,6.212157470218640119e-04,9.586835714285713017e-02,4.656872826169984906e-04
8.800000000000000000e+01,9.556528409090910003e-02,5.949573472365906257e-04,9.562421780303029251e-02,4.529554924236923194e-04
9.200000000000000000e+01,9.532519746376810765e-02,5.713042752947206310e-04,9.538727173913044699e-02,4.362871653847712455e-04
9.600000000000000000e+01,9.511932812500001333e-02,5.468646168733725743e-04,9.518544965277778158e-02,4.258580728464556346e-04
1.000000000000000000e+02,9.491874333333334690e-02,5.290979966595373094e-04,9.497956833333333349e-02,4.105305775475719837e-04
1.040000000000000000e+02,9.473989583333333742e-02,5.096994859527506552e-04,9.479929326923076938e-02,3.997466520290851068e-04
1.080000000000000000e+02,9.456533950617282414e-02,4.908333272468365979e-04,9.461872376543209451e-02,3.883422120924737543e-04
1.120000000000000000e+02,9.441289285714285495e-02,4.744467268716140635e-04,9.446529315476190347e-02,3.766278342359676706e-04
1.160000000000000000e+02,9.426338074712643789e-02,4.637279252244325915e-04,9.431408045977011934e-02,3.648872835066480536e-04
1.200000000000000000e+02,9.412278055555554912e-02,4.499210446699515933e-04,9.417556111111111128e-02,3.547337236273107215e-04
1.240000000000000000e+02,9.398952284946236746e-02,4.361778030528663873e-04,9.403913440860214856e-02,3.461928076984882737e-04
1.280000000000000000e+02,9.388175651041666403e-02,4.260588201967935047e-04,9.392667838541664260e-02,3.359686511318777649e-04
1.320000000000000000e+02,9.377130555555554525e-02,4.129927173981104730e-04,9.380670202020202630e-02,3.304657135475106301e-04
1.360000000000000000e+02,9.366991053921569499e-02,4.051521731721864834e-04,9.369872058823529304e-02,3.239864739287384959e-04
1.400000000000000000e+02,9.357381190476189714e-02,3.980236330836043192e-04,9.359594523809523781e-02,3.159224732917284019e-04
1.440000000000000000e+02,9.348497222222222625e-02,3.870659667422914388e-04,9.350416319444443403e-02,3.101043033361506967e-04
1.480000000000000000e+02,9.339411036036035507e-02,3.801654140871865402e-04,9.340808220720719923e-02,3.033911698864303588e-04
1.520000000000000000e+02,9.331557456140351925e-02,3.719270476826926249e-04,9.332738157894736319e-02,3.003698604016173408e-04
1.560000000000000000e+02,9.323551602564102148e-02,3.644607225900402020e-04,9.324411324786326116e-02,2.948448607455120816e-04
1.600000000000000000e+02,9.315127291666666642e-02,3.594799174003726334e-04,9.315501562499999000e-02,2.883154063510590635e-04
1.640000000000000000e+02,9.308238414634145697e-02,3.509247878737294904e-04,9.308194410569106680e-02,2.849713221642722759e-04
1.680000000000000000e+02,9.301462996031746588e-02,3.466817475139043962e-04,9.300981150793652397e-02,2.796034906360890613e-04
1.720000000000000000e+02,9.295008236434108839e-02,3.403206292492725010e-04,9.293762984496124757e-02,2.767098576127990646e-04
1.760000000000000000e+02,9.288655018939392938e-02,3.373022027210333638e-04,9.286770075757574960e-02,2.726059353874368146e-04
1.800000000000000000e+02,9.282455462962961590e-02,3.307669306812128932e-04,9.280163703703704636e-02,2.700889244218210262e-04
1.840000000000000000e+02,9.276704710144927091e-02,3.279206104513597000e-04,9.273961050724638389e-02,2.669627990317040116e-04
1.880000000000000000e+02,9.271804964539005767e-02,3.244205974348465089e-04,9.268371453900707546e-02,2.654313462939900657e-04
1.920000000000000000e+02,9.266723958333333844e-02,3.191630616575860126e-04,9.262822916666665907e-02,2.650034127779707501e-04
1.960000000000000000e+02,9.261730442176871470e-02,3.170674582274915737e-04,9.257499149659863258e-02,2.626055134790965468e-04
2.000000000000000000e+02,9.257054166666665862e-02,3.115457458161017884e-04,9.252456666666665497e-02,2.626106288926761435e-04
2.040000000000000000e+02,9.252790849673202256e-02,3.090277693660495686e-04,9.247123366013071388e-02,2.614581289980174575e-04
2.080000000000000000e+02,9.249017628205127850e-02,3.057839495630944510e-04,9.242180288461536442e-02,2.615860105481999129e-04
2.120000000000000000e+02,9.245112421383649970e-02,3.019912126803891853e-04,9.237367924528301633e-02,2.605286064149053209e-04
2.160000000000000000e+02,9.241527006172839398e-02,2.984847825301853008e-04,9.233179783950615227e-02,2.600880967008053026e-04
2.200000000000000000e+02,9.237737121212122315e-02,2.964228559781098061e-04,9.228526515151515286e-02,2.592614704923960705e-04
2.240000000000000000e+02,9.234353422619047402e-02,2.952646237545586893e-04,9.224520833333332837e-02,2.569114926566943777e-04
2.280000000000000000e+02,9.231342836257309947e-02,2.920733783020406336e-04,9.220715643274852991e-02,2.561201725135740987e-04
2.320000000000000000e+02,9.227908045977011031e-02,2.896622356328547462e-04,9.216375000000001649e-02,2.565987400422011563e-04
2.360000000000000000e+02,9.224913841807909354e-02,2.890461217384752003e-04,9.212362288135593491e-02,2.556692539109040019e-04
2.400000000000000000e+02,9.222100694444443358e-02,2.876846311135728795e-04,9.208570833333333538e-02,2.570060930381044004e-04
2.440000000000000000e+02,9.219471994535519133e-02,2.869516027664929391e-04,9.204758196721310459e-02,2.563847355938828607e-04
2.480000000000000000e+02,9.216584677419355220e-02,2.855013239706081694e-04,9.200991263440860823e-02,2.558492801467535560e-04
