r,gNN_mean,gNN_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,2.816707421971490627e-03,1.360608481799604466e-03
9.428571428571428381e-01,1.343873700262478432e-01,1.208838648230159060e-02
1.000000000000000000e+00,8.496942918529934996e-01,1.381447289430331495e-02
1.057142857142856940e+00,1.708191564653500860e+00,2.699989867423214368e-02
1.114285714285714324e+00,1.867641658304963315e+00,2.854309726437276318e-02
1.171428571428571264e+00,1.665333054422131642e+00,2.393927071333431036e-02
1.228571428571428648e+00,1.483850833899367672e+00,2.522983810733685564e-02
1.285714285714285587e+00,1.441509244530298606e+00,2.360019073207887327e-02
1.342857142857142971e+00,1.321399652796788615e+00,2.926928121532665697e-02
1.399999999999999911e+00,1.188771446938047038e+00,1.387856124023954113e-02
1.457142857142857295e+00,1.157176200813283318e+00,1.504788378519790817e-02
1.514285714285714235e+00,1.110636110231136398e+00,1.561076487917543131e-02
1.571428571428571175e+00,1.024962270288058308e+00,1.247932323064682159e-02
1.628571428571428559e+00,1.008921495668291923e+00,1.828319864712793508e-02
1.685714285714285499e+00,1.001585549166841060e+00,2.129674234968352564e-02
1.742857142857142883e+00,9.733565488206886718e-01,1.427927857484026161e-02
1.799999999999999822e+00,9.496079049792397475e-01,1.130286354289680890e-02
1.857142857142857206e+00,9.598598001721683204e-01,1.346038385162443528e-02
1.914285714285714146e+00,9.675041721734887190e-01,1.660838009513593630e-02
1.971428571428571530e+00,9.826299645732248234e-01,1.093094806068929323e-02
2.028571428571428470e+00,1.006470766427474572e+00,1.840346300344882294e-02
2.085714285714285410e+00,1.007356383350199502e+00,7.282009268803850584e-03
2.142857142857142794e+00,1.010289772569997968e+00,1.487924145031155679e-02
2.200000000000000178e+00,1.016101409249834608e+00,1.205535854723080273e-02
2.257142857142857117e+00,1.034219898162684892e+00,1.064506830524959528e-02
2.314285714285714057e+00,1.035742765714409819e+00,8.248303623651810981e-03
2.371428571428571441e+00,1.028442744358326166e+00,9.256580272421946476e-03
2.428571428571428381e+00,1.013146237515642367e+00,1.139569188396847600e-02
2.485714285714285765e+00,1.013886375234060333e+00,8.047329689308092143e-03
2.542857142857142705e+00,1.001066834969599251e+00,9.502823857217988085e-03
2.599999999999999645e+00,1.018782102648709609e+00,1.330260300492916957e-02
2.657142857142857029e+00,9.994295894433055105e-01,7.293925027861566934e-03
2.714285714285714413e+00,1.018285300673690497e+00,6.927439028175937791e-03
2.771428571428571352e+00,9.893550018277512681e-01,1.137829773526314106e-02
2.828571428571428292e+00,9.848582976702815461e-01,7.904345782618827504e-03
2.885714285714285676e+00,1.004944435587350027e+00,1.165325188879175709e-02
2.942857142857143060e+00,9.884187349716258009e-01,6.067974397244362689e-03
3.000000000000000000e+00,9.858549466986895604e-01,6.117911155992403205e-03
3.057142857142856940e+00,1.007206777338866877e+00,7.226494697000877994e-03
3.114285714285713880e+00,9.954174638002010189e-01,1.227625046271609358e-02
3.171428571428571264e+00,1.001837854408041073e+00,1.073291665851852303e-02
3.228571428571428648e+00,1.002112723276054496e+00,6.013757776006429037e-03
3.285714285714285587e+00,9.902298963892466332e-01,8.265321208870794745e-03
3.342857142857142527e+00,9.997682688969845577e-01,6.512643649382708448e-03
3.399999999999999911e+00,1.006676170462497799e+00,4.036648915822948179e-03
3.457142857142857295e+00,9.947940615168338052e-01,1.059430087197119584e-02
3.514285714285714235e+00,9.977803769600539496e-01,7.944620275311144869e-03
3.571428571428571175e+00,9.994348151249752288e-01,9.982952066374284339e-03
3.628571428571428559e+00,1.000062683983423018e+00,8.175445117927906957e-03
3.685714285714285499e+00,1.004169322690483757e+00,7.754025130973981120e-03
3.742857142857142883e+00,1.006260351107785000e+00,7.673373836545567019e-03
3.799999999999999822e+00,1.001265464351191126e+00,6.268355184987649091e-03
3.857142857142856762e+00,9.900574688436136750e-01,3.828926987355610323e-03
3.914285714285714146e+00,9.844856523598670694e-01,5.786285179001660235e-03
3.971428571428571530e+00,9.958325942553221122e-01,3.514520169213069915e-03
4.028571428571428470e+00,9.931693186916416005e-01,5.466498923220687589e-03
4.085714285714285410e+00,9.893219084711819544e-01,5.214903787344371024e-03
4.142857142857142350e+00,1.000208007685112976e+00,5.914226989984306196e-03
4.200000000000000178e+00,9.944513341876918266e-01,4.884811469203136601e-03
4.257142857142857117e+00,9.939890924755923063e-01,6.717068147905428006e-03
4.314285714285714057e+00,9.772905551470103536e-01,9.038796758049543259e-03
4.371428571428570997e+00,9.881317766261057400e-01,5.103252856701395550e-03
4.428571428571428825e+00,9.934561457666134521e-01,5.950426651209407558e-03
4.485714285714285765e+00,1.002663650420397623e+00,6.121017225032737534e-03
4.542857142857142705e+00,9.960859350212641905e-01,4.561405741332199767e-03
4.599999999999999645e+00,9.974311492117072797e-01,4.990537829943816547e-03
4.657142857142856585e+00,9.950292598295403801e-01,6.733994728726485496e-03
4.714285714285714413e+00,9.976705306187678701e-01,6.309993886985758131e-03
4.771428571428571352e+00,9.938878656380081278e-01,7.244627123508953076e-03
4.828571428571428292e+00,9.974916436480760762e-01,6.613138047099627326e-03
4.885714285714285232e+00,1.002219754409782393e+00,5.534715592486930125e-03
4.942857142857143060e+00,9.935541651435559896e-01,5.410576393966078784e-03
5.000000000000000000e+00,9.998125773700421437e-01,5.528419599828867693e-03
5.057142857142856940e+00,1.000701623274073970e+00,6.466754596208428019e-03
5.114285714285713880e+00,9.953783928164747774e-01,4.119272488348072261e-03
5.171428571428570820e+00,9.924268055477252215e-01,5.456152474873158728e-03
5.228571428571428648e+00,9.977772173551622270e-01,5.727125832462153475e-03
5.285714285714285587e+00,9.946318115052943387e-01,5.438579968766022940e-03
5.342857142857142527e+00,9.981431887521411417e-01,5.527706011647140136e-03
5.400000000000000355e+00,9.924638443209777838e-01,3.181414847941290130e-03
5.457142857142857295e+00,9.954090893040297150e-01,4.643241414918822599e-03
5.514285714285714235e+00,1.001870776460922485e+00,3.696673595651004795e-03
5.571428571428571175e+00,9.907247603285084248e-01,3.311690721860062990e-03
5.628571428571428115e+00,9.970502942843924021e-01,4.740135276933098336e-03
5.685714285714285054e+00,1.001645909375440180e+00,4.164597726049733273e-03
5.742857142857142883e+00,9.969217082101883287e-01,3.228331158242694204e-03
