r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.499999999999999556e-01,1.261015051885260585e-01,6.617941155190875356e-03
1.050000000000000044e+00,8.969137319724802548e-01,9.871895257614100513e-03
1.150000000000000133e+00,1.155383359872346194e+00,1.414512072884723144e-02
1.250000000000000000e+00,1.127869758445449122e+00,1.015537421364488477e-02
1.350000000000000089e+00,1.122712160118414682e+00,1.330763324593488457e-02
1.450000000000000178e+00,1.122361376485027984e+00,8.975662485893529108e-03
1.550000000000000044e+00,1.109029272491377283e+00,1.002851684122552101e-02
1.650000000000000133e+00,1.094258206297532787e+00,1.043950321066988360e-02
1.750000000000000000e+00,1.094220097070029318e+00,8.122618902436240171e-03
1.850000000000000089e+00,1.076421487120653442e+00,1.358753637209457812e-02
1.950000000000000178e+00,1.076958258503302845e+00,1.024309920463594391e-02
2.049999999999999822e+00,1.074797838276875028e+00,9.133283780772284352e-03
2.150000000000000355e+00,1.048552292897177995e+00,4.349118959534345984e-03
2.250000000000000000e+00,1.064286092295779751e+00,5.840862117657283706e-03
2.350000000000000533e+00,1.050603332384367761e+00,6.144891235774427307e-03
2.450000000000000178e+00,1.044477954104713335e+00,4.293843893310267217e-03
2.549999999999999822e+00,1.052522665792069434e+00,5.870110402163734170e-03
2.650000000000000355e+00,1.046794938015958021e+00,2.897970427577112318e-03
2.750000000000000000e+00,1.040038024737460987e+00,7.159348911016129129e-03
2.850000000000000533e+00,1.031456011865783395e+00,6.247379439590117732e-03
2.950000000000000178e+00,1.038759865431614360e+00,4.659769732689978371e-03
3.049999999999999822e+00,1.035875581652264010e+00,3.600044546134236953e-03
3.150000000000000355e+00,1.033797411151474499e+00,4.357229115504642966e-03
3.250000000000000000e+00,1.034208926831460706e+00,3.746742672698936006e-03
3.350000000000000533e+00,1.028870390803930501e+00,4.862097554425405012e-03
3.450000000000000178e+00,1.028212441916954711e+00,5.062407254968424516e-03
3.549999999999999822e+00,1.024920871995357086e+00,6.583949355957428862e-03
3.650000000000000355e+00,1.022942434623983932e+00,3.521662359539655483e-03
3.750000000000000000e+00,1.016634587804290613e+00,4.029769127707245706e-03
3.850000000000000533e+00,1.019876999407018037e+00,3.205633594889385415e-03
3.950000000000000178e+00,1.024748657409461305e+00,4.955677649365705650e-03
4.050000000000000711e+00,1.016272575758228491e+00,4.440004433940451280e-03
4.150000000000000355e+00,1.014825439312007083e+00,2.909990333770518054e-03
4.250000000000000000e+00,1.018544027493223592e+00,2.688494018520776532e-03
4.349999999999999645e+00,1.016285052073415018e+00,3.846292803259689953e-03
4.450000000000000178e+00,1.015721975614973349e+00,3.695136120225479218e-03
4.550000000000000711e+00,1.013984686451264050e+00,3.025573040661507732e-03
4.650000000000000355e+00,1.012909997754785740e+00,4.487048265440675941e-03
4.750000000000000000e+00,1.013111928247911964e+00,3.462140415437651563e-03
4.850000000000000533e+00,1.011789924401739871e+00,3.860605317635278349e-03
4.950000000000000178e+00,1.011990422752803598e+00,2.733809720492045604e-03
5.050000000000000711e+00,1.008899421648987715e+00,3.252363989264098459e-03
5.150000000000000355e+00,1.011438644958546407e+00,2.810848435071597578e-03
5.250000000000000000e+00,1.010319189827521447e+00,3.260689978749174798e-03
5.350000000000000533e+00,1.009645417866222195e+00,3.860458129551985664e-03
5.450000000000000178e+00,1.007856614381077431e+00,4.014078825852966659e-03
5.550000000000000711e+00,1.012496651528452363e+00,3.030865808974306588e-03
5.650000000000000355e+00,1.007744951169130099e+00,2.695361270699758900e-03
5.750000000000000000e+00,1.004264181846348691e+00,3.482406838054028040e-03
5.850000000000000533e+00,1.007957563069735274e+00,2.377941056836997084e-03
5.950000000000000178e+00,1.005384652360254982e+00,4.207742554536276700e-03
6.050000000000000711e+00,1.006964083269428212e+00,2.793969269231086090e-03
6.150000000000000355e+00,1.007464032431549139e+00,3.425797667845102961e-03
6.250000000000000000e+00,1.007747211168022128e+00,2.203133761222371943e-03
6.350000000000000533e+00,1.008127570089439207e+00,3.225666675239726409e-03
6.450000000000000178e+00,1.008470591985757281e+00,2.282393600975997014e-03
6.550000000000000711e+00,1.005289191911011626e+00,2.341366888446124502e-03
6.650000000000000355e+00,1.006847307483376808e+00,1.939231933093074839e-03
6.750000000000000000e+00,1.003439101615528184e+00,1.799649506304672186e-03
6.850000000000000533e+00,1.003753615122113363e+00,2.024042446631904840e-03
6.950000000000000178e+00,1.006501669289030731e+00,1.683085557429626509e-03
7.050000000000000711e+00,1.010325046152418693e+00,3.097056023661838922e-03
7.150000000000000355e+00,1.001822972515944876e+00,2.368447975577004684e-03
7.250000000000000000e+00,1.002312516141664389e+00,1.886269011849586079e-03
7.350000000000000533e+00,1.004000593237777128e+00,1.739716517892899448e-03
7.450000000000000178e+00,1.002975021724118232e+00,2.599439042566504404e-03
7.550000000000000711e+00,1.002593705589729378e+00,1.811603584995276134e-03
7.650000000000000355e+00,1.002892898466580585e+00,1.766389106209990175e-03
7.750000000000000000e+00,1.004496729893431972e+00,1.192872494298416420e-03
7.850000000000000533e+00,1.003808179098455433e+00,2.238679208940466854e-03
7.950000000000000178e+00,1.002239816885234669e+00,2.599324122685112582e-03
8.050000000000000711e+00,1.000786161530848650e+00,1.692524579559213276e-03
8.150000000000000355e+00,9.998603489936082056e-01,1.744993168889358249e-03
8.250000000000000000e+00,1.002482067587397996e+00,1.774583096508560191e-03
8.350000000000001421e+00,9.997699314948558236e-01,1.268538846780788761e-03
8.449999999999999289e+00,1.001947259642102850e+00,1.846002462725483380e-03
8.550000000000000711e+00,1.002937924888173349e+00,1.857660817305080078e-03
8.650000000000000355e+00,9.977231997535774832e-01,1.343742036946928573e-03
8.750000000000000000e+00,1.003730481386679640e+00,2.062576575866993840e-03
8.850000000000001421e+00,1.000085266381679716e+00,1.980408385565160436e-03
8.949999999999999289e+00,1.000149669569860844e+00,1.967311316774304503e-03
9.050000000000000711e+00,1.000063649939681998e+00,1.435057485860944141e-03
9.150000000000000355e+00,1.002381515939176682e+00,1.451437650093985888e-03
9.250000000000000000e+00,1.003462975538152779e+00,1.896618953536788246e-03
9.350000000000001421e+00,1.002706465955464310e+00,1.673149339091260573e-03
9.449999999999999289e+00,1.002263103107189357e+00,1.195147545145688710e-03
9.550000000000000711e+00,1.000179826149773632e+00,1.445489152720409991e-03
9.650000000000002132e+00,1.000433795211329580e+00,1.499100463704848563e-03
9.750000000000000000e+00,9.993607092850410600e-01,1.519439171244803309e-03
9.850000000000001421e+00,1.000187415992482176e+00,1.230089687854446978e-03
9.949999999999999289e+00,9.986063125925797035e-01,1.850385644682811656e-03
