timestep,H(t)_mean,H(t)_err
4.000000000000000222e-01,8.623286000000000007e-01,3.307149688175600385e-03
8.000000000000000444e-01,7.876654000000000710e-01,2.726244240709177914e-03
1.199999999999999956e+00,7.362158000000000868e-01,3.124120570656649300e-03
1.600000000000000089e+00,6.973195999999999284e-01,4.414413671145912127e-03
2.000000000000000000e+00,6.614063999999999499e-01,3.829850605441418882e-03
2.399999999999999911e+00,6.357225999999999155e-01,2.806497222517781356e-03
2.799999999999999822e+00,6.157386000000000248e-01,3.585106338729718550e-03
3.200000000000000178e+00,5.898593999999999227e-01,3.490613278494205610e-03
3.600000000000000089e+00,5.754159999999999275e-01,3.022743373162876945e-03
4.000000000000000000e+00,5.573011999999999411e-01,2.451515315065359683e-03
4.400000000000000355e+00,5.415879999999999583e-01,1.581912797849494142e-03
4.799999999999999822e+00,5.225759999999999295e-01,3.169238473198244914e-03
5.200000000000000178e+00,5.091392000000000140e-01,2.257406042341519176e-03
5.599999999999999645e+00,4.953269999999999618e-01,3.204866206255725831e-03
6.000000000000000000e+00,4.806280000000001107e-01,2.760333331320694202e-03
6.400000000000000355e+00,4.747803999999999358e-01,2.971977365324302272e-03
6.799999999999999822e+00,4.649905999999999762e-01,2.070883014561666902e-03
7.200000000000000178e+00,4.510379999999999390e-01,2.565840934274770183e-03
7.599999999999999645e+00,4.407182000000000599e-01,1.619479620124930196e-03
8.000000000000000000e+00,4.302663999999999933e-01,1.973510744840271426e-03
8.400000000000000355e+00,4.219187999999999827e-01,3.155362695475749570e-03
8.800000000000000711e+00,4.132468000000000252e-01,3.880728416161071271e-03
9.199999999999999289e+00,4.073365999999999931e-01,2.362776303419348266e-03
9.599999999999999645e+00,3.956118000000000134e-01,2.879172075441128759e-03
1.000000000000000000e+01,3.877421999999999813e-01,2.817682547768646153e-03
1.040000000000000036e+01,3.813266000000000155e-01,2.340222801358874099e-03
1.080000000000000071e+01,3.749263999999999930e-01,1.723854941693182775e-03
1.119999999999999929e+01,3.680298000000000180e-01,1.994736960102755970e-03
1.159999999999999964e+01,3.599035999999999902e-01,2.656629003078902346e-03
1.200000000000000000e+01,3.536241999999999441e-01,2.229772800085251614e-03
1.240000000000000036e+01,3.467729999999999424e-01,2.866189787854256984e-03
1.280000000000000071e+01,3.438849999999999962e-01,3.783829713398848514e-03
1.319999999999999929e+01,3.388084000000000096e-01,1.866016227153445214e-03
1.359999999999999964e+01,3.355468000000000339e-01,2.728430783435779362e-03
1.400000000000000000e+01,3.272478000000000331e-01,2.807392961450177853e-03
1.440000000000000036e+01,3.209682000000000368e-01,2.667529107620009773e-03
1.480000000000000071e+01,3.152697999999999889e-01,1.952238673933081019e-03
1.519999999999999929e+01,3.129584000000000255e-01,2.009465267179307534e-03
1.559999999999999964e+01,3.060471999999999637e-01,2.319756181153523680e-03
1.600000000000000000e+01,3.020479999999999832e-01,2.091308322557910993e-03
1.639999999999999858e+01,2.935054000000000274e-01,2.940093648168371366e-03
1.680000000000000071e+01,2.903870000000000062e-01,2.533061369173675217e-03
1.719999999999999929e+01,2.891861999999999489e-01,3.327139317792385514e-03
1.760000000000000142e+01,2.881096000000000212e-01,3.263799022611533693e-03
1.800000000000000000e+01,2.815017999999999132e-01,3.112117613458714131e-03
1.839999999999999858e+01,2.758787999999999796e-01,2.368214779111049977e-03
1.880000000000000071e+01,2.721065999999999763e-01,1.599669890946257269e-03
1.919999999999999929e+01,2.684250000000000247e-01,1.458432171888702665e-03
1.960000000000000142e+01,2.654935999999999963e-01,1.412042867621232959e-03
2.000000000000000000e+01,2.599704000000000459e-01,1.797249860203078151e-03
2.039999999999999858e+01,2.576877999999999669e-01,1.032526774471243837e-03
2.080000000000000071e+01,2.545145999999999797e-01,1.769064515499647406e-03
2.119999999999999929e+01,2.487833999999999879e-01,2.308643510808892560e-03
2.160000000000000142e+01,2.474353999999999998e-01,2.717621912628755913e-03
2.200000000000000000e+01,2.429124000000000283e-01,2.276082876346991954e-03
2.239999999999999858e+01,2.416157999999999917e-01,3.051645808412240760e-03
2.280000000000000071e+01,2.367231999999999947e-01,2.341695868382569819e-03
2.319999999999999929e+01,2.367126000000000230e-01,3.596074479206458254e-03
2.360000000000000142e+01,2.379171999999999954e-01,4.031589753434742032e-03
2.400000000000000000e+01,2.352150000000000074e-01,4.233543704746652730e-03
2.439999999999999858e+01,2.267331999999999681e-01,2.394135092261919819e-03
2.480000000000000071e+01,2.267480000000000051e-01,1.653750253212377336e-03
2.519999999999999929e+01,2.217718000000000189e-01,2.744333624033343938e-03
2.560000000000000142e+01,2.164375999999999800e-01,2.670152291536944614e-03
2.600000000000000000e+01,2.145847999999999922e-01,3.321616991767715153e-03
