timestep,H(t)_mean,H(t)_err
4.000000000000000222e-01,8.717021999999999826e-01,5.700574006185709849e-04
8.000000000000000444e-01,8.154201999999999284e-01,9.003301283418184767e-04
1.199999999999999956e+00,7.729298000000000002e-01,1.380411800876819514e-03
1.600000000000000089e+00,7.392497999999999569e-01,1.630440903559528991e-03
2.000000000000000000e+00,7.100991999999999305e-01,1.665849885193749309e-03
2.399999999999999911e+00,6.828170000000000073e-01,1.541027092558723641e-03
2.799999999999999822e+00,6.589552000000000742e-01,1.915778259611467232e-03
3.200000000000000178e+00,6.372025999999999524e-01,2.011279209856246461e-03
3.600000000000000089e+00,6.172329999999999206e-01,2.372543571781127181e-03
4.000000000000000000e+00,5.976835999999999816e-01,2.364241370926403740e-03
4.400000000000000355e+00,5.802888000000000490e-01,2.313608380863116203e-03
4.799999999999999822e+00,5.637018000000000306e-01,2.405753507739308555e-03
5.200000000000000178e+00,5.475175999999999377e-01,2.405316623648541888e-03
5.599999999999999645e+00,5.323475999999999209e-01,2.437669514105629109e-03
6.000000000000000000e+00,5.186393999999999727e-01,2.406750311104164600e-03
6.400000000000000355e+00,5.054583999999999744e-01,2.081789052714020771e-03
6.799999999999999822e+00,4.922620000000000329e-01,2.206236184092725313e-03
7.200000000000000178e+00,4.806793999999999789e-01,2.183717669480189118e-03
7.599999999999999645e+00,4.686687999999999965e-01,2.404990486467666142e-03
8.000000000000000000e+00,4.570059999999999678e-01,2.408309033326084050e-03
8.400000000000000355e+00,4.459533999999999443e-01,2.530086038062734355e-03
8.800000000000000711e+00,4.365586000000000189e-01,2.413245462028271171e-03
9.199999999999999289e+00,4.266378000000000670e-01,2.366106578326514914e-03
9.599999999999999645e+00,4.169127999999999723e-01,2.242783056829168037e-03
1.000000000000000000e+01,4.074951999999999463e-01,2.226017686362797166e-03
1.040000000000000036e+01,3.988369999999999971e-01,2.634036009624770355e-03
1.080000000000000071e+01,3.899929999999999231e-01,2.476406004676940699e-03
1.119999999999999929e+01,3.813651999999999598e-01,2.338532347435030769e-03
1.159999999999999964e+01,3.739540000000000086e-01,2.193063542171083506e-03
1.200000000000000000e+01,3.668000000000000149e-01,2.233955751576114420e-03
1.240000000000000036e+01,3.583960000000000479e-01,2.075009204798860651e-03
1.280000000000000071e+01,3.512883999999999451e-01,2.084428833037962545e-03
1.319999999999999929e+01,3.441710000000000047e-01,2.058950436508857201e-03
1.359999999999999964e+01,3.373176000000000507e-01,2.173996931920550799e-03
1.400000000000000000e+01,3.309575999999999629e-01,2.055657622270792417e-03
1.440000000000000036e+01,3.246191999999999966e-01,2.392677462592902090e-03
1.480000000000000071e+01,3.181816000000000644e-01,2.245706583683634502e-03
1.519999999999999929e+01,3.123480000000000145e-01,2.320433041481701104e-03
1.559999999999999964e+01,3.063190000000000079e-01,2.150173853436042337e-03
1.600000000000000000e+01,3.005362000000000311e-01,2.017274433486919427e-03
1.639999999999999858e+01,2.950608000000000120e-01,2.008020951085922375e-03
1.680000000000000071e+01,2.900455999999999590e-01,1.856995223472594336e-03
1.719999999999999929e+01,2.848903999999999881e-01,1.872296306677976490e-03
1.760000000000000142e+01,2.797002000000000099e-01,1.904058439229216722e-03
1.800000000000000000e+01,2.753628000000000187e-01,2.115534079139349231e-03
1.839999999999999858e+01,2.707533999999999774e-01,1.929718544244214120e-03
1.880000000000000071e+01,2.656522000000000050e-01,2.030663005030618976e-03
1.919999999999999929e+01,2.617059999999999387e-01,2.204965147116849655e-03
1.960000000000000142e+01,2.571655999999999942e-01,2.000534993445505106e-03
2.000000000000000000e+01,2.521171999999999858e-01,1.820787999740774901e-03
2.039999999999999858e+01,2.482719999999999927e-01,1.879382398555442309e-03
2.080000000000000071e+01,2.446848000000000078e-01,1.957413175596816029e-03
2.119999999999999929e+01,2.405187999999999771e-01,1.952845856692229237e-03
2.160000000000000142e+01,2.367446000000000272e-01,1.872533086490066638e-03
2.200000000000000000e+01,2.329173999999999967e-01,1.773369803509690541e-03
2.239999999999999858e+01,2.295367999999999853e-01,1.681089718010315027e-03
2.280000000000000071e+01,2.254103999999999830e-01,1.628371474817706405e-03
2.319999999999999929e+01,2.219984000000000124e-01,1.679575559479240705e-03
2.360000000000000142e+01,2.190420000000000145e-01,1.716396894660441458e-03
2.400000000000000000e+01,2.158251999999999948e-01,1.685578161937321918e-03
2.439999999999999858e+01,2.132272000000000056e-01,1.703274152918427117e-03
2.480000000000000071e+01,2.097649999999999793e-01,1.710752027618260172e-03
2.519999999999999929e+01,2.069167999999999841e-01,1.762411966595776695e-03
2.560000000000000142e+01,2.039865999999999902e-01,1.588766049486205201e-03
2.600000000000000000e+01,2.012277999999999845e-01,1.680634505179519605e-03
2.639999999999999858e+01,1.982816000000000023e-01,1.403388777210360944e-03
2.680000000000000071e+01,1.957728000000000246e-01,1.289918656350082498e-03
2.719999999999999929e+01,1.925343999999999667e-01,1.065031764784508646e-03
2.760000000000000142e+01,1.902022000000000157e-01,1.166392704023819964e-03
2.800000000000000000e+01,1.872041999999999873e-01,1.255208126168723968e-03
2.839999999999999858e+01,1.848101999999999800e-01,1.304134402582800842e-03
2.880000000000000071e+01,1.822623999999999911e-01,1.256701977399571910e-03
2.919999999999999929e+01,1.799920000000000131e-01,1.158450732659787761e-03
2.960000000000000142e+01,1.780049999999999966e-01,1.206035364323950832e-03
