r,gCA_mean,gCA_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,4.409966752608391813e-03,9.588826769116816947e-05
9.428571428571428381e-01,3.675767328953207236e-01,1.680219460691917497e-03
1.000000000000000000e+00,2.156794463877762968e+00,2.382405120723326934e-03
1.057142857142856940e+00,3.576239162477706124e+00,3.891648833726868949e-03
1.114285714285714324e+00,3.398695546350940511e+00,1.840178411553637129e-03
1.171428571428571264e+00,2.742036875533758522e+00,3.556464104724514717e-03
1.228571428571428648e+00,2.254635679933633785e+00,1.461378538328446212e-03
1.285714285714285587e+00,1.895590277428243819e+00,2.469107722318629721e-03
1.342857142857142971e+00,1.632003489809175978e+00,2.998618728795972559e-03
1.399999999999999911e+00,1.430741979640391737e+00,2.237754834439460456e-03
1.457142857142857295e+00,1.271079252697234763e+00,1.652985679929442004e-03
1.514285714285714235e+00,1.153110415217379225e+00,1.445086160707588887e-03
1.571428571428571175e+00,1.065646603784361046e+00,1.296842984621634750e-03
1.628571428571428559e+00,9.992812097451336806e-01,8.071506367510354390e-04
1.685714285714285499e+00,9.463598075004140409e-01,1.629880932028874218e-03
1.742857142857142883e+00,9.128728216750818802e-01,1.404448466405343798e-03
1.799999999999999822e+00,8.928565030676821612e-01,8.827222640123642263e-04
1.857142857142857206e+00,8.843633100734852315e-01,1.336363699744645825e-03
1.914285714285714146e+00,8.826022455659039423e-01,1.134677766939228439e-03
1.971428571428571530e+00,8.884093735369829048e-01,1.013327930759339674e-03
2.028571428571428470e+00,9.045374809799990867e-01,1.449298756473672671e-03
2.085714285714285410e+00,9.188696996498479930e-01,1.036331730300939008e-03
2.142857142857142794e+00,9.322792666826792418e-01,1.308056354258455619e-03
2.200000000000000178e+00,9.439993818229733824e-01,1.410515405183418057e-03
2.257142857142857117e+00,9.560945824861135645e-01,9.719924922169059876e-04
2.314285714285714057e+00,9.598004828265962463e-01,9.985048660429204220e-04
2.371428571428571441e+00,9.665710842264317870e-01,8.382808769008878984e-04
2.428571428571428381e+00,9.713766532990524283e-01,1.433783341705444428e-03
2.485714285714285765e+00,9.769537923632702903e-01,7.845874960299865095e-04
2.542857142857142705e+00,9.807575950966465061e-01,5.791793501525015903e-04
2.599999999999999645e+00,9.832754223921582604e-01,1.025989886870304997e-03
2.657142857142857029e+00,9.866481941660742994e-01,6.146887619302854192e-04
2.714285714285714413e+00,9.907887016089078625e-01,1.091209925703166567e-03
2.771428571428571352e+00,9.939700021221031800e-01,6.634857857151073507e-04
2.828571428571428292e+00,9.986673949609035095e-01,6.440194179981272287e-04
2.885714285714285676e+00,1.000148986157770592e+00,5.590967789366931701e-04
2.942857142857143060e+00,1.002969986630004362e+00,4.536090353958702626e-04
3.000000000000000000e+00,1.006867904701647332e+00,8.253616304324647374e-04
3.057142857142856940e+00,1.008993727340760538e+00,8.731346035186799293e-04
3.114285714285713880e+00,1.010950917634008572e+00,1.171067385902383861e-03
3.171428571428571264e+00,1.011647499024022734e+00,5.288331297276177914e-04
3.228571428571428648e+00,1.010856559886500694e+00,3.937701146273567526e-04
3.285714285714285587e+00,1.011874708562462422e+00,7.213772945610770699e-04
3.342857142857142527e+00,1.010173979646799003e+00,7.683899345094404986e-04
3.399999999999999911e+00,1.008771649408986892e+00,8.076837677480098185e-04
3.457142857142857295e+00,1.006379091161664352e+00,4.107642712447482736e-04
3.514285714285714235e+00,1.006104128037431655e+00,6.255382002408110473e-04
3.571428571428571175e+00,1.003393828384132602e+00,6.106105526091143215e-04
3.628571428571428559e+00,1.002879490821498631e+00,7.652869103197973031e-04
3.685714285714285499e+00,1.000731956909940434e+00,4.388349966928416289e-04
3.742857142857142883e+00,9.996436107927845205e-01,5.090356159165090053e-04
3.799999999999999822e+00,1.000107647432310509e+00,4.493457212504579326e-04
3.857142857142856762e+00,9.987657820108056805e-01,7.443788084458927709e-04
3.914285714285714146e+00,9.985396063338273231e-01,6.026790554331255996e-04
3.971428571428571530e+00,9.979468839006185865e-01,5.052881421917378808e-04
4.028571428571428470e+00,9.981548466779557316e-01,4.055572111481755703e-04
4.085714285714285410e+00,9.983096529748097803e-01,5.822373789656070395e-04
4.142857142857142350e+00,9.984810986076733119e-01,2.071798700326703008e-04
4.200000000000000178e+00,9.979206946841596704e-01,4.874137374425719770e-04
4.257142857142857117e+00,9.984998182429251079e-01,3.339701209935089427e-04
4.314285714285714057e+00,9.994967997940568116e-01,6.629959655821633701e-04
4.371428571428570997e+00,9.988151831119681523e-01,6.639308124082953346e-04
4.428571428571428825e+00,9.984534638131614681e-01,6.349515732333313803e-04
4.485714285714285765e+00,9.991821429756001516e-01,2.831133185455121637e-04
4.542857142857142705e+00,9.987807831275699044e-01,6.528026228293027419e-04
4.599999999999999645e+00,9.992630690378098146e-01,7.221335778056172825e-04
4.657142857142856585e+00,9.994336913689828572e-01,5.536374427378804811e-04
4.714285714285714413e+00,1.000436520001267704e+00,3.100826008591935534e-04
4.771428571428571352e+00,9.999921276674952342e-01,2.899307193796293630e-04
4.828571428571428292e+00,1.000152713687673112e+00,2.554337523276570461e-04
4.885714285714285232e+00,1.000065526688317608e+00,2.588911763227213689e-04
4.942857142857143060e+00,9.996237108361192281e-01,4.822872093128536966e-04
5.000000000000000000e+00,9.993163209732272012e-01,5.093645993263113412e-04
5.057142857142856940e+00,9.996879492735430972e-01,6.168902768351476173e-04
5.114285714285713880e+00,1.000548637779004713e+00,2.933796173242808570e-04
5.171428571428570820e+00,9.998533905422192225e-01,4.176211765547073419e-04
5.228571428571428648e+00,9.996567072572561941e-01,4.107152233295421158e-04
5.285714285714285587e+00,9.994418834576130894e-01,4.246635565963350852e-04
5.342857142857142527e+00,9.994555020744829710e-01,3.959414395336007821e-04
5.400000000000000355e+00,1.000054381889063260e+00,5.172743576483126255e-04
5.457142857142857295e+00,9.997684762856096086e-01,4.296643838776934791e-04
5.514285714285714235e+00,1.000070892886371521e+00,5.222799584552117406e-04
5.571428571428571175e+00,1.000408229240700830e+00,4.860080071580798059e-04
5.628571428571428115e+00,9.998152281758774240e-01,3.459205773551836762e-04
5.685714285714285054e+00,9.997737393443504317e-01,4.812365059612205235e-04
5.742857142857142883e+00,9.998675707196460483e-01,3.208880106149332163e-04
