r,gNN_mean,gNN_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.682645663330881191e-04,3.463092134250893682e-06
9.499999999999999556e-01,4.186503021782463918e-01,1.311724173762681984e-03
1.050000000000000044e+00,2.571656347089874561e+00,6.793135791714848687e-03
1.150000000000000133e+00,2.854654010598994596e+00,6.287204411510882024e-03
1.250000000000000000e+00,2.111367683039690579e+00,3.927806131339806051e-03
1.350000000000000089e+00,1.581890688070590745e+00,2.672408585137291733e-03
1.450000000000000178e+00,1.297123008884602413e+00,2.031237723307918741e-03
1.550000000000000044e+00,1.162568658950390521e+00,1.938222901731936161e-03
1.650000000000000133e+00,1.122585878705232298e+00,1.962684818058843018e-03
1.750000000000000000e+00,1.154187240034016071e+00,2.331564640793769988e-03
1.850000000000000089e+00,1.238500579774932442e+00,2.796664739197320462e-03
1.950000000000000178e+00,1.351906195365881302e+00,3.341904428827793729e-03
2.049999999999999822e+00,1.453840732822905490e+00,3.827901451257949283e-03
2.150000000000000355e+00,1.490184777765714674e+00,3.949140964799252064e-03
2.250000000000000000e+00,1.453335440963172021e+00,3.633933266151068413e-03
2.350000000000000533e+00,1.385668556999178236e+00,3.285577730263939625e-03
2.450000000000000178e+00,1.323564925810405857e+00,3.101027160010998499e-03
2.549999999999999822e+00,1.284794411080852683e+00,2.932856671250884482e-03
2.650000000000000355e+00,1.270633203724489402e+00,2.976544579136963450e-03
2.750000000000000000e+00,1.274988009699864699e+00,3.113953257347848794e-03
2.850000000000000533e+00,1.290157436129464319e+00,3.242775734602427757e-03
2.950000000000000178e+00,1.307479783519295724e+00,3.480791895708649619e-03
3.049999999999999822e+00,1.318792473971253543e+00,3.594104716547187779e-03
3.150000000000000355e+00,1.319494937151618696e+00,3.572862186232564092e-03
3.250000000000000000e+00,1.310281097508925185e+00,3.495950003756019206e-03
3.350000000000000533e+00,1.295271660303835004e+00,3.496373542284155617e-03
3.450000000000000178e+00,1.279871895674033588e+00,3.383000595602490227e-03
3.549999999999999822e+00,1.267892065385453071e+00,3.322519711195246698e-03
3.650000000000000355e+00,1.260915989692537265e+00,3.378373379011386131e-03
3.750000000000000000e+00,1.258081893915917737e+00,3.386563772847640038e-03
3.850000000000000533e+00,1.257774451777068148e+00,3.436882065013653360e-03
3.950000000000000178e+00,1.257714358451376579e+00,3.449804355022171708e-03
4.050000000000000711e+00,1.256383895761260527e+00,3.512588375233563053e-03
4.150000000000000355e+00,1.252788861477177162e+00,3.576101223986056198e-03
4.250000000000000000e+00,1.247256889751594766e+00,3.524742326706440960e-03
4.349999999999999645e+00,1.240614904090128423e+00,3.480758808000243999e-03
4.450000000000000178e+00,1.233728571182917566e+00,3.496517146432366000e-03
4.550000000000000711e+00,1.227737775874097270e+00,3.481051587206265147e-03
4.650000000000000355e+00,1.222658569119128513e+00,3.483828930810627805e-03
4.750000000000000000e+00,1.218430031049132278e+00,3.443028107804825284e-03
4.850000000000000533e+00,1.214918249380619653e+00,3.479647134412683883e-03
4.950000000000000178e+00,1.211505449837684489e+00,3.492575603683613882e-03
5.050000000000000711e+00,1.207689166032792860e+00,3.515688497378862375e-03
5.150000000000000355e+00,1.203532023019640684e+00,3.508668217832542312e-03
5.250000000000000000e+00,1.198742464766743510e+00,3.496915998296477347e-03
5.350000000000000533e+00,1.193855343342689723e+00,3.492182459353264552e-03
5.450000000000000178e+00,1.188955811792153927e+00,3.482190393823484265e-03
5.550000000000000711e+00,1.184144734840022251e+00,3.481189765092858410e-03
5.650000000000000355e+00,1.179626725502022744e+00,3.465383954189086950e-03
5.750000000000000000e+00,1.175392345104712799e+00,3.478771691569021093e-03
5.850000000000000533e+00,1.171268456301488570e+00,3.484944319918982601e-03
5.950000000000000178e+00,1.167162025922273916e+00,3.467093395162171732e-03
6.050000000000000711e+00,1.163139364003575205e+00,3.436594341846268153e-03
6.150000000000000355e+00,1.158776171431785684e+00,3.431479840431494229e-03
6.250000000000000000e+00,1.154492000935521734e+00,3.408696739743215590e-03
6.350000000000000533e+00,1.150153860681722318e+00,3.412324106799760441e-03
6.450000000000000178e+00,1.145754641876699953e+00,3.397785291545633943e-03
6.550000000000000711e+00,1.141537660976246427e+00,3.383620907143702113e-03
6.650000000000000355e+00,1.137336125967760569e+00,3.371331674781353604e-03
6.750000000000000000e+00,1.133299076499629354e+00,3.371537420568873969e-03
6.850000000000000533e+00,1.129177956586620679e+00,3.328426248412203348e-03
6.950000000000000178e+00,1.125136469823178276e+00,3.326325889709338957e-03
7.050000000000000711e+00,1.121285164662376710e+00,3.318175989417821142e-03
7.150000000000000355e+00,1.117100668216989945e+00,3.272002870914762166e-03
7.250000000000000000e+00,1.113172329925781856e+00,3.238636496628301449e-03
7.350000000000000533e+00,1.109237985174359231e+00,3.227555917918437881e-03
7.450000000000000178e+00,1.105155059659238104e+00,3.206289724354136755e-03
7.550000000000000711e+00,1.101379620105582546e+00,3.191184691058674815e-03
7.650000000000000355e+00,1.097481683890757287e+00,3.150858458554578728e-03
7.750000000000000000e+00,1.093696454280852937e+00,3.136811231557721982e-03
7.850000000000000533e+00,1.089905994196712635e+00,3.101064541903894752e-03
7.950000000000000178e+00,1.086193520291516723e+00,3.086518172526895015e-03
8.050000000000000711e+00,1.082521657102835544e+00,3.033866806572680687e-03
8.150000000000000355e+00,1.078909472859826746e+00,2.975716154624837451e-03
8.250000000000000000e+00,1.075227221466786842e+00,2.974049536203313398e-03
8.350000000000001421e+00,1.071661081576088970e+00,2.924136520100693772e-03
8.449999999999999289e+00,1.068102632131692653e+00,2.894288225420127078e-03
8.550000000000000711e+00,1.064575049111055716e+00,2.847537120078744502e-03
8.650000000000000355e+00,1.061193864610729287e+00,2.825467796553149304e-03
8.750000000000000000e+00,1.057760255503029878e+00,2.777720290874404439e-03
8.850000000000001421e+00,1.054364172835723146e+00,2.731841134620246851e-03
8.949999999999999289e+00,1.051121448557022386e+00,2.684057607572176273e-03
9.050000000000000711e+00,1.047808483652797884e+00,2.644734395117151818e-03
9.150000000000000355e+00,1.044640653853215140e+00,2.590782207382153358e-03
9.250000000000000000e+00,1.041467807588443595e+00,2.565607085024454621e-03
9.350000000000001421e+00,1.038255208497547377e+00,2.503308049228878448e-03
9.449999999999999289e+00,1.035202934701211719e+00,2.449410587025017093e-03
9.550000000000000711e+00,1.032194934670055853e+00,2.400101458494261191e-03
9.650000000000002132e+00,1.029182589944142689e+00,2.371161862751904308e-03
9.750000000000000000e+00,1.026245324665126413e+00,2.310826430268038845e-03
9.850000000000001421e+00,1.023351949414901485e+00,2.256266572303290523e-03
9.949999999999999289e+00,1.020558890947297792e+00,2.195451233314904028e-03
